,ISO3,FBS Code2,EnergyI-BaU_high,EnergyI-HalfW_high
1043,ARG,2918.0,5.565373692401004e-10,3.989935371006517e-10
1044,ARG,2919.0,6.117096253301989e-10,4.385477069082759e-10
1046,BHS,960.0,7.698116609653793e-09,6.813320513863373e-09
1047,BHS,976.0,5.846300415472186e-08,5.203237098441685e-08
1048,BHS,1016.0,8.83311361893281e-09,7.861516037586239e-09
1049,BHS,1049.0,1.1737277208685918e-09,1.0446236400254515e-09
1050,BHS,1052.0,1.2820613364510928e-09,1.1410411087746457e-09
1051,BHS,1053.0,2.4301459362039057e-09,2.162842240610757e-09
1052,BHS,2514.0,3.927869310962533e-09,3.4317836802791277e-09
1053,BHS,2731.0,1.90902387679462e-09,1.6990409578099786e-09
1054,BHS,2903.0,5.473264135597561e-08,4.914089284307888e-08
1055,BHS,2907.0,6.602542522568315e-10,5.196681825188159e-10
1057,BHS,2913.0,3.9538022668016616e-10,3.5498629099947556e-10
1058,BHS,2918.0,1.3936316506958698e-09,9.991243220303413e-10
1059,BHS,2919.0,3.2556730495907315e-10,2.334061605733904e-10
1061,BLZ,960.0,1.3584166371057815e-08,1.2022847157653483e-08
1062,BLZ,976.0,1.7434317021175649e-07,1.5516630803045677e-07
1063,BLZ,1016.0,1.967868119978616e-06,1.7514126334690647e-06
1064,BLZ,1049.0,2.817362929682256e-09,2.507467333820388e-09
1065,BLZ,1052.0,5.003527856329466e-09,4.453165235272494e-09
1066,BLZ,1053.0,7.654316632895192e-10,6.812380725782941e-10
1067,BLZ,2514.0,8.516301608992081e-10,7.440701959330713e-10
1068,BLZ,2555.0,7.402176473214885e-10,6.645934708504594e-10
1069,BLZ,2731.0,9.59295040458399e-08,8.537774640616236e-08
1070,BLZ,2805.0,2.6731515616312047e-09,2.3355354208235107e-09
1071,BLZ,2903.0,2.3611351311848498e-09,2.1199102691746108e-09
1072,BLZ,2905.0,6.235181826769355e-09,5.447685129685869e-09
1073,BLZ,2907.0,1.3437707222950358e-08,1.0576454246074601e-08
1075,BLZ,2913.0,1.4628402476915597e-08,1.3133894889307332e-08
1076,BLZ,2918.0,4.069189018658249e-08,2.9172885944791646e-08
1077,BLZ,2919.0,7.657404266561688e-10,5.48975681093389e-10
1079,BOL,960.0,5.197627646644235e-09,4.600229493002862e-09
1080,BOL,976.0,6.408748298201372e-08,5.7038185741406404e-08
1081,BOL,1016.0,6.748010790445316e-08,6.005763917401092e-08
1082,BOL,1049.0,3.119453816401014e-09,2.7763297591443237e-09
1083,BOL,1052.0,6.56999222338627e-09,5.847326487487007e-09
1084,BOL,1053.0,5.250598267496223e-09,4.673059157573831e-09
1085,BOL,2511.0,6.751791011862256e-10,5.899047135426754e-10
1086,BOL,2514.0,3.3112634700671817e-10,2.893054487827735e-10
1087,BOL,2555.0,6.059817712561867e-10,5.440717741444841e-10
1088,BOL,2731.0,6.978435771556874e-08,6.210843322310625e-08
1089,BOL,2735.0,2.8458445188695083e-07,2.532816093027063e-07
1090,BOL,2805.0,1.112999614726277e-09,9.724289714309764e-10
1091,BOL,2903.0,8.045724084985255e-10,7.223734417160064e-10
1092,BOL,2905.0,1.0528650033034842e-10,9.198892961610536e-11
1093,BOL,2907.0,3.024125975720448e-10,2.380207388500504e-10
1095,BOL,2913.0,2.3409167132495775e-10,2.1017574615519744e-10
1096,BOL,2918.0,5.093925655978198e-09,3.651944195556194e-09
1097,BOL,2919.0,6.136802307133865e-10,4.3996047603308995e-10
1099,BRA,960.0,6.675952716048096e-09,5.908640761922415e-09
1100,BRA,976.0,7.413733882373656e-08,6.598260854445863e-08
1101,BRA,1016.0,4.245935657167851e-08,3.778904325632023e-08
1102,BRA,1049.0,1.8757945884890423e-09,1.669466722245754e-09
1103,BRA,1052.0,5.847235818795652e-09,5.2040696121561335e-09
1104,BRA,1053.0,1.420206726533207e-09,1.2639912084225609e-09
1105,BRA,2511.0,6.161694784878236e-10,5.383479421423102e-10
1106,BRA,2514.0,3.2850716780843025e-10,2.870170690743844e-10
1107,BRA,2555.0,6.793265591899174e-10,6.099233076198787e-10
1108,BRA,2731.0,3.739757257998358e-08,3.328402976433769e-08
1109,BRA,2735.0,7.675964643827962e-08,6.831647565594106e-08
1110,BRA,2805.0,7.523035213451389e-10,6.572884031460065e-10
1111,BRA,2903.0,2.5847785972130414e-09,2.3207052486762948e-09
1112,BRA,2905.0,3.923228558042936e-10,3.4277290494162246e-10
1113,BRA,2907.0,3.3543421259696635e-10,2.640111548226565e-10
1115,BRA,2913.0,1.730019228762431e-10,1.553272186959763e-10
1116,BRA,2918.0,4.885405390426978e-09,3.5024515596474e-09
1117,BRA,2919.0,1.2944663775426544e-09,9.280306178519895e-10
1119,BRB,960.0,3.4529025748290924e-09,3.0560373580146035e-09
1120,BRB,976.0,3.7930437031660066e-08,3.375828183596682e-08
1121,BRB,1016.0,7.609499450323945e-08,6.772493205397364e-08
1122,BRB,1049.0,8.173524327123753e-10,7.27447821383825e-10
1123,BRB,1052.0,5.035007296358476e-09,4.481182096972525e-09
1124,BRB,1053.0,1.2679294705992434e-09,1.1284636763053967e-09
1125,BRB,2514.0,2.5679086764143655e-08,2.243584597779418e-08
1126,BRB,2731.0,3.8148472483412016e-08,3.395233449674505e-08
1127,BRB,2903.0,1.5233481407503234e-09,1.3677156061305665e-09
1128,BRB,2907.0,1.163333375475576e-09,9.156280914972583e-10
1130,BRB,2913.0,7.085001627705727e-10,6.361163962756838e-10
1131,BRB,2918.0,5.615162376673248e-09,4.025629943093374e-09
1132,BRB,2919.0,2.682687240629793e-09,1.923275830579292e-09
1134,CHL,960.0,2.5645478344990766e-09,2.2697871772511722e-09
1135,CHL,976.0,7.005008710986373e-08,6.234493373527337e-08
1136,CHL,1016.0,2.1638360337548314e-08,1.9258250732345758e-08
1137,CHL,1049.0,5.363393256082849e-10,4.773447270982955e-10
1138,CHL,1052.0,1.512266931126856e-09,1.3459252586407308e-09
1139,CHL,1053.0,1.0033015933701217e-09,8.929435199281383e-10
1140,CHL,2511.0,7.796966585337601e-10,6.812218168400891e-10
1141,CHL,2514.0,6.996889779805635e-10,6.113190195007954e-10
1142,CHL,2731.0,1.5496829939226728e-08,1.379225744791184e-08
1143,CHL,2735.0,1.5043214148992858e-07,1.3388537087949255e-07
1144,CHL,2805.0,1.2572866529327081e-09,1.0984927133204182e-09
1145,CHL,2903.0,1.1858539578226642e-08,1.0647014436942079e-08
1146,CHL,2905.0,3.2174737721145816e-10,2.8111103269276444e-10
1147,CHL,2907.0,1.0610023739972684e-09,8.35086140617286e-10
1149,CHL,2913.0,1.654561512800412e-10,1.485523592292895e-10
1150,CHL,2918.0,1.4194763926799055e-09,1.0176529700414249e-09
1151,CHL,2919.0,1.1033253655201426e-09,7.909975403140132e-10
1153,COL,960.0,7.372867304847717e-09,6.5254542898344935e-09
1154,COL,976.0,4.308952214084511e-08,3.834989381729563e-08
1155,COL,1016.0,8.37200541000629e-08,7.451127386887952e-08
1156,COL,1049.0,2.8308266842272175e-09,2.519450143829134e-09
1157,COL,1052.0,1.30445844259617e-09,1.160974647133945e-09
1158,COL,1053.0,9.541717705504383e-10,8.492177277915063e-10
1159,COL,2511.0,9.038933193042384e-08,7.897325741577365e-08
1160,COL,2514.0,9.747502738982466e-10,8.516403722943319e-10
1161,COL,2555.0,1.551531257550422e-09,1.3930194008743665e-09
1162,COL,2731.0,3.175834429115441e-08,2.826508791157834e-08
1163,COL,2735.0,1.5276364854368435e-07,1.359604240131418e-07
1164,COL,2805.0,1.7373130317263302e-09,1.517892281490815e-09
1165,COL,2903.0,2.1433233030016302e-09,1.9243511394937973e-09
1166,COL,2905.0,1.330657632321921e-08,1.1625970176492951e-08
1167,COL,2907.0,2.0897578585457076e-10,1.644791630713234e-10
1169,COL,2913.0,1.3322972976284287e-10,1.196183431237496e-10
1170,COL,2918.0,1.1501929263696997e-09,8.245978965743263e-10
1171,COL,2919.0,4.004568423813952e-10,2.870960708641636e-10
1173,CRI,960.0,7.122321208496438e-09,6.303705134229622e-09
1174,CRI,976.0,1.4250776002537575e-07,1.2683263108024387e-07
1175,CRI,1016.0,1.6135624858526991e-07,1.4360788174386784e-07
1176,CRI,1049.0,8.372342079556028e-10,7.451427024499197e-10
1177,CRI,1052.0,7.518645039712098e-10,6.691632317954507e-10
1178,CRI,1053.0,1.3922236291055295e-09,1.2390861094167584e-09
1179,CRI,2514.0,2.100916282751453e-08,1.83557283656475e-08
1180,CRI,2731.0,9.937739441097341e-09,8.844638636379158e-09
1181,CRI,2805.0,1.2374220477931122e-09,1.0811369862490032e-09
1182,CRI,2903.0,6.0801495183526e-09,5.4589723526771135e-09
1183,CRI,2907.0,4.2264915594255736e-10,3.32655667057096e-10
1185,CRI,2913.0,1.1298193784038179e-10,1.0143916250099703e-10
1186,CRI,2918.0,6.862206575454602e-09,4.919662587248062e-09
1187,CRI,2919.0,2.489530541334771e-10,1.7847976637463314e-10
1189,ECU,960.0,3.978599841686071e-09,3.521312717427436e-09
1190,ECU,976.0,1.670251112914395e-08,1.4865319837875238e-08
1191,ECU,1016.0,3.0347425977291924e-08,2.7009363437664677e-08
1192,ECU,1049.0,8.064835701631743e-10,7.177744784464353e-10
1193,ECU,1052.0,2.254239879043994e-09,2.0062849552490997e-09
1194,ECU,1053.0,4.148090971347784e-09,3.691822057708023e-09
1195,ECU,2511.0,4.734595512643691e-08,4.1366212383048405e-08
1196,ECU,2514.0,4.1563205752302665e-10,3.6313817978297915e-10
1197,ECU,2555.0,1.8043945229688595e-09,1.620048945256511e-09
1198,ECU,2731.0,2.5050860176577933e-08,2.2295392941780284e-08
1199,ECU,2735.0,4.180832377574327e-07,3.7209620757410057e-07
1200,ECU,2805.0,1.5418654340128081e-09,1.3471295032305933e-09
1201,ECU,2903.0,1.324301681932609e-09,1.1890046858967178e-09
1202,ECU,2905.0,4.6232390571189285e-09,4.039328982247074e-09
1203,ECU,2907.0,8.29182366489986e-10,6.526269113718431e-10
1205,ECU,2913.0,5.489290462675633e-11,4.928478285132634e-11
1206,ECU,2918.0,1.1315117373073226e-08,8.112049527879619e-09
1207,ECU,2919.0,1.7088356780314306e-10,1.2251008273397792e-10
1209,GRD,960.0,9.354933452184332e-09,8.279708301075047e-09
1210,GRD,976.0,3.844307672237107e-08,3.4214533767492946e-08
1211,GRD,1016.0,9.779604619077639e-08,8.703897840659728e-08
1212,GRD,1049.0,1.1392434733755916e-09,1.0139324844029039e-09
1213,GRD,1052.0,1.2797475420188985e-09,1.1389818199642554e-09
1214,GRD,1053.0,1.1476424947872806e-09,1.0214076561686665e-09
1215,GRD,2514.0,8.905217778635554e-10,7.780498438876027e-10
1216,GRD,2731.0,4.1848464768352534e-08,3.724534644495086e-08
1217,GRD,2903.0,1.4869022061347326e-10,1.3349931625733077e-10
1218,GRD,2907.0,5.851801859389963e-11,4.605794247193271e-11
1220,GRD,2913.0,1.3639863986144246e-11,1.2246350220481473e-11
1221,GRD,2918.0,9.229633563238554e-10,6.616921603247663e-10
1222,GRD,2919.0,5.171815466454895e-11,3.707785065736449e-11
1224,GTM,960.0,1.2784722025839087e-08,1.1315288304863412e-08
1225,GTM,976.0,8.612795371253988e-08,7.665431676824987e-08
1226,GTM,1016.0,4.819342354638927e-08,4.2892392021772714e-08
1227,GTM,1049.0,4.161732251228945e-09,3.70396286616871e-09
1228,GTM,1052.0,1.3911041692654337e-09,1.238089784466575e-09
1229,GTM,1053.0,9.63880905871765e-10,8.578589075988284e-10
1230,GTM,2511.0,1.937645115851901e-07,1.6929226408308425e-07
1231,GTM,2514.0,3.866748860774474e-10,3.378382676609966e-10
1232,GTM,2555.0,2.0471573438738447e-09,1.838009954862947e-09
1233,GTM,2731.0,4.9893289975201326e-08,4.440528178730422e-08
1234,GTM,2735.0,9.696188567872304e-08,8.629657130913025e-08
1235,GTM,2805.0,1.269306215254393e-08,1.1089942179668518e-08
1236,GTM,2903.0,7.833288657145496e-10,7.033002409039878e-10
1237,GTM,2905.0,5.018669463732217e-09,4.384816957703435e-09
1238,GTM,2907.0,8.738073896726174e-10,6.8775005463508e-10
1240,GTM,2913.0,1.2547854752994503e-10,1.126590587538126e-10
1241,GTM,2918.0,3.2760443411834792e-09,2.3486662201535926e-09
1242,GTM,2919.0,3.3729137559593907e-10,2.418113974382719e-10
1244,GUY,960.0,1.0176740364435575e-08,9.007059441307765e-09
1245,GUY,976.0,6.321367003158647e-08,5.626048777215236e-08
1246,GUY,1016.0,1.291753709037193e-07,1.1496673696623769e-07
1247,GUY,1049.0,1.9721046338417902e-08,1.755183152350132e-08
1248,GUY,1052.0,1.6692632043918057e-08,1.4856527401788648e-08
1249,GUY,1053.0,8.047523548295285e-09,7.162336879961914e-09
1250,GUY,2514.0,1.0699003770494104e-08,9.34773120692985e-09
1251,GUY,2731.0,5.3527448627594316e-08,4.7639701467776085e-08
1252,GUY,2805.0,1.7174836478442582e-09,1.5005673272703274e-09
1253,GUY,2903.0,1.4314978392379245e-08,1.2852491708845634e-08
1254,GUY,2907.0,1.2849778065280355e-09,1.0113711180396713e-09
1256,GUY,2913.0,2.9286412622838253e-10,2.629437258649609e-10
1257,GUY,2918.0,5.554974569944612e-09,3.982480017815618e-09
1258,GUY,2919.0,1.994293532968817e-09,1.4297516657734075e-09
1260,HND,960.0,5.671675236396322e-09,5.019791618595375e-09
1261,HND,976.0,8.392931869552452e-08,7.469752042295921e-08
1262,HND,1016.0,9.425080601120692e-08,8.388369661909235e-08
1263,HND,1049.0,3.728788753555342e-09,3.3186409517042017e-09
1264,HND,1052.0,1.3680754253068647e-09,1.2175940852413645e-09
1265,HND,1053.0,2.296917024630275e-09,2.044267831835882e-09
1266,HND,2511.0,9.539306121589109e-08,8.334502112351099e-08
1267,HND,2514.0,5.111089616723366e-10,4.465564545684209e-10
1268,HND,2555.0,2.0533242972785676e-08,1.843546862801644e-08
1269,HND,2731.0,5.9244981550478675e-08,5.272833484302675e-08
1270,HND,2735.0,6.146507476239656e-07,5.470422909089646e-07
1271,HND,2805.0,3.8088599489104844e-09,3.3278050714820414e-09
1272,HND,2903.0,1.0995181476936757e-09,9.871861130074341e-10
1273,HND,2905.0,2.4082379025690514e-09,2.1040800693648487e-09
1274,HND,2907.0,2.172442205867134e-09,1.7098702339155738e-09
1276,HND,2913.0,5.2728489012785306e-11,4.734149429226935e-11
1277,HND,2918.0,4.039996140328228e-09,2.896359595948576e-09
1278,HND,2919.0,6.355670727872565e-10,4.5565162099059826e-10
1280,JAM,960.0,5.358967033339353e-09,4.743025063504543e-09
1281,JAM,976.0,4.9385463200724376e-08,4.395331337570027e-08
1282,JAM,1016.0,2.892180259178212e-09,2.574055137520901e-09
1283,JAM,1049.0,1.9250721691456583e-09,1.7133240196086103e-09
1284,JAM,1052.0,1.9392952693023786e-09,1.725982651073125e-09
1285,JAM,1053.0,8.513188534568271e-10,7.576781085669951e-10
1286,JAM,2514.0,8.328488483326028e-09,7.276609427584785e-09
1287,JAM,2731.0,2.482790598059039e-08,2.209696257362037e-08
1288,JAM,2735.0,7.249557467892894e-07,6.452143010714351e-07
1289,JAM,2805.0,6.804416222277634e-07,5.94502583888583e-07
1290,JAM,2903.0,3.511916108818714e-09,3.153121956145118e-09
1291,JAM,2907.0,6.564265101037775e-11,5.166554706717827e-11
1293,JAM,2913.0,3.188727768992584e-11,2.8629520834317763e-11
1294,JAM,2918.0,1.1199240855984349e-09,8.028975175687737e-10
1295,JAM,2919.0,3.5249803682308483e-10,2.5271337794462064e-10
1297,LCA,960.0,5.519892938717024e-09,4.8854546768656514e-09
1298,LCA,976.0,2.557200981509175e-08,2.2759218770124343e-08
1299,LCA,1016.0,9.067101603023077e-08,8.069766533264836e-08
1300,LCA,1049.0,2.596758983764059e-09,2.3111287001733043e-09
1301,LCA,1052.0,9.745801820256323e-10,8.673813177820174e-10
1302,LCA,1053.0,1.8601621896120318e-09,1.655553807753841e-09
1303,LCA,2731.0,3.581282050032687e-08,3.187359235491552e-08
1304,LCA,2903.0,3.820461896539195e-09,3.4301452299341898e-09
1305,LCA,2907.0,3.077854336342198e-10,2.422495521319919e-10
1306,LCA,2913.0,5.991539865326565e-11,5.379415485763007e-11
1307,LCA,2918.0,9.663881967752807e-09,6.92824356736668e-09
1308,LCA,2919.0,4.774027727804266e-10,3.422602532394268e-10
1310,MEX,960.0,2.053745188204965e-09,1.817694499911502e-09
1311,MEX,976.0,3.732402837986205e-08,3.3218575052254344e-08
1312,MEX,1016.0,4.059057804840428e-08,3.6125820867792644e-08
1313,MEX,1049.0,1.747553711889585e-09,1.5553316899622503e-09
1314,MEX,1052.0,2.1149522001638507e-09,1.8823182127623538e-09
1315,MEX,1053.0,1.8036590033310144e-09,1.6052656846427735e-09
1316,MEX,2511.0,4.22556067589412e-10,3.691876948932685e-10
1317,MEX,2514.0,8.735466172932978e-10,7.632186276726079e-10
1318,MEX,2555.0,6.978613931337864e-10,6.265645342468938e-10
1319,MEX,2731.0,2.944514908805832e-08,2.6206332418132702e-08
1320,MEX,2735.0,1.6832257384361404e-07,1.498079466478367e-07
1321,MEX,2805.0,1.1725247476404632e-09,1.0244361446664046e-09
1322,MEX,2903.0,8.514873104852704e-10,7.644952928483102e-10
1323,MEX,2905.0,1.296387372611804e-10,1.1326550545437846e-10
1324,MEX,2907.0,3.702345138330089e-10,2.9140152638425725e-10
1326,MEX,2913.0,1.1174622614644344e-10,1.0032969702605639e-10
1327,MEX,2918.0,1.4928461451409867e-09,1.0702533140050602e-09
1328,MEX,2919.0,1.0556533065736889e-09,7.568204221702891e-10
1330,NIC,960.0,1.2224578056431207e-08,1.0819525433111434e-08
1331,NIC,976.0,2.6449081268084105e-07,2.353981682323095e-07
1332,NIC,1016.0,2.5247231252303136e-07,2.2470164197730488e-07
1333,NIC,1049.0,6.812933739618899e-09,6.063545672301375e-09
1334,NIC,1052.0,2.425979671852427e-09,2.15913424415232e-09
1335,NIC,1053.0,1.7464624039732135e-09,1.5543604203673354e-09
1336,NIC,2514.0,5.317866117737251e-10,4.6462253990542977e-10
1337,NIC,2555.0,3.5748453486131615e-09,3.2096220437130226e-09
1338,NIC,2731.0,6.878248364184417e-08,6.121676020292165e-08
1339,NIC,2735.0,1.9955334449314122e-07,1.7760349133563372e-07
1340,NIC,2805.0,5.621380446760479e-10,4.911406197754939e-10
1341,NIC,2903.0,5.284452521314195e-10,4.744567567921462e-10
1342,NIC,2905.0,7.699483663476092e-10,6.727047233762979e-10
1343,NIC,2907.0,1.6994438151042133e-10,1.3375860521448256e-10
1345,NIC,2913.0,1.4213669179374793e-10,1.2761532729762397e-10
1346,NIC,2918.0,1.1098194259042065e-08,7.956532710267968e-09
1347,NIC,2919.0,1.3770262103761168e-09,9.87219526890819e-10
1349,PAN,960.0,6.309314201706387e-09,5.584142467390982e-09
1350,PAN,1049.0,1.264297968546179e-09,1.1252316210118363e-09
1351,PAN,1052.0,1.8684056904813614e-09,1.662890565446076e-09
1352,PAN,1053.0,1.3165558726127925e-09,1.171741421364654e-09
1353,PAN,2514.0,5.673317215298056e-10,4.956783408798148e-10
1354,PAN,2555.0,2.7741965563253703e-08,2.490771362802858e-08
1355,PAN,2731.0,3.169561461908019e-08,2.8209258184449402e-08
1356,PAN,2805.0,4.593210506410387e-10,4.013093004900171e-10
1357,PAN,2903.0,2.8996980407338624e-09,2.6034510150939634e-09
1359,PAN,2907.0,5.300838377055544e-10,4.1721458601964523e-10
1361,PAN,2913.0,3.796907077741834e-10,3.4089968841247677e-10
1362,PAN,2918.0,7.009473498408785e-09,5.025241392437098e-09
1363,PAN,2919.0,3.0832190360209473e-10,2.2104256368584215e-10
1365,PER,960.0,5.032473490630529e-09,4.4540576101676676e-09
1366,PER,976.0,8.252824141356623e-08,7.345055451748231e-08
1367,PER,1016.0,4.4633496198742e-08,3.97240385799937e-08
1368,PER,1049.0,3.0479133586116677e-09,2.7126583879257165e-09
1369,PER,1052.0,2.2011564125646683e-09,1.9590404001509497e-09
1370,PER,1053.0,1.2855510695883643e-09,1.1441469890122496e-09
1371,PER,2511.0,1.8376540807345903e-09,1.6055603649190416e-09
1372,PER,2514.0,5.402530954003375e-10,4.720197158394831e-10
1373,PER,2555.0,2.8525772844138987e-08,2.5611443406920457e-08
1374,PER,2731.0,3.926226251738617e-08,3.494361329064891e-08
1375,PER,2735.0,1.708851536903037e-07,1.520886557422115e-07
1376,PER,2805.0,1.0054153179175135e-09,8.784324545376621e-10
1377,PER,2903.0,9.968165486826404e-10,8.949770007340112e-10
1378,PER,2905.0,5.066130364663665e-10,4.4262835983610836e-10
1379,PER,2907.0,1.7810771029660262e-10,1.4018373950043064e-10
1381,PER,2913.0,4.3152409960814654e-10,3.874375329363645e-10
1382,PER,2918.0,2.0869595823163863e-09,1.4961859374716649e-09
1383,PER,2919.0,3.8128695368443517e-10,2.7335276786284057e-10
1385,PRY,960.0,4.893187823401799e-09,4.330780977461614e-09
1386,PRY,976.0,8.611595483856633e-08,7.664363770939868e-08
1387,PRY,1016.0,2.1840487429055308e-07,1.9438144871611327e-07
1388,PRY,1049.0,1.8273911127977006e-09,1.6263873827468502e-09
1389,PRY,1052.0,5.89259038041222e-09,5.2444354026246395e-09
1390,PRY,1053.0,1.2045251037102133e-08,1.072033467360418e-08
1391,PRY,2511.0,3.085499472048053e-10,2.695804237715224e-10
1392,PRY,2514.0,2.1617382146215797e-10,1.8887130244555229e-10
1393,PRY,2555.0,5.664849967709766e-10,5.086101791156328e-10
1394,PRY,2731.0,7.23809344439975e-08,6.441939971510436e-08
1395,PRY,2735.0,3.323096923418809e-07,2.9575731599235055e-07
1396,PRY,2805.0,9.929367780415848e-10,8.675299407039138e-10
1397,PRY,2903.0,2.112128308329068e-09,1.8963431747315152e-09
1398,PRY,2905.0,4.891171720058951e-09,4.273422040670643e-09
1399,PRY,2907.0,4.8746621722810376e-11,3.83671414883538e-11
1401,PRY,2913.0,2.254360548874221e-10,2.024044289062941e-10
1402,PRY,2918.0,1.6277716571552846e-08,1.1669842978691031e-08
1403,PRY,2919.0,3.3217173760292645e-09,2.3814101951864338e-09
1405,SLV,960.0,4.069148890992046e-09,3.6014543580949156e-09
1406,SLV,976.0,1.6276020876469578e-07,1.4485741344275055e-07
1407,SLV,1016.0,1.4217604683932455e-07,1.2653740465788348e-07
1408,SLV,1049.0,2.254805547944898e-09,2.006788403447353e-09
1409,SLV,1052.0,1.203774041241027e-09,1.0713650179436597e-09
1410,SLV,1053.0,9.176100256663366e-10,8.166775889267206e-10
1411,SLV,2514.0,3.611985568771042e-10,3.155795711867671e-10
1412,SLV,2555.0,6.451111497682419e-10,5.792035081306285e-10
1413,SLV,2731.0,4.1510072682059314e-08,3.69441757674126e-08
1414,SLV,2805.0,4.34139696553565e-09,3.793083240920662e-09
1415,SLV,2903.0,1.1288629818209215e-09,1.0135329384779256e-09
1416,SLV,2905.0,5.543945276531174e-10,4.84375100547782e-10
1417,SLV,2907.0,1.0947090838060748e-09,8.616157760799257e-10
1419,SLV,2913.0,8.096185668555349e-10,7.269040603915828e-10
1420,SLV,2918.0,1.859539340821093e-08,1.3331435047840141e-08
1421,SLV,2919.0,3.2861027122777542e-09,2.3558772814087517e-09
1423,SUR,960.0,2.485477190969206e-09,2.199804652313729e-09
1424,SUR,976.0,1.275150617400691e-07,1.1348905336785053e-07
1425,SUR,1016.0,2.5613748701510107e-07,2.2796366591280587e-07
1426,SUR,1049.0,3.0884739636845268e-09,2.7487575326928595e-09
1427,SUR,1052.0,4.695598478633893e-09,4.179106523290233e-09
1428,SUR,1053.0,4.157142212012621e-09,3.6998777079256488e-09
1429,SUR,2514.0,1.7247303353381078e-07,1.5068987659992248e-07
1430,SUR,2555.0,3.040134862507431e-07,2.7295401392258105e-07
1431,SUR,2731.0,3.47581732048116e-08,3.093495089898325e-08
1432,SUR,2805.0,1.6029372657979466e-09,1.400488028948352e-09
1433,SUR,2903.0,1.0025306764674532e-07,9.001073458847024e-08
1434,SUR,2907.0,1.2907411690589742e-09,1.0159073040943807e-09
1436,SUR,2913.0,9.305901180731656e-10,8.355165791403714e-10
1437,SUR,2918.0,1.3968980142693744e-08,1.0014660479012004e-08
1438,SUR,2919.0,6.228363549506878e-10,4.4652469722916526e-10
1440,TTO,960.0,9.181977919602268e-09,8.126631706125867e-09
1441,TTO,976.0,4.4447736931435734e-08,3.955871188749783e-08
1442,TTO,1016.0,2.8242276914437544e-08,2.51357700669571e-08
1443,TTO,1049.0,1.1356079650569664e-09,1.010696863512622e-09
1444,TTO,1052.0,2.887941191484517e-09,2.5702823457176838e-09
1445,TTO,1053.0,4.206037867366922e-09,3.74339508982734e-09
1446,TTO,2514.0,8.760500709736481e-09,7.65405897870367e-09
1447,TTO,2731.0,4.3815815893096323e-08,3.899629895003199e-08
1448,TTO,2735.0,4.765987804281438e-07,4.2417533810490837e-07
1449,TTO,2805.0,1.2962200683250585e-08,1.1325088806068638e-08
1450,TTO,2903.0,1.5902934187637345e-08,1.4278214342379832e-08
1451,TTO,2907.0,1.627288801644193e-09,1.2807948015376224e-09
1452,TTO,2913.0,5.589041008885429e-10,5.018037838278503e-10
1453,TTO,2918.0,3.06783157263855e-08,2.1993940354219675e-08
1454,TTO,2919.0,1.2855953249039777e-09,9.216707705789405e-10
1456,URY,960.0,3.575665779631613e-09,3.1646905655510686e-09
1457,URY,976.0,5.1124715409674e-08,4.550125668583248e-08
1458,URY,1049.0,7.62283154265658e-09,6.784358835367632e-09
1459,URY,1052.0,9.337347971535275e-09,8.310287175454286e-09
1460,URY,1053.0,8.285696113313597e-09,7.374311673945231e-09
1461,URY,2511.0,3.636000347504695e-10,3.176777450112793e-10
1462,URY,2514.0,7.356066898525053e-10,6.427003633482289e-10
1463,URY,2555.0,5.913535686706176e-10,5.30938058724667e-10
1464,URY,2731.0,3.586291291557786e-08,3.191817485921083e-08
1465,URY,2735.0,6.572099474006684e-08,5.849201951254631e-08
1466,URY,2805.0,1.2401035146282765e-09,1.0834797867333378e-09
1467,URY,2903.0,4.5494005703478646e-08,4.0846120411709006e-08
1468,URY,2905.0,6.163763309528824e-11,5.385286693655489e-11
1469,URY,2907.0,3.0682330893916233e-09,2.4149228992591298e-09
1471,URY,2913.0,2.3349955807730177e-09,2.096441260299273e-09
1472,URY,2918.0,3.207075711804448e-08,2.2992211354102315e-08
1473,URY,2919.0,5.795446775756496e-09,4.154879682733513e-09
1475,VCT,960.0,4.739991828712943e-09,4.1951928243870885e-09
1476,VCT,976.0,3.120542781204833e-08,2.7772989433571525e-08
1477,VCT,1016.0,1.194170534139695e-07,1.0628178477892566e-07
1478,VCT,1049.0,9.765963294702743e-10,8.691756992599392e-10
1479,VCT,1052.0,1.045736698293298e-09,9.307109790939712e-10
1480,VCT,1053.0,2.916373502564681e-09,2.5955872471584697e-09
1481,VCT,2514.0,7.852662072681607e-09,6.860879376144972e-09
1482,VCT,2731.0,2.318504334641334e-08,2.0634806475180593e-08
1483,VCT,2903.0,3.605313101837049e-09,3.2369770654925627e-09
1484,VCT,2907.0,3.260437445546803e-10,2.56620172570205e-10
1486,VCT,2913.0,8.433092462556163e-10,7.571527387888511e-10
1487,VCT,2918.0,1.8437523835189663e-08,1.3218254976165293e-08
1488,VCT,2919.0,3.066689782992861e-10,2.19857546201695e-10
1490,VEN,960.0,9.219135533043298e-09,8.159518546211722e-09
1491,VEN,976.0,5.686085882716859e-08,5.060645349592137e-08
1492,VEN,1016.0,1.0978276238136337e-07,9.770721676915093e-08
1493,VEN,1049.0,2.1494687388300554e-09,1.913038107693256e-09
1494,VEN,1052.0,1.1391042972658083e-09,1.0138086169574803e-09
1495,VEN,1053.0,9.765002094857836e-10,8.690901519849686e-10
1496,VEN,2511.0,2.0234004542576303e-06,1.7678471730743756e-06
