,ISO3,FBS Code2,EnergyI-BaU_low,EnergyI-HalfW_low,ProteinI-BaU_low,ProteinI-HalfW_low,IronI-BaU_low,IronI-HalfW_low,ZincI-BaU_low,ZincI-HalfW_low,Vitamin AI-BaU_low,Vitamin AI-HalfW_low,Vitamin BI-BaU_low,Vitamin BI-HalfW_low,FolateI-BaU_low,FolateI-HalfW_low
2138,EST,1049.0,7.47716739190541e-10,6.613230462242623e-10,1.5123479225038532e-08,1.3376061851228849e-08,5.348373852092341e-08,4.730404848286488e-08,9.315814892761166e-08,8.239434481046456e-08,7.576862957130816e-08,6.701406868405858e-08,3.9190671595616114e-07,3.466245031674073e-07,7.576862957130816e-08,6.701406868405858e-08
2139,EST,1052.0,1.7165648502425072e-09,1.5182272059775098e-09,1.9543691511450574e-08,1.7285548025595484e-08,1.402678706198163e-07,1.2406085168844795e-07,1.9028587662287496e-07,1.6829960998054615e-07,1.534179834904241e-09,1.3569155653423995e-09,2.758076152024024e-07,2.439398808363729e-07,5.222739863503799e-09,4.619287030952849e-09
2140,EST,1053.0,1.5939696881079336e-09,1.4097970989252545e-09,1.306981986349757e-08,1.155968916128276e-08,2.77972765106891e-07,2.4585486207902733e-07,1.5505963330826041e-07,1.37143524641227e-07,inf,inf,4.070315436232066e-07,3.600017576571434e-07,2.2793766539943452e-07,2.016009851463114e-07
2141,EST,2731.0,4.998371608493507e-09,4.420843034580559e-09,8.504545830895468e-08,7.5219021600751e-08,6.020196414090408e-07,5.3246027843976e-07,4.041582824950606e-07,3.5746048273006297e-07,inf,inf,5.439278818025376e-07,4.810806350401886e-07,2.1529970997190191e-07,1.9042326135958675e-07
2142,EST,2735.0,9.861866192504291e-08,8.72239318721609e-08,5.166877127956257e-07,4.569878862716954e-07,3.5177379069092897e-06,3.111286703216342e-06,7.168499030530595e-06,6.3402266757573425e-06,inf,inf,2.6207416149296887e-06,2.317932363033982e-06,2.132628564129053e-06,1.8862175267354794e-06
2143,FIN,960.0,6.158099319049709e-10,5.768445838654365e-10,1.1925207844103738e-08,1.1170640809675016e-08,1.2521468895277712e-06,1.172917346743133e-06,1.0152541989754674e-07,9.510140314138592e-08,8.166175183957221e-10,7.649460786041656e-10,8.347645964737813e-08,7.819449010653906e-08,7.512881169240645e-09,7.0375039231583255e-09
2144,FIN,976.0,2.2313768456833e-08,1.9735561015513416e-08,3.2829484176662185e-07,2.9036255768708763e-07,2.605578438755087e-06,2.304521190951519e-06,1.6322638166020685e-06,1.4436665957291652e-06,7.3714720507958845e-09,6.5197475143686264e-09,4.923338714769135e-07,4.354479692362835e-07,1.4142670097570253e-07,1.2508578690902555e-07
2145,FIN,1016.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
2146,FIN,1049.0,4.805389863535222e-10,4.250159045909062e-10,9.719484660469267e-09,8.596462893622e-09,3.437267102387546e-08,3.040113764603187e-08,5.98704296826464e-08,5.295279998592292e-08,4.869461728382357e-08,4.306827833187849e-08,2.5186871733617827e-07,2.2276696329906938e-07,4.869461728382357e-08,4.306827833187849e-08
2147,FIN,1052.0,9.653555252731515e-10,8.538151190171184e-10,1.0990910469911712e-08,9.720983912449103e-09,7.888333720803468e-08,6.976889258254168e-08,1.0701228232267851e-07,9.464772529455202e-08,8.627865007128794e-10,7.630972626215496e-10,1.551076880144876e-07,1.3718602694596606e-07,2.9371455343417164e-09,2.5977779153074027e-09
2148,FIN,1053.0,5.028371907970555e-10,4.4473769991127423e-10,4.059138381249749e-09,3.590131955906149e-09,8.741119327081857e-08,7.731141163234609e-08,4.825036335342365e-08,4.2675354986512126e-08,6.471109460204047e-08,5.7234158289750905e-08,1.1921895919775272e-07,1.0544400189528516e-07,5.1649675381685164e-08,4.568189913320376e-08
2149,FIN,2731.0,3.5944726881919748e-09,3.179155291211516e-09,6.082401222054625e-08,5.3796202407905444e-08,4.837981408278533e-07,4.278984854562396e-07,2.9165709273269254e-07,2.5795805672038697e-07,inf,inf,3.9141529557534424e-07,3.4618986314106485e-07,1.5244000682454658e-07,1.3482657856341834e-07
2150,FIN,2735.0,9.799159216700697e-08,8.666931585135551e-08,6.092979022953649e-07,5.388975847193674e-07,3.41174921098711e-06,3.0175442957259417e-06,4.494097010214289e-06,3.97483401005537e-06,inf,inf,4.344293919403976e-06,3.842339669410094e-06,inf,inf
2151,GBR,960.0,6.620899170598252e-10,6.201962048686362e-10,1.2821423402508925e-08,1.2010148365590412e-08,1.3462495281126664e-06,1.2610656447532405e-06,1.0915536329771896e-07,1.0224856218764237e-07,8.779888030575944e-10,8.224340977605828e-10,8.974996891233855e-08,8.407104333153721e-08,8.077496988129867e-09,7.56639369939736e-09
2152,GBR,976.0,7.992627666779396e-09,7.069132732875608e-09,1.1422732421153764e-07,1.0102911711111272e-07,8.243382631031541e-07,7.290914629847191e-07,5.638149753290207e-07,4.986699072634085e-07,1.8570953976118989e-09,1.642520383865301e-09,1.317533748450123e-07,1.1653014923426349e-07,4.080167150751436e-08,3.6087309910437857e-08
2153,GBR,1049.0,4.655917640749888e-10,4.117957343690491e-10,9.417158935026568e-09,8.329068893698753e-09,3.330350500677566e-08,2.9455506646633155e-08,5.80081528522719e-08,5.130569684936696e-08,4.717996542626553e-08,4.172863441606364e-08,2.4403431095096295e-07,2.158377704316764e-07,4.717996542626553e-08,4.172863441606364e-08
2154,GBR,1052.0,6.381668133393248e-10,5.644308852222247e-10,7.265752488749391e-09,6.426243144125731e-09,5.214734531858482e-08,4.612206662101608e-08,7.074252481095859e-08,6.256869687874767e-08,5.703615894220214e-10,5.044601036673633e-10,1.0253691660036606e-07,9.068945829674296e-08,1.941656474628158e-09,1.7173109912080452e-09
2155,GBR,1053.0,1.858838361174769e-10,1.644061959588352e-10,1.5006322336319907e-09,1.327244166129244e-09,3.0619303625033624e-08,2.708144687050092e-08,1.7975998087324016e-08,1.589899114322385e-08,1.224012682146152e-08,1.0825861628433408e-08,4.256992314808523e-08,3.7651251842110165e-08,1.3897809895621163e-08,1.2292010455681068e-08
2156,GBR,2731.0,4.858180766156853e-09,4.296850311069797e-09,8.241018861925418e-08,7.28882397852979e-08,6.211437225098084e-07,5.493746992450118e-07,3.935781190576664e-07,3.4810278676415114e-07,inf,inf,5.28866702127924e-07,4.677596744409528e-07,2.0746903908357364e-07,1.8349737237727625e-07
2157,GBR,2735.0,6.5672681420335605e-09,5.80846401507996e-09,6.253273538686374e-08,5.530749398434707e-08,2.8461297413195375e-07,2.5172783914354274e-07,5.423319282999361e-07,4.796690833433318e-07,1.0202868474892617e-08,9.023994925332325e-09,3.046400172947249e-07,2.6944089075397823e-07,2.361994114978426e-08,2.089081414670934e-08
2158,IRL,960.0,1.1718590351438675e-09,1.0977097030335499e-09,2.2693142533202915e-08,2.125723487549163e-08,2.382780091385149e-06,2.232009779390857e-06,1.9319837897982236e-07,1.8097375951917952e-07,1.5539869813864328e-09,1.4556585192401421e-09,1.5885200674986532e-07,1.4880065257530784e-07,1.4296680228755185e-08,1.339205837700931e-08
2159,IRL,976.0,5.8779295988595095e-09,5.19877395284439e-09,8.38137929823831e-08,7.412966700561528e-08,6.006461136729101e-07,5.312454526923589e-07,4.1346526886828124e-07,3.6569210876824577e-07,1.3342030909478984e-09,1.1800448032535537e-09,9.497994550885764e-08,8.400564492127231e-08,2.9548206263062225e-08,2.6134107680276924e-08
2160,IRL,1049.0,5.147498014290897e-10,4.5527388766626415e-10,1.0411439947744356e-08,9.208467352592839e-09,3.681975050222195e-08,3.256547337659866e-08,6.413276064128577e-08,5.672264696920017e-08,5.216131321148109e-08,4.61344206168481e-08,2.697999036848534e-07,2.386263204018115e-07,5.216131321148109e-08,4.61344206168481e-08
2161,IRL,1052.0,2.3027931877719803e-09,2.0367207606057978e-09,2.6218106277853344e-08,2.318877858568713e-08,1.881711004865104e-07,1.664291821523595e-07,2.552708803017089e-07,2.2577602897620237e-07,2.058121411571207e-09,1.8203191797914318e-09,3.699993608362657e-07,3.272483971325336e-07,7.0063707627956e-09,6.196831250353811e-09
2162,IRL,1053.0,6.362652594906143e-10,5.627490432654029e-10,5.093054497549265e-09,4.504585945944901e-09,1.0425032792959459e-07,9.220489635007217e-08,6.103750270544954e-08,5.398502548811226e-08,2.488734642566816e-08,2.2011779177872903e-08,1.3563486112651685e-07,1.199631556082296e-07,3.787034635611383e-08,3.349467987155892e-08
2163,IRL,2731.0,4.782936681414759e-09,4.2303001795509176e-09,8.13431979631621e-08,7.194453279842006e-08,5.810845182908178e-07,5.139440694692196e-07,3.868491258278579e-07,3.421512839188666e-07,inf,inf,5.205125225027834e-07,4.603707646722834e-07,2.0575561382048607e-07,1.8198192200005268e-07
2164,IRL,2735.0,2.4781144926500978e-08,2.1917848555136195e-08,1.5408566476255522e-07,1.3628209167896688e-07,8.627990400059372e-07,7.631083530827468e-07,1.1365145402890198e-06,1.0051978489551645e-06,inf,inf,1.09863075840821e-06,9.716912859443714e-07,inf,inf
2165,ISL,960.0,1.1322172030511698e-09,1.0605762062313183e-09,2.1925475331792092e-08,2.0538141784584312e-08,2.302175030995e-06,2.1565050008719894e-06,1.8666283377309082e-07,1.74851750665817e-07,1.5014184649156818e-09,1.4064162734806614e-09,1.53478336034946e-07,1.437670006532147e-07,1.3813049877224274e-08,1.2939029716022084e-08
2166,ISL,976.0,4.007443082664009e-09,3.5444097050264847e-09,5.6290111657118124e-08,4.978616388030723e-08,3.858418153401743e-07,3.4126036145412445e-07,2.7667462190944465e-07,2.44706710688569e-07,7.884651870887316e-10,6.973632821592169e-10,5.723234838386245e-08,5.061953142410398e-08,1.8287439687767676e-08,1.617444773946019e-08
2167,ISL,1049.0,2.537160027656613e-10,2.2440080719133525e-10,5.1317143187675725e-09,4.538778882112484e-09,1.8148156433120244e-08,1.605125773792139e-08,3.161051763606259e-08,2.7958132699339644e-08,2.570988828025368e-08,2.2739281795388637e-08,1.3298218458644945e-07,1.1761697818812242e-07,2.570988828025368e-08,2.2739281795388637e-08
2168,ISL,1052.0,2.0261465751075092e-10,1.7920388228803542e-10,2.306838778347875e-09,2.0402989101150935e-09,1.655651201373565e-08,1.4643517238393752e-08,2.2460385178940373e-08,1.9865237151153277e-08,1.8108685015023362e-10,1.6016346979493166e-10,3.255493987611184e-08,2.8793433234924083e-08,6.164658728518592e-10,5.452373439827461e-10
2169,ISL,1053.0,1.853674487073328e-13,1.6394947367724225e-13,1.5199280019162536e-12,1.3443104368065603e-12,3.2326274873614785e-11,2.8591188951641166e-11,1.8032343298802113e-11,1.5948826040507527e-11,inf,inf,4.733490187909533e-11,4.18656689929109e-11,2.6507545165148586e-11,2.3444774735845638e-11
2170,ISL,2731.0,5.968729778305581e-09,5.279082775854013e-09,1.0169664968821129e-07,8.99462786340953e-08,7.003473198651552e-07,6.194268480462572e-07,4.821967638876088e-07,4.264821369638649e-07,inf,inf,6.4941413496412e-07,5.743786536870927e-07,2.581152973813678e-07,2.2829179259263386e-07
2171,ISL,2735.0,3.356558365599561e-08,2.9687303852136546e-08,2.0870606608842872e-07,1.8459146914445315e-07,1.168644686979808e-06,1.0336155710302213e-06,1.539387061875871e-06,1.3615211318928923e-06,inf,inf,1.488074208749139e-06,1.3161371374447204e-06,inf,inf
2172,LTU,960.0,9.433762098693253e-10,8.836841191034887e-10,1.8268554622159907e-08,1.711261258200854e-08,1.9181983362760358e-06,1.796824415672583e-06,1.5552958935244854e-07,1.4568846100166511e-07,1.250998887000627e-09,1.1718419840285395e-09,1.278798896143909e-07,1.1978829487400123e-07,1.1509189760405769e-08,1.0780946253062564e-08
2173,LTU,976.0,5.3110451016867085e-08,4.697389186557792e-08,7.50974788844389e-07,6.642046499237665e-07,5.247967796446498e-06,4.6416000441424e-06,3.6970821080129635e-06,3.2699088754642663e-06,1.110513949216808e-08,9.822014531407267e-09,7.996748137647429e-07,7.072777110757633e-07,2.5269179682777663e-07,2.234949414332192e-07
2174,LTU,1016.0,7.974754910138306e-09,7.053325054316604e-09,1.2982947067242777e-07,1.1482853938474408e-07,2.8339110016858973e-06,2.5064714458475997e-06,1.1762580943248137e-06,1.0403492998256956e-06,1.0561242461657286e-08,9.340961182997385e-09,4.425022682892709e-06,3.913740761548386e-06,4.751919689710132e-07,4.2028669948117036e-07
2175,LTU,1049.0,1.082330822264869e-09,9.572746989421266e-10,2.1891455476657977e-08,1.936204348959613e-08,7.74184870514165e-08,6.847329611256623e-08,1.348477714149462e-07,1.192670088745465e-07,1.0967618998950671e-07,9.700383615946882e-08,5.672906542003523e-07,5.017439945726945e-07,1.0967618998950671e-07,9.700383615946882e-08
2176,LTU,1052.0,2.4973639661482106e-09,2.2088101804592216e-09,2.8433362677394926e-08,2.5148076851362717e-08,2.0407031266239665e-07,1.8049134617466786e-07,2.7683957962774103e-07,2.448526086403523e-07,2.232019044744963e-09,1.9741240987854295e-09,4.012618571902146e-07,3.5489872009273666e-07,7.59836270551477e-09,6.7204224639504e-09
2177,LTU,1053.0,1.6787053316826078e-09,1.4847421028223742e-09,1.3719268833294756e-08,1.213409862486979e-08,2.8944292675345e-07,2.559997228842019e-07,1.6299814158905228e-07,1.4416479112298747e-07,3.0046071364371706e-07,2.6574447782550374e-07,4.119458361230071e-07,3.6434823636447236e-07,1.860334575339339e-07,1.645385296163896e-07
2178,LTU,2731.0,3.7191544324174283e-09,3.2894308896807905e-09,6.322098764580738e-08,5.591622327526554e-08,4.5608976508515677e-07,4.0339162812424527e-07,3.009012132990435e-07,2.6613408067729574e-07,inf,inf,4.047680204634718e-07,3.579997695341872e-07,1.5977370639213078e-07,1.4131291795362482e-07
2179,LTU,2735.0,3.4032574792360834e-09,3.0100337270640883e-09,3.655043575932616e-08,3.2327276159885606e-08,1.492195270401441e-07,1.3197820378498242e-07,3.2521807089668743e-07,2.876412872144728e-07,4.20059049622871e-09,3.7152402203994925e-09,1.6828345231851972e-07,1.488394193727671e-07,1.0013968634868423e-08,8.856921204645915e-09
2180,LVA,960.0,1.0163791229716536e-09,9.520677758905893e-10,1.968226178546797e-08,1.8436867482872773e-08,2.0666375962353124e-06,1.9358711875809576e-06,1.675652046006965e-07,1.5696252319154138e-07,1.3478070978537145e-09,1.2625246593331727e-09,1.377758403193042e-07,1.2905807970626254e-07,1.2399825300254174e-08,1.1615226865865187e-08
2181,LVA,976.0,3.140479407353167e-08,2.7776179125315955e-08,4.749380369839788e-07,4.200621076452551e-07,4.1755546615374035e-06,3.693097109786849e-06,2.378293799363199e-06,2.103497779003638e-06,1.6967313192620675e-08,1.5006853075046103e-08,1.0068673201035693e-06,8.905305022265514e-07,2.5601653427064266e-07,2.2643552759154474e-07
2182,LVA,1016.0,1.1260342628089917e-08,9.959284977890117e-09,2.1824821736698523e-07,1.9303108834824315e-07,1.5539272595210878e-05,1.3743813064689588e-05,2.5898787015481473e-06,2.290635453893052e-06,1.3630941076108844e-08,1.2055976552182773e-08,1.1099480543290019e-05,9.817009436410305e-06,7.769636413382041e-07,6.87190663474418e-07
2183,LVA,1049.0,1.104873711213109e-09,9.772129071011208e-10,2.234741278617353e-08,1.9765317966510313e-08,7.903096663736123e-08,6.989946441382135e-08,1.37656393578698e-07,1.2175111343937955e-07,1.1196053606959505e-07,9.902424125291357e-08,5.791062377132124e-07,5.121943660463903e-07,1.1196053606959505e-07,9.902424125291357e-08
2184,LVA,1052.0,1.6566642479520467e-09,1.4652477196277994e-09,1.886170219287082e-08,1.668235803396332e-08,1.3537313568979583e-07,1.197316708038716e-07,1.8364573214160579e-07,1.6242669000221845e-07,1.480643671607142e-09,1.309565149417346e-09,2.661831362527225e-07,2.35427446375946e-07,5.040489094832824e-09,4.45809412567607e-09
2185,LVA,1053.0,2.5779979516204383e-09,2.280127445550044e-09,2.1138399988107752e-08,1.869599855096994e-08,4.4957769548457684e-07,3.976319848265145e-07,2.5078482986851097e-07,2.2180831181474118e-07,inf,inf,6.583101884146232e-07,5.822468273669138e-07,3.686537070817227e-07,3.260582247136563e-07
2186,LVA,2731.0,5.562746117680399e-09,4.920007825288403e-09,9.448697638743476e-08,8.356963510099356e-08,6.92563493076459e-07,6.125423906396258e-07,4.502782602333306e-07,3.982516039809883e-07,inf,inf,6.054688775791868e-07,5.355109783259994e-07,2.384517518531503e-07,2.1090023888424952e-07
2187,LVA,2735.0,1.2603703510439065e-08,1.1147429450695964e-08,8.129083476045902e-08,7.189821981529873e-08,4.717227706244077e-07,4.172183439151079e-07,8.507719655486459e-07,7.524709270357221e-07,5.341274681291021e-08,4.724125939424452e-08,4.3762527929934765e-07,3.8706059078508503e-07,1.050190252612445e-07,9.288477582092838e-08
2188,NOR,960.0,7.161883277477028e-10,6.708715408517621e-10,1.3869043387287245e-08,1.2991480239045518e-08,1.4562496323033784e-06,1.3641054968887167e-06,1.1807429035023727e-07,1.1060314449881244e-07,9.49727999839345e-10,8.896339998251627e-10,9.708330922207356e-08,9.094036683566919e-08,8.737497598521973e-09,8.184632798391497e-09
2189,NOR,976.0,7.766865508770829e-09,6.869455889719711e-09,1.1723376331110824e-07,1.0368818218135331e-07,1.022903411619162e-06,9.047137300918304e-07,5.867609637849553e-07,5.189646394647139e-07,4.020228721274164e-09,3.5557180481869496e-09,2.4147394367478796e-07,2.135732365543608e-07,6.209201641534438e-08,5.491769715688867e-08
2190,NOR,1016.0,9.230342271900006e-10,8.16383765268353e-10,1.697500798241395e-08,1.501365878308957e-08,6.917678413399888e-07,6.118386711660378e-07,1.8300969670557657e-07,1.6186414422784304e-07,1.1463040647976446e-09,1.0138562590586206e-09,7.413372842259152e-07,6.556806948238856e-07,6.095254949377097e-08,5.390988805465767e-08
2191,NOR,1049.0,4.358214760649035e-10,3.854652050096065e-10,8.815018701104098e-09,7.796501956407918e-09,3.117405381734839e-08,2.7572099370098912e-08,5.429906787570209e-08,4.8025171956925413e-08,4.4163242907910225e-08,3.906047410764013e-08,2.2843057333806409e-07,2.020369408530614e-07,4.4163242907910225e-08,3.906047410764013e-08
2192,NOR,1052.0,4.581823586557284e-10,4.052424364344857e-10,5.216566488758818e-09,4.613826948574253e-09,3.744004416443951e-08,3.3114096234360833e-08,5.0790759089366556e-08,4.492222490215376e-08,4.0950048304855724e-10,3.6218542756332157e-10,7.361806555155509e-08,6.511198802423137e-08,1.3940441976121097e-09,1.2329716683006692e-09
2193,NOR,1053.0,2.731741750032268e-10,2.416107171259903e-10,2.1999375450655564e-09,1.9457494028833473e-09,4.6958489552609704e-08,4.153274860562985e-08,2.6198286001146316e-08,2.3171248410044563e-08,2.6812427020780702e-08,2.371442952212662e-08,6.371605545295326e-08,5.6354089292099293e-08,2.5292392011739587e-08,2.2370024442156316e-08
2194,NOR,2731.0,3.6948283311977277e-09,3.2679155075605667e-09,6.242086520666314e-08,5.520854965894382e-08,5.152664488949382e-07,4.5573083995585555e-07,3.001109966148545e-07,2.6543516827186954e-07,inf,inf,4.024230864382386e-07,3.5592577702943076e-07,1.559822698367092e-07,1.3795955665919688e-07
2195,NOR,2735.0,1.7864287055197283e-09,1.5800187577393716e-09,1.148324293425902e-08,1.0156430637140242e-08,7.285620650722193e-08,6.443815672210305e-08,9.98364791279873e-08,8.830103840219173e-08,inf,inf,6.377386805036732e-08,5.640522202863985e-08,4.435107437957211e-08,3.9226602902818236e-08
2196,SWE,960.0,5.711353722771907e-10,5.34996805155308e-10,1.1060081477503833e-08,1.0360255278235828e-08,1.161308616254225e-06,1.0878268614639516e-06,9.41601547565352e-08,8.820217484835958e-08,7.573751675849702e-10,7.094522850972562e-10,7.742057473740845e-08,7.252179106444646e-08,6.967851541781728e-09,6.526961022894758e-09
2197,SWE,976.0,1.3550888110147565e-08,1.1985173173665244e-08,1.9567713678978295e-07,1.730679459153908e-07,1.4588364124713553e-06,1.2902775739417814e-06,9.683202946377295e-07,8.564373290129218e-07,3.524483546370212e-09,3.11725292893152e-09,2.457188570772131e-07,2.17327678464126e-07,7.437912543777427e-08,6.578511250564718e-08
2198,SWE,1049.0,3.970120100075703e-10,3.51139914468221e-10,8.030050112212646e-09,7.1022312637950455e-09,2.8398035539365026e-08,2.5116831529020983e-08,4.946379025080352e-08,4.3748578481567805e-08,4.0230550347433784e-08,3.558217799944639e-08,2.0808905950890037e-07,1.8404575356885185e-07,4.0230550347433784e-08,3.558217799944639e-08
2199,SWE,1052.0,8.236630542217644e-10,7.284942699958852e-10,9.377692103397777e-09,8.294162191802758e-09,6.730503814497846e-08,5.952838891966377e-08,9.130528700521906e-08,8.075556875193184e-08,7.361488547107019e-10,6.510917538088225e-10,1.3234136926614696e-07,1.1705020481329014e-07,2.5060386543343046e-09,2.2164825661576938e-09
2200,SWE,1053.0,5.791712577248783e-10,5.122518734284332e-10,4.726704131996888e-09,4.180564926976204e-09,1.0090567303991314e-07,8.924669407335498e-08,5.6110022747206096e-08,4.962688304539753e-08,2.4941958979441686e-07,2.2060081614518486e-07,1.445674653965957e-07,1.2786365690367942e-07,7.413332081885926e-08,6.556770897455485e-08
2201,SWE,2731.0,4.202887693228737e-09,3.7172719915746044e-09,7.097402830675969e-08,6.277345168632425e-08,5.917021212795606e-07,5.233348790954915e-07,3.414704755862768e-07,3.020158347061129e-07,inf,inf,4.5778218280577687e-07,4.048884982407229e-07,1.7721977115078432e-07,1.5674320603746347e-07
2202,SWE,2735.0,1.879680060089825e-09,1.6624955389006395e-09,1.2144516947702477e-08,1.0741298839278927e-08,7.677795636447919e-08,6.790677448360808e-08,1.042133788710569e-07,9.217221650934302e-08,inf,inf,6.781129953933199e-08,5.997615517919951e-08,4.736306552857438e-08,4.189057852012898e-08
2203,ALB,946.0,5.789783915584818e-07,5.120812916639899e-07,1.4976241061646063e-05,1.3245836077708537e-05,0.00046800754363722323,0.0004139323866805017,0.00025527683766130195,0.00022578129800254225,1.0596396977579762e-06,9.372053828567362e-07,0.00015600250485983056,0.00013797745366006585,9.36015066352879e-06,8.278647548567836e-06
2204,ALB,960.0,2.108269393993932e-09,1.974868735053685e-09,4.08268029016135e-08,3.824348863209254e-08,4.286814530272099e-06,4.015566517697398e-06,3.4757954426011194e-07,3.2558646293447986e-07,2.7957485442093444e-09,2.618847670397278e-09,2.857876365344089e-07,2.6770443562124524e-07,2.5720886606725974e-08,2.4093398567654956e-08
2205,ALB,976.0,2.8020727028943857e-09,2.478311850589381e-09,4.468371435232299e-08,3.952080854052231e-08,5.357581403302974e-07,4.738548528233354e-07,3.2928030667871516e-07,2.9123415868711095e-07,8.115759390107166e-10,7.178037405046139e-10,6.177587577118138e-08,5.4638084460161425e-08,1.7493952414347877e-08,1.5472642639622187e-08
2206,ALB,1016.0,1.969608915581611e-09,1.7420337136400095e-09,2.906234192510605e-08,2.5704381733019466e-08,3.326355872130495e-07,2.942017588859578e-07,2.1697725510980887e-07,1.9190697732130286e-07,3.098903983573776e-09,2.740846252274776e-09,6.466956509320407e-07,5.719742723927099e-07,1.0626502836648123e-07,9.39868115598261e-08
2207,ALB,1049.0,1.5417761527039488e-09,1.3636341791757995e-09,3.1184295325955134e-08,2.758115754054602e-08,1.1028234127576481e-07,9.753995069869247e-08,1.920901391108666e-07,1.6989540194588121e-07,1.562333168073335e-07,1.381815968231477e-07,8.081033860494495e-07,7.147324179272882e-07,1.562333168073335e-07,1.381815968231477e-07
2208,ALB,1052.0,9.22154180381827e-10,8.15605402011926e-10,1.0499048040527498e-08,9.285952913309276e-09,7.535317016834357e-08,6.664661285011737e-08,1.0222329588690738e-07,9.041207436949793e-08,8.241752987162579e-10,7.289473280481587e-10,1.4816634821813242e-07,1.3104671276667828e-07,2.805703144565984e-09,2.481522818887349e-09
2209,ALB,1053.0,1.368886756533518e-09,1.2107210021094686e-09,1.1224243130154844e-08,9.927356536690001e-09,2.3872049742896963e-07,2.111379326973539e-07,1.331638111390788e-07,1.1777761900136686e-07,inf,inf,3.4955500955515886e-07,3.0916625457954325e-07,1.9575080618429304e-07,1.73133103301654e-07
2210,ALB,2731.0,1.8201113369065767e-09,1.6098095852360434e-09,3.0936910471234576e-08,2.7362356359378598e-08,2.2358692805236784e-07,1.9775294654442238e-07,1.4726577035755204e-07,1.3025019068431068e-07,inf,inf,1.980909149665081e-07,1.7520282808810987e-07,7.817192608404177e-08,6.913968027930217e-08
2211,ALB,2735.0,6.241790520867617e-08,5.5205931669024704e-08,8.084546863369131e-07,7.15043127804529e-07,2.881531012176972e-06,2.548589281049847e-06,7.496069814134741e-06,6.6299488353838356e-06,6.29556246369078e-08,5.5681521195985244e-08,3.2812545704328533e-06,2.9021274424123377e-06,1.51157140117714e-07,1.3369193856675246e-07
2212,ESP,960.0,8.182756694187384e-10,7.664993101895982e-10,1.584597280106454e-08,1.4843319525713088e-08,1.6638272316742046e-06,1.5585486322217928e-06,1.349049059223414e-07,1.2636880356484343e-07,1.0851046920552836e-09,1.0164447374253367e-09,1.1092181590407585e-07,1.0390324257819703e-07,9.982963166908607e-09,9.351291584313098e-09
2213,ESP,976.0,3.4380883893503358e-09,3.0408401573233026e-09,5.504498490084461e-08,4.8684903234082354e-08,6.640120105892753e-07,5.872898419363777e-07,3.6619548054868454e-07,3.238840298963809e-07,1.453789085484317e-09,1.2858134319968364e-09,1.0251597438457841e-07,9.067093581461373e-08,2.639867652337055e-08,2.3348485141076243e-08
2214,ESP,1016.0,2.110054609982019e-09,1.866251842754665e-09,3.6843565618059235e-08,3.258653681429667e-08,9.744592156382655e-07,8.618669385479438e-07,3.6075337693596263e-07,3.1907072513750997e-07,2.7216725606202907e-09,2.4072014096714343e-09,1.3463486581051922e-06,1.190787030957695e-06,1.3311555590007424e-07,1.1773493933407824e-07
2215,ESP,1049.0,6.267437846402901e-10,5.543277114661699e-10,1.2676654285807055e-08,1.1211951249476355e-08,4.4830614242505456e-08,3.9650735126050745e-08,7.808610904201851e-08,6.906377882535022e-08,6.351003684354941e-08,5.617187476190522e-08,3.285002000225633e-07,2.905441881632671e-07,6.351003684354941e-08,5.617187476190522e-08
2216,ESP,1052.0,1.323239589359082e-09,1.170348061308402e-09,1.506554577679889e-08,1.33248222273713e-08,1.0812757787334212e-07,9.563415586691515e-08,1.4668470300304344e-07,1.297362617954629e-07,1.1826453829896794e-09,1.0459985797943846e-09,2.126104093480506e-07,1.880446915248342e-07,4.026026835709547e-09,3.560846229087266e-09
2217,ESP,1053.0,6.704188604870732e-10,5.92956422967719e-10,5.446630998283509e-09,4.817309035161843e-09,1.1669536743874377e-07,1.0321199436887757e-07,6.469241708521813e-08,5.721763883569371e-08,1.464897902192846e-07,1.295638698866727e-07,1.6376595790394323e-07,1.4484389137270784e-07,7.788085814063343e-08,6.888224329962265e-08
2218,ESP,2731.0,4.095023299525014e-09,3.621870610698067e-09,6.964477984398919e-08,6.159778903693652e-08,4.973858290144613e-07,4.3991620670244425e-07,3.312072471277806e-07,2.929384539915712e-07,inf,inf,4.4564829635229565e-07,3.941566016128066e-07,1.76168931874905e-07,1.558137842463064e-07
2219,ESP,2735.0,1.229546545638073e-09,1.087480625238055e-09,6.661374726155863e-09,5.891697209710449e-09,4.435533134647548e-08,3.923036800552712e-08,8.527582906015661e-08,7.542277454482814e-08,6.961560922283972e-08,6.157198888692289e-08,3.425282932702961e-08,3.029514285967925e-08,2.4824869917562956e-08,2.1956521414482022e-08
2220,GRC,946.0,2.101146822439617e-07,1.8583732907791705e-07,1.7651836628959733e-06,1.5612284383995692e-06,2.4849285405243308e-05,2.1978115855052262e-05,1.9927287425738054e-05,1.7624821984916503e-05,7.401058423745483e-07,6.545915378828819e-07,2.104562212345416e-05,1.8613940551116526e-05,2.96100274110372e-06,2.6188785806039026e-06
