,ISO3,FBS Code2,EnergyI-BaU,EnergyI-HalfW
1170,UGA,2918.0,3.6545845820070186e-10,2.5142572397152743e-10
1171,UGA,2919.0,1.843909228476798e-11,1.2685606320074742e-11
1172,ZMB,2511.0,1.6872754408507633e-10,1.5186689163386138e-10
1173,ZMB,2514.0,6.443814044438435e-11,5.79989482157135e-11
1174,ZMB,2555.0,8.774540441980136e-11,7.487807973191663e-11
1175,ZMB,2805.0,2.0881750752101814e-09,1.8795073417270472e-09
1176,ZMB,2903.0,1.2004897943884663e-09,1.024445338601532e-09
1177,ZMB,2905.0,3.352088867227416e-10,3.0171204085659756e-10
1178,ZMB,2907.0,2.6390588293515582e-11,1.9907440035882892e-11
1180,ZMB,2913.0,7.893026331369308e-11,6.735562493265062e-11
1181,ZMB,2918.0,2.6995901558661302e-09,1.8572464096378844e-09
1182,ZMB,2919.0,2.6433651571080646e-09,1.8185651020888841e-09
1183,ZWE,2511.0,2.8754190384871527e-10,2.588083373629179e-10
1184,ZWE,2514.0,1.2149488962453587e-10,1.09354114864458e-10
1185,ZWE,2555.0,1.5063186691436835e-10,1.2854262870587682e-10
1186,ZWE,2805.0,2.9036873653356164e-08,2.6135268953342158e-08
1187,ZWE,2903.0,4.833094945703817e-10,4.12435125337078e-10
1188,ZWE,2905.0,4.6406271501639563e-11,4.176897283420124e-11
1189,ZWE,2907.0,4.574384237421372e-11,3.4506347071440316e-11
1191,ZWE,2913.0,5.463755579898888e-11,4.662529378633177e-11
1192,ZWE,2918.0,1.7313572711102523e-09,1.1911278712372879e-09
1193,ZWE,2919.0,5.480186301145718e-10,3.7702227909792095e-10
1194,AZE,2511.0,3.764730617306007e-11,3.1798316857596244e-11
1195,AZE,2514.0,1.0316163979838932e-10,8.71341629273274e-11
1196,AZE,2555.0,0.0,0.0
1197,AZE,2805.0,5.926278445394756e-09,5.005555481891415e-09
1198,AZE,2903.0,1.4726328324261921e-10,1.2466383718124026e-10
1199,AZE,2905.0,1.0304163739663125e-11,8.703280442966399e-12
1200,AZE,2907.0,4.8033242211122133e-11,3.946440577778454e-11
1202,AZE,2913.0,1.2621935997125705e-10,1.0684937476678032e-10
1203,AZE,2918.0,1.2890942309594104e-10,9.213400843992066e-11
1204,AZE,2919.0,5.641644293411105e-11,4.032190125909698e-11
1205,CYP,2511.0,4.455286237073886e-10,3.7631006799403016e-10
1206,CYP,2903.0,3.893642462004617e-09,3.296112915842075e-09
1207,CYP,2905.0,1.1937754411421085e-10,1.0083071962640777e-10
1208,CYP,2907.0,5.1382780054914476e-11,4.221640657037019e-11
1209,CYP,2913.0,4.264931659695212e-10,3.6104230077323663e-10
1210,CYP,2918.0,1.2966665014637172e-10,9.26752129677184e-11
1211,CYP,2919.0,9.202597186203765e-11,6.577270663850987e-11
1212,DZA,2511.0,4.4623228600084424e-11,3.769044073729273e-11
1213,DZA,2514.0,1.7997112002952457e-08,1.520103104750282e-08
1214,DZA,2805.0,1.2523076263375548e-07,1.0577456597402287e-07
1215,DZA,2903.0,1.4535350376358333e-10,1.2304713794172675e-10
1216,DZA,2905.0,1.8953445845124174e-11,1.600878622645849e-11
1217,DZA,2907.0,2.927706790419605e-11,2.405421817408384e-11
1218,DZA,2913.0,3.4743088132286136e-11,2.941131412207515e-11
1219,DZA,2918.0,5.941367875572055e-11,4.246408251980341e-11
1220,DZA,2919.0,2.2176525902078103e-11,1.584998346559599e-11
1221,EGY,2511.0,1.0095444536132308e-10,8.526988430527874e-11
1222,EGY,2514.0,1.5544883032277575e-10,1.3129787132773642e-10
1223,EGY,2555.0,2.4526821380669734e-10,2.0762864984720622e-10
1224,EGY,2805.0,5.322775163335619e-10,4.4958141341492995e-10
1225,EGY,2903.0,5.559573857672521e-11,4.706385698654479e-11
1226,EGY,2905.0,5.283041256650591e-11,4.462253396789961e-11
1227,EGY,2907.0,1.2470034968734026e-10,1.0245457050478491e-10
1229,EGY,2913.0,1.0876006438152274e-10,9.206943278279042e-11
1230,EGY,2918.0,4.0602068048793434e-10,2.901906773333124e-10
1231,EGY,2919.0,1.2620001594422745e-10,9.019754378599558e-11
1232,GEO,2511.0,2.1349063160684396e-10,1.803221382894227e-10
1233,GEO,2514.0,1.430197904412555e-10,1.2079984136055918e-10
1235,GEO,2903.0,1.839062258409538e-10,1.5568344865081723e-10
1236,GEO,2905.0,1.5267079249653684e-10,1.2895143711979977e-10
1237,GEO,2907.0,1.4356292144475097e-10,1.1795217490498648e-10
1238,GEO,2913.0,8.928763736420173e-10,7.55853002973594e-10
1239,GEO,2918.0,1.4871002492695127e-09,1.0628587393121265e-09
1240,GEO,2919.0,2.1628526781792252e-10,1.545831810583475e-10
1241,ISR,2511.0,1.0146040472425395e-10,8.569723642618711e-11
1242,ISR,2514.0,1.804713155475173e-10,1.524327942378443e-10
1243,ISR,2903.0,3.9554237378424984e-10,3.3484130597904743e-10
1244,ISR,2905.0,2.4336051863502384e-10,2.0555135729001995e-10
1245,ISR,2907.0,4.198858251925112e-11,3.449807637990392e-11
1246,ISR,2913.0,8.07354537150332e-11,6.8345559293979e-11
1247,ISR,2918.0,1.3700784070759862e-10,9.792210102976295e-11
1248,ISR,2919.0,5.754389708899826e-11,4.1127714116894744e-11
1249,JOR,2511.0,3.113120518535998e-10,2.629457529025792e-10
1250,JOR,2514.0,8.329446560248301e-10,7.035360770665784e-10
1251,JOR,2903.0,1.7554010720700031e-09,1.4860121859144912e-09
1252,JOR,2905.0,8.17485433471868e-11,6.904786419648086e-11
1253,JOR,2907.0,9.19009208585507e-11,7.550635903720269e-11
1254,JOR,2913.0,4.132654356329405e-11,3.4984453589493996e-11
1255,JOR,2918.0,1.09248695414196e-10,7.808211365472155e-11
1256,JOR,2919.0,1.3761569779864984e-10,9.835654801596581e-11
1257,KWT,2511.0,1.986983628635176e-07,1.678280372140157e-07
1258,KWT,2514.0,5.831411164102973e-10,4.925427043057895e-10
1259,KWT,2903.0,2.9346244417914663e-08,2.4842685531929106e-08
1260,KWT,2905.0,9.762163753749145e-10,8.245487069658899e-10
1261,KWT,2907.0,3.1274863831019457e-10,2.5695619534642176e-10
1262,KWT,2913.0,1.1584772606572657e-07,9.806940156482276e-08
1263,KWT,2918.0,7.284407033869088e-10,5.206303798588982e-10
1264,KWT,2919.0,1.1518462567802513e-10,8.23246355425077e-11
1265,LBN,2511.0,8.551477745862384e-11,7.222896578937679e-11
1266,LBN,2514.0,2.723554846624428e-09,2.3004158542950027e-09
1267,LBN,2903.0,1.958977255721709e-10,1.6583469842017383e-10
1268,LBN,2905.0,1.0045491279044865e-10,8.484796049228836e-11
1269,LBN,2907.0,4.633014595294834e-11,3.806513146863466e-11
1271,LBN,2913.0,4.3734329174044544e-11,3.702273351057526e-11
1272,LBN,2918.0,1.739590237157976e-10,1.2433181201426316e-10
1273,LBN,2919.0,7.190379524500537e-11,5.1391005551511514e-11
1274,MAR,2511.0,6.671524795554163e-11,5.635018303757102e-11
1275,MAR,2514.0,3.447985388560232e-10,2.912296869311129e-10
1276,MAR,2555.0,1.6381166651854163e-10,1.3867265806922454e-10
1277,MAR,2805.0,5.941124603222735e-10,5.018095099694661e-10
1278,MAR,2903.0,1.3984096734917393e-10,1.1838057118530454e-10
1279,MAR,2905.0,5.1684025407891904e-11,4.3654252679896766e-11
1280,MAR,2907.0,6.682512202817173e-11,5.490392924713061e-11
1282,MAR,2913.0,1.5949886348862243e-11,1.3502171016912362e-11
1283,MAR,2918.0,1.4749713901615734e-10,1.0541900137792707e-10
1284,MAR,2919.0,1.4706818862787132e-10,1.0511242240374893e-10
1285,OMN,2511.0,1.072420504126958e-09,9.0580629695132e-10
1286,OMN,2514.0,3.6303983908533964e-10,3.066369684486791e-10
1287,OMN,2905.0,6.840522116650322e-11,5.77775973496596e-11
1288,OMN,2907.0,3.8297519101396015e-10,3.14654760854345e-10
1290,OMN,2918.0,1.8933251345841817e-10,1.3531953657062444e-10
1291,OMN,2919.0,9.954875790831988e-12,7.114938443625349e-12
1292,SAU,2511.0,8.992605756803618e-11,7.595489725501462e-11
1293,SAU,2514.0,2.1081624645399122e-09,1.7806325298966876e-09
1294,SAU,2903.0,2.540761864378185e-09,2.1508492572130766e-09
1295,SAU,2905.0,9.241841133982746e-12,7.80600320710976e-12
1296,SAU,2907.0,1.9263706970032233e-10,1.5827179545953204e-10
1297,SAU,2913.0,2.4550447917712045e-09,2.0782865725585177e-09
1298,SAU,2918.0,7.97640976630427e-10,5.70089126984917e-10
1299,SAU,2919.0,6.360261556217819e-11,4.545799506561648e-11
1300,SYR,2511.0,3.7742329635348734e-11,3.187857721271624e-11
1301,SYR,2514.0,1.9034799125102083e-10,1.6077500236492844e-10
1302,SYR,2555.0,1.0482828488814524e-10,8.874103545385529e-11
1303,SYR,2903.0,2.6427423869052306e-11,2.237179556090252e-11
1304,SYR,2905.0,1.4262904957151908e-11,1.2046980706997872e-11
1305,SYR,2907.0,5.027840192638491e-11,4.130904274086152e-11
1307,SYR,2913.0,9.79383653758433e-12,8.29084627625459e-12
1308,SYR,2918.0,9.664938640462728e-11,6.907714865878927e-11
1309,SYR,2919.0,3.092645532575245e-11,2.210372389828361e-11
1310,TUN,2511.0,6.045305577938349e-11,5.106090230855225e-11
1311,TUN,2903.0,1.9402833103089277e-10,1.642521865299734e-10
1312,TUN,2905.0,3.4886494607191005e-11,2.9466432590709655e-11
1313,TUN,2907.0,1.4275470086298763e-10,1.172881359284695e-10
1315,TUN,2913.0,2.367533334375704e-11,2.004204874554596e-11
1316,TUN,2918.0,1.6346376836327813e-10,1.1683065405385184e-10
1317,TUN,2919.0,9.897553465479245e-11,7.073969091028721e-11
1318,TUR,2511.0,9.118430209749892e-11,7.701765744423695e-11
1319,TUR,2514.0,9.380826698405786e-11,7.923395590932383e-11
1320,TUR,2555.0,1.6606653995345172e-10,1.4058149215579598e-10
1321,TUR,2805.0,5.642489672795954e-10,4.76585691567149e-10
1322,TUR,2903.0,7.510102003849378e-11,6.357580197909303e-11
1323,TUR,2905.0,5.449833723545171e-11,4.6031325260268144e-11
1324,TUR,2907.0,1.0897873894697404e-10,8.953759889976334e-11
1326,TUR,2913.0,6.428168213265022e-11,5.4416830717527725e-11
1327,TUR,2918.0,1.7568341714460188e-10,1.2556426868738746e-10
1328,TUR,2919.0,2.1833624007131739e-10,1.5604904980840535e-10
1329,YEM,2511.0,6.768152599451266e-11,5.7166337455485925e-11
1330,YEM,2514.0,2.646962201522622e-10,2.2357228537729236e-10
1331,YEM,2903.0,7.737101287112954e-11,6.549743519722562e-11
1332,YEM,2905.0,2.0449015156730426e-11,1.727199976514677e-11
1333,YEM,2907.0,7.464822175473763e-11,6.133143586207623e-11
1334,YEM,2913.0,6.300157068458766e-11,5.333316884593822e-11
1335,YEM,2918.0,1.965809211740151e-10,1.405001109740004e-10
1336,YEM,2919.0,4.4502642659119925e-11,3.180688235104848e-11
1337,BDI,960.0,1.1198074195378928e-08,9.690553817828529e-09
1338,BDI,976.0,2.0164604662463844e-08,1.705740825402933e-08
1339,BDI,1016.0,1.624347354749328e-08,1.3740490547721181e-08
1340,BDI,1049.0,7.978484933222425e-09,6.7490673401562344e-09
1341,BDI,1052.0,7.353600835515567e-10,6.220472639468743e-10
1342,BDI,1053.0,4.3736485045248803e-10,3.6997059625065927e-10
1343,BDI,2731.0,2.914342175708068e-08,2.4652664961751134e-08
1344,ETH,960.0,1.4080838331002443e-08,1.2185231073306412e-08
1345,ETH,976.0,1.9091952976888532e-08,1.6150043194237714e-08
1346,ETH,1016.0,3.0464493877160376e-08,2.5770170951202157e-08
1347,ETH,1049.0,2.0375340997510337e-08,1.723567188780824e-08
1348,ETH,1052.0,2.4577873062395222e-09,2.0790629018449624e-09
1349,ETH,1053.0,2.998410771139035e-09,2.5363808263398987e-09
1350,ETH,2731.0,4.972839525760887e-08,4.206566674256471e-08
1351,ETH,2735.0,2.605140583466905e-08,2.2037102752653506e-08
1352,KEN,960.0,5.534429282910528e-09,4.7893668037261825e-09
1353,KEN,976.0,1.7522436925311755e-08,1.4822376398824028e-08
1354,KEN,1016.0,2.046955741977038e-08,1.731537034982248e-08
1355,KEN,1049.0,3.2734623484778838e-09,2.7690492631437674e-09
1356,KEN,1052.0,1.5529262191585392e-09,1.3136333169914395e-09
1357,KEN,1053.0,4.100534913707946e-09,3.4686768847602625e-09
1358,KEN,2731.0,1.2471342431350552e-08,1.0549613190450345e-08
1359,KEN,2735.0,9.499767794399e-09,8.03593327516019e-09
1360,MDG,960.0,1.0153966206241286e-08,8.787006968269486e-09
1361,MDG,976.0,1.899593544069746e-08,1.6068821154838853e-08
1362,MDG,1016.0,1.7490832059854674e-08,1.4795641577986273e-08
1363,MDG,1049.0,1.7135049712962358e-09,1.4494682305929937e-09
1364,MDG,1052.0,9.99670217762983e-10,8.456294238943985e-10
1365,MDG,1053.0,7.456802415134893e-10,6.307771721473779e-10
1366,MDG,2731.0,2.0799984287922403e-08,1.7594881209693744e-08
1367,MDG,2735.0,3.789345121890832e-09,3.2054388291492915e-09
1368,MUS,960.0,2.8803622314692473e-09,2.4925987033030995e-09
1369,MUS,976.0,9.51931558380276e-09,8.052468914212138e-09
1370,MUS,1016.0,1.9040634270956166e-08,1.6106632270353533e-08
1371,MUS,1049.0,1.4863521854535835e-09,1.2573177833605319e-09
1372,MUS,1052.0,3.8046829974183554e-10,3.2184132667344465e-10
1373,MUS,1053.0,7.04413423286328e-10,5.958692244028918e-10
1374,MUS,2731.0,3.726140390293625e-10,3.1519734164379383e-10
1375,MUS,2735.0,4.081426989017231e-10,3.452513330959306e-10
1376,MWI,960.0,1.0019475744575213e-08,8.670622040466675e-09
1377,MWI,976.0,1.0413080634439221e-08,8.808512268747536e-09
1378,MWI,1016.0,1.2914244803003965e-08,1.0924268022341655e-08
1379,MWI,1049.0,4.353993196793966e-09,3.6830793727996854e-09
1380,MWI,1052.0,2.858212366077809e-09,2.417785819310344e-09
1381,MWI,1053.0,1.8913948862757596e-09,1.599946802073678e-09
1382,MWI,2731.0,1.8529904567027923e-08,1.5674601729056565e-08
1383,RWA,960.0,6.614469599704093e-09,5.7240086566647596e-09
1384,RWA,976.0,7.485480865043944e-09,6.332031062848423e-09
1385,RWA,1016.0,8.150155352049483e-09,6.894284787663361e-09
1386,RWA,1049.0,1.0888416970061687e-08,9.210603262863559e-09
1387,RWA,1052.0,3.926248735088222e-09,3.3212467440997187e-09
1388,RWA,1053.0,2.220082454976477e-09,1.8779863739473078e-09
1389,RWA,2731.0,1.3280488465928828e-08,1.1234076609394667e-08
1390,RWA,2735.0,7.777706665813637e-12,6.5792273193348214e-12
1391,TZA,960.0,1.601606815145635e-08,1.385993409793132e-08
1392,TZA,976.0,3.106674287139507e-08,2.627961842796635e-08
1393,TZA,1016.0,1.5735463059050125e-08,1.3310760213615792e-08
1394,TZA,1049.0,5.035526948012999e-09,4.259594490652864e-09
1395,TZA,1052.0,1.441422718076524e-09,1.2193115699725152e-09
1396,TZA,1053.0,1.6715855727655276e-09,1.414008259694944e-09
1397,TZA,2731.0,3.082509320055504e-08,2.6075204944093644e-08
1398,TZA,2735.0,2.541116447555316e-09,2.149551721570105e-09
1399,UGA,960.0,9.317943854997606e-09,8.063532605956577e-09
1400,UGA,976.0,1.6412684121583706e-08,1.3883627191928837e-08
1401,UGA,1016.0,3.651306637101196e-08,3.0886709167980286e-08
1402,UGA,1049.0,1.2922052951394429e-09,1.0930873000571259e-09
1403,UGA,1052.0,1.213553669121064e-09,1.0265552297638719e-09
1404,UGA,1053.0,1.0016464673359266e-09,8.473011499878092e-10
1405,UGA,2731.0,2.5490985817287484e-08,2.1563038758331708e-08
1406,ZMB,960.0,2.346749868025311e-09,2.0308229340421635e-09
1407,ZMB,976.0,3.263364897971164e-08,2.760507745048023e-08
1408,ZMB,1016.0,3.555689205953868e-08,3.0077873296123316e-08
1409,ZMB,1049.0,3.5828714731377705e-09,3.030781037467613e-09
1410,ZMB,1052.0,1.283668122451844e-09,1.0858656340584567e-09
1411,ZMB,1053.0,1.7799181602142074e-09,1.5056477042691914e-09
1412,ZMB,2731.0,1.3567124609440808e-08,1.1476544527912587e-08
1413,ZMB,2735.0,1.6180725147184474e-11,1.3687411149475059e-11
1414,ZWE,960.0,6.58118219906513e-09,5.69520251181169e-09
1415,ZWE,976.0,6.21837770696102e-08,5.260177871120665e-08
1416,ZWE,1016.0,2.3479527127878308e-08,1.9861528977917548e-08
1417,ZWE,1049.0,1.2416034439706902e-09,1.0502827696315055e-09
1418,ZWE,1052.0,1.486948968126179e-09,1.2578226068299622e-09
1419,ZWE,1053.0,8.115197393099316e-10,6.864713556909178e-10
1420,ZWE,2731.0,1.861943559775204e-08,1.5750336779062683e-08
1421,ZWE,2735.0,5.453250562427336e-09,4.612950400559578e-09
1422,CAF,960.0,1.2760427078698248e-08,1.1042577784993636e-08
1423,CAF,976.0,1.4690058349235347e-08,1.2426443599207299e-08
1424,CAF,1016.0,4.479906510506883e-08,3.7895905012135696e-08
1425,CAF,1049.0,3.5385356607457023e-09,2.9932770018118425e-09
1426,CAF,1052.0,8.337540438442843e-10,7.052795404302328e-10
1427,CAF,1053.0,2.428867500459208e-09,2.0545993955139743e-09
1428,CAF,2731.0,2.1156679661350344e-08,1.7896612818556358e-08
1429,CAF,2735.0,3.333959237111074e-12,2.8202240887745317e-12
1430,CMR,960.0,5.772267996382758e-09,4.995186912849665e-09
1431,CMR,976.0,9.981826525788094e-09,8.443710800252442e-09
1432,CMR,1016.0,1.4541450153345808e-08,1.2300734679562508e-08
1433,CMR,1049.0,4.0723993334155034e-09,3.44487676134869e-09
1434,CMR,1052.0,2.974355432920806e-09,2.516032213929912e-09
1435,CMR,1053.0,2.135271386692325e-09,1.8062439797670708e-09
1436,CMR,2731.0,2.4118395548377688e-08,2.040195313457609e-08
1437,CMR,2735.0,3.392262580218374e-10,2.869543375842292e-10
1438,COG,960.0,2.7093914206364605e-09,2.3446445270094112e-09
1439,COG,976.0,2.0412738658841468e-08,1.7267306883274254e-08
1440,COG,1016.0,3.329046671544971e-08,2.816068508348415e-08
1441,COG,1049.0,2.871678082137411e-09,2.429176581495185e-09
1442,COG,1052.0,1.4869687066609454e-09,1.2578393038221167e-09
1443,COG,1053.0,7.733557688520139e-10,6.541881329056378e-10
1444,COG,2731.0,3.348162893631446e-08,2.8322390809860565e-08
1445,COG,2735.0,1.6558030221793555e-12,1.4006576677470971e-12
1446,DZA,960.0,1.3728374111829403e-09,1.227832609806502e-09
1447,DZA,976.0,6.593578276458646e-09,5.776339192163789e-09
1448,DZA,1016.0,6.266351120004779e-09,5.489670107592007e-09
1449,DZA,1049.0,3.583977029743131e-07,3.139762070412399e-07
1450,DZA,1052.0,8.57631705675531e-10,7.513328008288368e-10
1451,DZA,1053.0,1.0756430117995422e-09,9.423227609230554e-10
1452,DZA,2731.0,3.3912639159131275e-09,2.970934725746666e-09
1453,DZA,2735.0,2.2358658534346594e-08,1.958742130009558e-08
1454,EGY,946.0,2.240432313830032e-09,1.962742601839161e-09
1455,EGY,960.0,1.905861741043107e-09,1.7045566913994083e-09
1456,EGY,976.0,4.286963307375887e-09,3.7556169244514376e-09
1457,EGY,1016.0,1.0765146196473775e-08,9.430863375972908e-09
1458,EGY,1049.0,7.966915816521724e-08,6.979458822222513e-08
1459,EGY,1052.0,1.4277722834472276e-09,1.250807475480667e-09
1460,EGY,1053.0,6.241060196673297e-10,5.467513860176663e-10
1461,EGY,2731.0,3.8526033293022254e-09,3.375093563742682e-09
1462,EGY,2735.0,4.479365928514208e-09,3.9241722603491466e-09
1463,MAR,960.0,2.781176135757597e-09,2.487416736521149e-09
1464,MAR,976.0,9.888515474108045e-09,8.662886385886168e-09
1465,MAR,1016.0,1.5940023195363103e-08,1.3964341795427721e-08
1466,MAR,1049.0,1.2607751521580654e-07,1.1045087536032641e-07
1467,MAR,1052.0,1.3102697086462002e-09,1.1478687221141299e-09
1468,MAR,1053.0,9.38472704325111e-10,8.221539861176284e-10
1469,MAR,2731.0,3.6142906606936786e-09,3.1663184874555705e-09
1470,MAR,2735.0,1.2452834777322131e-08,1.090937190123418e-08
1471,TUN,960.0,1.2843605142327013e-09,1.1487010109696192e-09
1472,TUN,976.0,8.336880399730232e-09,7.303568255992307e-09
1473,TUN,1016.0,1.0836818804224893e-08,9.49365254382665e-09
1474,TUN,1049.0,1.0688152564932224e-07,9.36341269702846e-08
1475,TUN,1052.0,1.1493973295380642e-09,1.0069356218434146e-09
1476,TUN,1053.0,1.1702822018493367e-09,1.025231924912366e-09
1477,TUN,2731.0,1.7839811631084598e-09,1.562866152258679e-09
1478,TUN,2735.0,1.2836776247438066e-07,1.1245725860850596e-07
1479,BWA,960.0,1.8602623294098862e-09,1.6098278957523512e-09
1480,BWA,976.0,9.196366879090055e-09,7.77928389553191e-09
1481,BWA,1016.0,1.226654675955089e-08,1.037637481355086e-08
1482,BWA,1049.0,4.842829210562792e-10,4.096589857914663e-10
1483,BWA,1052.0,6.335928550291715e-10,5.359615115681655e-10
1484,BWA,1053.0,6.133622173024443e-11,5.188482453910943e-11
1485,BWA,2731.0,1.7194420008284078e-08,1.4544904136827029e-08
1486,BWA,2735.0,5.051389900238885e-09,4.2730130950222716e-09
1487,NAM,960.0,6.720924584639537e-09,5.816132332816035e-09
1488,NAM,976.0,1.3762856125487255e-08,1.1642115459417098e-08
1489,NAM,1016.0,4.3429611225278475e-08,3.673747248624881e-08
1490,NAM,1049.0,1.283911297522642e-09,1.0860713378909512e-09
1491,NAM,1052.0,1.3308726707256184e-09,1.1257963574636944e-09
1492,NAM,1053.0,6.8645434890589e-10,5.80677492717626e-10
1493,NAM,2731.0,2.531424273190862e-08,2.1413530299631498e-08
1494,NAM,2735.0,6.243474781389153e-09,5.281407696930207e-09
1495,SWZ,960.0,1.0027920196874457e-08,8.677929673729338e-09
1496,SWZ,976.0,6.880129912744407e-09,5.819959613733436e-09
1497,SWZ,1016.0,1.3829192803651421e-08,1.169823021200477e-08
1498,SWZ,1049.0,1.587889798196106e-09,1.3432093018247035e-09
1499,SWZ,1052.0,1.1763461452748286e-09,9.950810731914802e-10
1500,SWZ,1053.0,1.2534456643193911e-09,1.0603002031742506e-09
1501,SWZ,2731.0,1.3128087757960855e-08,1.1105159571965619e-08
1502,BEN,960.0,1.756649947677912e-08,1.5201641425168678e-08
1503,BEN,976.0,2.1861550903377506e-08,1.8492869315672977e-08
1504,BEN,1016.0,1.2539997358991804e-08,1.0607688969719533e-08
1505,BEN,1049.0,5.716997280989158e-09,4.836055962482352e-09
1506,BEN,1052.0,6.661817583100341e-09,5.635287382565972e-09
1507,BEN,1053.0,1.2217361533629168e-09,1.0334768618306418e-09
1508,BEN,2731.0,2.10058535826346e-08,1.7769027773222053e-08
1509,BEN,2735.0,1.222427296908772e-10,1.0340615059543983e-10
1510,BFA,960.0,3.472717686071198e-08,3.005209381885074e-08
1511,BFA,976.0,1.2603909008860318e-08,1.0661752370527244e-08
1512,BFA,1016.0,1.8902756502261033e-08,1.599000030909493e-08
1513,BFA,1049.0,4.07956168135526e-09,3.450935451559128e-09
1514,BFA,1052.0,1.0667620205885734e-09,9.023829427682518e-10
1515,BFA,1053.0,1.1839365607829981e-09,1.001501869349293e-09
1516,BFA,2731.0,3.021806422361507e-08,2.55617140398576e-08
1517,BFA,2735.0,4.345681408786533e-08,3.676048361592823e-08
1518,CIV,960.0,3.0140466575133545e-08,2.6082861065639688e-08
1519,CIV,976.0,1.4226693120280361e-08,1.2034479064652361e-08
1520,CIV,1016.0,3.55233907998109e-08,3.004953429946226e-08
1521,CIV,1049.0,3.2216831703434684e-09,2.725248821960761e-09
1522,CIV,1052.0,1.408738132202927e-09,1.1916634045761648e-09
1523,CIV,1053.0,3.2912177351304183e-09,2.7840686936711707e-09
1524,CIV,2731.0,1.5536614462614712e-08,1.3142552517659646e-08
1525,CPV,960.0,4.490716600111854e-09,3.8861620431089945e-09
1526,CPV,976.0,2.012178884413857e-08,1.702118999410658e-08
1527,CPV,1016.0,5.5357394045391465e-09,4.68272840413842e-09
1528,CPV,1049.0,7.864351059251955e-10,6.652520538643569e-10
1529,CPV,1052.0,6.934859688090252e-10,5.866255989851497e-10
1530,CPV,1053.0,2.9652316331770586e-09,2.508314315182965e-09
1531,CPV,2731.0,1.1020836551331883e-08,9.322618097588189e-09
1532,GHA,960.0,2.3895444209607437e-08,2.067856348100257e-08
1533,GHA,976.0,2.147594517699034e-08,1.8166682196700034e-08
1534,GHA,1016.0,3.433274421909195e-08,2.904235636795574e-08
1535,GHA,1049.0,2.8056466928981634e-09,2.3733200753703117e-09
1536,GHA,1052.0,2.122797577882998e-09,1.7956922802467983e-09
1537,GHA,1053.0,3.35366805522892e-09,2.8368959433666674e-09
1538,GHA,2731.0,2.272303198741765e-08,1.9221603392019654e-08
1539,GHA,2735.0,8.364034461547725e-11,7.075206920717173e-11
1540,GIN,960.0,1.9893730452680525e-08,1.7215573162448713e-08
1541,GIN,976.0,1.7425048614588473e-08,1.4739994809748315e-08
1542,GIN,1016.0,1.7200608016129566e-08,1.4550138624577537e-08
1543,GIN,1049.0,3.5650874697344443e-08,3.015737399790636e-08
1544,GIN,1052.0,6.346803979031798e-09,5.368814732091815e-09
1545,GIN,1053.0,1.8809393099399984e-08,1.5911023423346667e-08
1546,GIN,2731.0,3.991631193086059e-08,3.376554313843304e-08
1547,GIN,2735.0,4.081216288543919e-10,3.452335097661269e-10
