,ISO3,FBS Code2,EnergyI-BaU_high,EnergyI-HalfW_high,ProteinI-BaU_high,ProteinI-HalfW_high,IronI-BaU_high,IronI-HalfW_high,ZincI-BaU_high,ZincI-HalfW_high,Vitamin AI-BaU_high,Vitamin AI-HalfW_high,Vitamin BI-BaU_high,Vitamin BI-HalfW_high,FolateI-BaU_high,FolateI-HalfW_high
91,IRN,2903.0,5.970296559941112e-10,5.09717990394567e-10,1.3469569389112976e-08,1.1499733340828487e-08,4.33140476427e-08,3.6979652683298765e-08,9.210351597379766e-08,7.863398174462059e-08,3.9182268165585994e-08,3.345211881511712e-08,inf,inf,1.030195938427461e-09,8.795365492749825e-10
92,IRN,2905.0,1.9474398558992348e-10,1.7446310743430464e-10,5.533061586048162e-09,4.956841747914253e-09,1.919127233277646e-08,1.7192669630601525e-08,2.4977663548894716e-08,2.2376458949365418e-08,6.951342784083327e-08,6.227421397782866e-08,inf,inf,3.5288397392201954e-09,3.1613420290083237e-09
93,IRN,2907.0,7.984903414355997e-10,6.10096994926297e-10,2.9992076936914564e-08,2.2915838879042547e-08,7.590587174020675e-08,5.7996874655616716e-08,2.0494584615798778e-07,1.5659155580869357e-07,inf,inf,inf,inf,4.098917086036079e-09,3.131831240621658e-09
94,IRN,2908.0,2.2882605196802874e-10,1.9536174491174156e-10,7.246158474285173e-07,6.186455393816535e-07,1.2247028503630726e-07,1.0455981029587594e-07,2.898463389714069e-06,2.474582157526614e-06,inf,inf,inf,inf,8.695389974785092e-08,7.423746306646178e-08
95,IRN,2913.0,8.7821438478415e-10,7.497812995610946e-10,6.078786651753817e-08,5.18980403244799e-08,1.0174478161123548e-07,8.686527561124128e-08,1.9216222534889948e-07,1.6405976210929643e-07,6.111698327117646e-08,5.217902591470213e-08,inf,inf,8.075915085008882e-09,6.894865550478616e-09
96,IRN,2918.0,1.4882306311401999e-09,1.0340741827640736e-09,3.943641534467336e-08,2.740178713929854e-08,1.1216530030332231e-07,7.793633514771961e-08,2.0221735340499996e-07,1.4050762031606778e-07,8.53315993849878e-10,5.929135044773173e-10,inf,inf,2.0982718385775835e-09,1.4579519405749818e-09
97,IRN,2919.0,1.0084891603991724e-09,7.007331945366728e-10,8.296768565423914e-08,5.764882132079402e-08,2.2167626675865114e-07,1.5402834721324062e-07,6.429796241825489e-07,4.467645104852595e-07,8.434150399326139e-09,5.860339788067998e-09,inf,inf,1.097511842641649e-08,7.625892371829839e-09
98,IRN,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,KAZ,960.0,4.021910590516439e-09,3.5970996539983957e-09,7.78846154266181e-08,6.965811817485279e-08,8.1778850501734e-06,7.3141027932796745e-06,6.630717374587305e-07,5.9303534071916e-07,5.333403174380494e-09,4.770066932476134e-09,5.451923389348932e-07,4.876068549036196e-07,4.906730920430055e-08,4.388461577878043e-08
100,KAZ,976.0,3.114546186984729e-08,2.7285146928363776e-08,4.527122424158488e-07,3.966009591446794e-07,3.473089379467473e-06,3.0426183567325103e-06,2.360879570882989e-06,2.068261059698025e-06,7.357521724792168e-09,6.445595898641498e-09,5.287520269821673e-07,4.6321601539150147e-07,1.6227394177054821e-07,1.4216094666878883e-07
101,KAZ,1016.0,1.269427638316627e-07,1.1120888099568527e-07,9.962604850095308e-07,8.727792776361e-07,6.23225432669797e-06,5.459799431117531e-06,5.316309064196126e-06,4.657380729794735e-06,inf,inf,1.5104365671976075e-05,1.3232259593446255e-05,4.174397428821311e-06,3.6570029899939292e-06
102,KAZ,1049.0,6.092161593640449e-09,5.337070449892465e-09,1.232213677558451e-07,1.0794873224169867e-07,4.357687351686345e-07,3.817575098276022e-07,7.590233938668155e-07,6.649464666880195e-07,6.173390414888989e-07,5.408231389224365e-07,3.193133065099749e-06,2.7973611438850184e-06,6.173390414888989e-07,5.408231389224365e-07
103,KAZ,1052.0,1.1705425120179358e-08,1.0254599710150968e-08,1.3327036116745054e-07,1.167522061751921e-07,9.565004526775133e-07,8.379472906009078e-07,1.2975781718483158e-06,1.1367502340427664e-06,1.0461723701160302e-08,9.165048490947428e-09,1.8807593472922773e-06,1.6476491933948308e-06,3.561437855714145e-08,3.1200165075565706e-08
104,KAZ,1053.0,2.1348165538458378e-08,1.8702173555878146e-08,1.750451593185406e-07,1.5334923948355764e-07,3.7229118275949858e-06,3.261476636363992e-06,2.0767262670639e-06,1.819327051999463e-06,inf,inf,5.451406533932825e-06,4.775733584114891e-06,3.0527876719995477e-06,2.674410818490575e-06
105,KAZ,2511.0,1.8278039970758577e-10,1.5438313271452542e-10,5.1196850925368525e-09,4.324276696856853e-09,1.7199841260175296e-08,1.4527626486135806e-08,2.0043022897983508e-08,1.692908358341466e-08,inf,inf,inf,inf,1.4934496073668595e-09,1.2614231575455125e-09
106,KAZ,2514.0,4.383264870613624e-10,3.7022687516027783e-10,1.698398794921676e-08,1.4345308740874862e-08,5.9036592444771234e-08,4.986450462410387e-08,7.239328733747174e-08,6.11460665615222e-08,2.9088939595890425e-08,2.4569601715182074e-08,inf,inf,1.6840965029199714e-08,1.4224506256158043e-08
107,KAZ,2555.0,8.530282241758997e-10,7.221200648804402e-10,9.683023227856939e-09,8.197038695049094e-09,3.532257764455464e-08,2.990187351077665e-08,1.2666176539991567e-07,1.0722388738874547e-07,1.393279432820636e-08,1.1794627726380521e-08,inf,inf,7.599705997203469e-10,6.433433305298467e-10
108,KAZ,2731.0,1.3553560715366811e-08,1.1873668692622793e-08,2.3104114763045707e-07,2.024048217983841e-07,1.576074286196592e-06,1.3807282309248006e-06,1.0946177855674775e-06,9.589457120404315e-07,inf,inf,1.4745776983281012e-06,1.2918116072352214e-06,5.869329375882282e-07,5.141857104612427e-07
109,KAZ,2735.0,3.7962565263315535e-08,3.3257306483868884e-08,2.620897823012757e-07,2.2960514274589717e-07,1.381565942548222e-06,1.2103281656627576e-06,1.8506063633616553e-06,1.6212335120248232e-06,8.032086003482369e-07,7.036551509882786e-07,1.8302278556535666e-06,1.6033808123500015e-06,3.867325409453573e-06,3.3879909200798355e-06
110,KAZ,2805.0,1.9470681215809844e-09,1.644566248345848e-09,9.885535044869837e-08,8.34969105674241e-08,8.810483118867528e-07,7.441662162875556e-07,6.076195519774197e-07,5.132181026135337e-07,inf,inf,inf,inf,7.831540666803515e-08,6.614810910013298e-08
111,KAZ,2903.0,2.106625742745018e-09,1.7833369106860285e-09,3.263959576575735e-08,2.7630629730699062e-08,1.5814924107280626e-07,1.3387920468237395e-07,2.179575999896263e-07,1.8450920120227919e-07,1.1816310848443785e-07,1.0002945875289305e-07,inf,inf,2.753772289030856e-09,2.331170490802972e-09
112,KAZ,2905.0,4.7645874574255084e-11,4.024348009668773e-11,1.3242042540249425e-09,1.1184722290646537e-09,4.588685998864628e-09,3.875775086832802e-09,5.7947727039150635e-09,4.894480835090877e-09,1.9440244374058126e-08,1.641995439338381e-08,inf,inf,6.284522083053641e-10,5.308141399994813e-10
113,KAZ,2907.0,2.065443788123029e-10,1.6969812574262912e-10,7.75800855535512e-09,6.3740273103023155e-09,1.9634465582389022e-08,1.613179709101388e-08,5.301305512194152e-08,4.355585054318747e-08,inf,inf,inf,inf,1.0602611445698213e-09,8.711170454788291e-10
114,KAZ,2908.0,3.788466985453716e-09,3.207077969754397e-09,1.1996812388753084e-05,1.0155747131220893e-05,2.027630278845969e-06,1.7164643173774642e-06,4.7987249555012336e-05,4.062298852488357e-05,inf,inf,inf,inf,1.4396174544724116e-06,1.2186896285066705e-06
115,KAZ,2913.0,5.414922558684495e-11,4.5839330031282705e-11,1.9163973390219655e-09,1.622301503714234e-09,6.9246470930337016e-09,5.861970877841117e-09,7.888502049157218e-09,6.677909886334843e-09,1.9046581508028885e-08,1.6123638450082828e-08,inf,inf,2.1610614002661734e-10,1.8294187159849823e-10
116,KAZ,2918.0,5.225146269710387e-10,3.7345110927618054e-10,1.4658681793532287e-08,1.0476837764437563e-08,3.919050467474195e-08,2.801019663070013e-08,8.131184607105802e-08,5.811511782657474e-08,1.291276338479992e-10,9.228996780106717e-11,inf,inf,6.353401953571274e-10,4.5408968185117536e-10
117,KAZ,2919.0,2.72685915459463e-09,1.9489379312241075e-09,2.6811907229748905e-07,1.9162978374028865e-07,6.445188551202167e-07,4.6064984398494145e-07,2.0836350348963994e-06,1.4892134591897331e-06,1.6573356380744777e-08,1.1845291988661705e-08,inf,inf,3.9476325459683665e-08,2.8214478164040994e-08
118,KAZ,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,KGZ,960.0,4.4624083795474945e-09,3.9910702331174125e-09,8.641488981308922e-08,7.728738947601978e-08,9.073563907889862e-06,8.115176322060398e-06,7.356943449846843e-07,6.579872461692824e-07,5.917541546791241e-09,5.292506178699177e-09,6.049042630298175e-07,5.410117570433886e-07,5.4441382230479425e-08,4.8691056844032426e-08
120,KGZ,976.0,1.9336149796012493e-08,1.6939536501907685e-08,2.6966242021219243e-07,2.3623919231941447e-07,1.829874204586566e-06,1.6030709944585597e-06,1.4369787304777915e-06,1.2588728321919227e-06,2.9518562479585375e-09,2.58598930956718e-09,2.2451296207848386e-07,1.9668577024905855e-07,7.441482365683678e-08,6.519150063049067e-08
121,KGZ,1016.0,5.5698037558210285e-08,4.879456097803386e-08,4.333187061654831e-07,3.796111489353126e-07,2.7842412830343822e-06,2.4391493312595944e-06,2.3387213510120416e-06,2.0488492337512373e-06,inf,inf,6.774708304798877e-06,5.935019113400934e-06,1.8396873540747348e-06,1.6116678560730575e-06
122,KGZ,1049.0,1.863983898582323e-09,1.6329529726499569e-09,3.770133833907982e-08,3.302845725250409e-08,1.3332967180447676e-07,1.1680416557307926e-07,2.322340540493799e-07,2.0344987378856216e-07,1.888837017230087e-07,1.6547256789519562e-07,9.769846921969263e-07,8.558926171893725e-07,1.888837017230087e-07,1.6547256789519562e-07
123,KGZ,1052.0,7.816957081167593e-09,6.848086677400017e-09,8.899879182019e-08,7.796786322862937e-08,6.387570643468374e-07,5.595865113532584e-07,8.665309268701528e-07,7.591290107183533e-07,6.986405391293534e-09,6.120477467926264e-09,1.255983011880839e-06,1.1003105737171587e-06,2.3783507715041823e-08,2.0835667975919196e-08
124,KGZ,1053.0,1.6550271643032433e-08,1.4498953182057491e-08,1.3570463144951524e-07,1.1888476155635943e-07,2.8862059336553556e-06,2.528476003804013e-06,1.6099923801982224e-06,1.4104423569259468e-06,inf,inf,4.226230062281286e-06,3.7024112432267585e-06,2.3666888449536383e-06,2.073350305034221e-06
125,KGZ,2511.0,3.3846078547207923e-10,2.858765843919419e-10,9.4802978905938e-09,8.007412664368058e-09,3.1849540717862874e-08,2.6901308233316217e-08,3.7114358454949945e-08,3.1348169366801134e-08,inf,inf,inf,inf,2.765472271540159e-09,2.335820872470745e-09
126,KGZ,2514.0,4.3642190444696316e-10,3.686181937535461e-10,1.691019042813125e-08,1.428297660619317e-08,5.8780071173748984e-08,4.964783720521387e-08,7.207872958079463e-08,6.08803793654489e-08,2.896254456784391e-08,2.4462843767280777e-08,inf,inf,1.6767788960330685e-08,1.4162699023162555e-08
127,KGZ,2731.0,9.563144400366558e-09,8.377843332410991e-09,1.6292750890390677e-07,1.4273350761958668e-07,1.1235942576572052e-06,9.843307039772273e-07,7.726141796521107e-07,6.768527466004296e-07,inf,inf,1.0405052826840777e-06,9.115401671169037e-07,4.1346996859602654e-07,3.622225571979889e-07
128,KGZ,2735.0,3.30442618520022e-08,2.8948600715537473e-08,2.0530400900431572e-07,1.7985766510940944e-07,1.152542769575259e-06,1.0096912012574514e-06,1.5068887955675682e-06,1.3201179152064962e-06,4.5931530795728946e-07,4.023856097056091e-07,1.4424997605341158e-06,1.263709559831803e-06,7.73736374521431e-06,6.7783585136283815e-06
129,KGZ,2805.0,6.869276324022937e-09,5.802046609379241e-09,3.487626913581459e-07,2.9457795776767367e-07,3.1083474903023917e-06,2.6254260516222097e-06,2.143688017973802e-06,1.8106387353723045e-06,inf,inf,inf,inf,2.762975588107003e-07,2.3337120806614276e-07
130,KGZ,2903.0,6.499263827900801e-10,5.501868149336928e-10,1.1055625343957717e-08,9.358997351330712e-09,4.3922814251756624e-08,3.7182293127348696e-08,8.61659929248784e-08,7.29427123721643e-08,6.391483800719643e-07,5.410628354433233e-07,inf,inf,6.275950297206827e-10,5.312824953926597e-10
131,KGZ,2905.0,1.941247152444474e-10,1.6396496410281777e-10,5.487788948903283e-09,4.6351909228956565e-09,1.9123604509964394e-08,1.6152508571844428e-08,2.4611390163116235e-08,2.0787696711025677e-08,7.05726768377069e-08,5.96083111301066e-08,inf,inf,3.381207462572271e-09,2.8558937460731165e-09
132,KGZ,2907.0,2.711462364908982e-10,2.227754073931365e-10,1.0184517412407218e-08,8.367661838181814e-09,2.5775629812771943e-08,2.1177415208371142e-08,6.95941979339056e-08,5.7179018958814977e-08,inf,inf,inf,inf,1.3918840139866106e-09,1.1435804246181007e-09
133,KGZ,2908.0,1.4095419464776167e-09,1.1932295942792039e-09,4.463549596947229e-06,3.7785604663415543e-06,7.544027547172134e-07,6.386299429994501e-07,1.7854198387788916e-05,1.5114241865366217e-05,inf,inf,inf,inf,5.356259396614944e-07,4.534272458260975e-07
134,KGZ,2913.0,1.1717703110233388e-09,9.919470763568355e-10,3.238767091846993e-08,2.7417365993448237e-08,1.325690328573155e-07,1.1222460862950482e-07,1.3941560818126104e-07,1.1802048885599181e-07,2.421546400275105e-07,2.049928940354819e-07,inf,inf,2.9954256163402624e-09,2.5357390050087336e-09
135,KGZ,2918.0,1.5069847036625266e-09,1.0770705358190867e-09,4.2042898094913816e-08,3.0048856281302216e-08,1.1780472143997108e-07,8.41972676530778e-08,2.1815419493699465e-07,1.559189386998508e-07,3.4876695930666525e-10,2.492703574385753e-10,inf,inf,2.0713810684368135e-09,1.480455317060979e-09
136,KGZ,2919.0,3.0748590599936334e-09,2.197660060693733e-09,2.668061092008911e-07,1.9069138412513227e-07,7.144110471784961e-07,5.106031186046681e-07,1.859211062422792e-06,1.32881339162745e-06,9.074240901398825e-09,6.485531993833561e-09,inf,inf,3.3500769181858926e-08,2.3943634812856516e-08
137,KGZ,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,LKA,946.0,2.7786540378212167e-08,2.4826084770462943e-08,4.895914837357937e-07,4.3742903984017275e-07,9.707979838853182e-06,8.6736645566101e-06,6.725919669316147e-06,6.009321405146817e-06,5.702197259017814e-08,5.094669239257993e-08,5.423369700881419e-06,4.845548747810877e-06,4.3480659175510587e-07,3.884810832417444e-07
139,LKA,960.0,1.2293222130864113e-08,1.0924695217634247e-08,2.3805921500940155e-07,2.1155758352380503e-07,2.4996218891466062e-05,2.2213547439034455e-05,2.0267203792393376e-06,1.8010983775334674e-06,1.630188152136328e-08,1.44870958320802e-08,1.6664145996620466e-06,1.480903168732068e-06,1.4997730999654218e-07,1.3328128165513782e-07
140,LKA,976.0,1.5930761216609428e-07,1.4233453428828622e-07,2.4071843770347724e-06,2.150716231275007e-06,2.1092503132666688e-05,1.8845248946624372e-05,1.2051489052394266e-05,1.0767489754127375e-05,8.443916335794722e-08,7.544277909153096e-08,5.0381565314561606e-06,4.501377265190863e-06,1.2874964970918468e-06,1.1503230248678e-06
141,LKA,1016.0,1.5872756457559308e-08,1.4181628658790047e-08,2.3772929673914624e-07,2.124009535888944e-07,4.152121142706442e-06,3.709742561074239e-06,3.734762008087171e-06,3.3368500341618354e-06,inf,inf,1.229647124205456e-05,1.098637085717139e-05,2.9707082360420404e-06,2.65420068466391e-06
142,LKA,1049.0,1.216773512846356e-08,1.0871350648626963e-08,2.461072218742941e-07,2.1988627118420263e-07,8.703509362477465e-07,7.776213169841403e-07,1.5159800788146912e-06,1.3544633277375342e-06,1.2329971596843076e-06,1.1016301990608656e-06,6.377571699120919e-06,5.698087400482223e-06,1.2329971596843076e-06,1.1016301990608656e-06
143,LKA,1052.0,1.927901831492748e-09,1.7224977865650093e-09,2.1949836997845928e-08,1.961124006764272e-08,1.5753712108769314e-07,1.4075267627359795e-07,2.137131550821495e-07,1.909435587307869e-07,1.7230622618966439e-09,1.5394823967424774e-09,3.0976400711760975e-07,2.767608847616771e-07,5.865743870286446e-09,5.240791137846731e-09
144,LKA,1053.0,9.147431081986391e-10,8.172838229671447e-10,7.501183669865439e-09,6.701986614098725e-09,1.5940839422090492e-07,1.424245787415364e-07,8.900203227870189e-08,7.95195072153383e-08,2.533614331415138e-05,2.2636759852512116e-05,2.336007886439058e-07,2.0871230827526805e-07,1.3030307375078282e-07,1.1642022039294116e-07
145,LKA,2514.0,2.299882899081866e-09,2.060370265573947e-09,8.911435789447932e-08,7.983387907045108e-08,3.097628215307628e-07,2.775037403500233e-07,3.798449066402478e-07,3.4028739092921123e-07,1.5262859239361471e-07,1.367336630789983e-07,inf,inf,8.836392191209273e-08,7.91615944141569e-08
146,LKA,2555.0,8.017310264958623e-10,6.844831300414916e-10,9.100730705074776e-09,7.769808617611787e-09,3.319844013462444e-08,2.8343386328906273e-08,1.1904490884807173e-07,1.0163537287558465e-07,1.3094940099432417e-08,1.1179891124011028e-08,inf,inf,7.142694599690407e-10,6.098122431278742e-10
147,LKA,2731.0,1.8643641692672412e-08,1.6657296043063674e-08,3.1770333803278354e-07,2.8385433719001225e-07,2.1813802464748866e-06,1.9489699033587753e-06,1.506021839441356e-06,1.3455660669961129e-06,inf,inf,2.0284417489213653e-06,1.812325900426041e-06,8.06588256050552e-07,7.206520907968924e-07
148,LKA,2735.0,3.024974154614024e-08,2.7026849607298667e-08,3.918033652635003e-07,3.5005954059006753e-07,1.3964833982192841e-06,1.2476981571955874e-06,5.0788895807801136e-08,4.5377705016899564e-08,2.6871245436339283e-10,2.400830790772224e-10,1.938434635272239e-07,1.7319083960162432e-07,1.2760895085589685e-08,1.1401313687480264e-08
149,LKA,2805.0,8.899071294598549e-10,7.972311065895203e-10,4.5181819872905826e-08,4.0476529586709e-08,4.0268297008014046e-07,3.6074707035620775e-07,2.777124052880336e-07,2.4879109387043534e-07,inf,inf,inf,inf,3.579404231827416e-08,3.2066406731711815e-08
150,LKA,2903.0,4.906481277947492e-09,4.1889406192724046e-09,1.0746668860018403e-07,9.175039128740503e-08,1.268239362173807e-07,1.0827676858867738e-07,5.575728192334377e-07,4.760314568378899e-07,3.428108943601073e-09,2.9267705281347304e-09,inf,inf,8.424237251241223e-09,7.192247887853799e-09
151,LKA,2905.0,2.2034892480910017e-08,1.9740151679422483e-08,7.53144271718306e-07,6.747109010442307e-07,2.7414647914097626e-06,2.455965276577109e-06,4.9345782173254294e-06,4.420685173225556e-06,inf,inf,inf,inf,1.0042246833239712e-07,8.996434898064231e-08
152,LKA,2907.0,7.715521551721474e-10,5.895145211814687e-10,6.888540894038687e-08,5.26327981791733e-08,2.535308195202692e-07,1.9371354052000494e-07,3.196290974908597e-07,2.442167948075369e-07,1.5197952739294029e-09,1.1612194680532651e-09,inf,inf,4.5576333349249675e-09,3.4823193936377778e-09
153,LKA,2908.0,1.0558654097971183e-09,9.01452029066763e-10,3.3435738724255736e-06,2.85459815584999e-06,5.651110814772862e-07,4.824672977436549e-07,1.3374295489702295e-05,1.141839262339996e-05,inf,inf,inf,inf,4.012288557229049e-07,3.425517710453699e-07
154,LKA,2913.0,7.368345609305079e-11,6.290773462926037e-11,7.052493416611621e-09,6.021112578738712e-09,1.0333919649933487e-08,8.822651779487112e-09,2.221688982912892e-08,1.896781562327079e-08,8.69485644554196e-05,7.42329080255037e-05,inf,inf,8.99327236405142e-10,7.678065353122929e-10
155,LKA,2918.0,7.34830593385974e-09,5.105857448609765e-09,1.8298857990203178e-07,1.2714680255732885e-07,4.587448250088975e-07,3.1875179161907373e-07,9.952648075493989e-07,6.915444561922426e-07,2.7083344615817045e-09,1.881844578663321e-09,inf,inf,7.260371969035927e-09,5.04475788453029e-09
156,LKA,2919.0,1.8218402250349369e-09,1.2658776821347674e-09,1.6417639650514518e-07,1.1407544603160041e-07,3.7275130635790305e-07,2.590005167418016e-07,1.468707959465214e-06,1.0205091543771657e-06,4.2547405001729766e-09,2.956341049249038e-09,inf,inf,8.500139682923966e-09,5.906191427645749e-09
157,LKA,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
