,ISO3,FBS Code2,EnergyI-BaU_high,EnergyI-HalfW_high
1367,MDG,2735.0,1.3683152591198914e-08,1.1574693571093344e-08
1368,MUS,960.0,5.7333885441055165e-09,4.961541536142323e-09
1369,MUS,976.0,1.6847943721545206e-08,1.4251816939127266e-08
1370,MUS,1016.0,4.192215811359139e-08,3.5462305252362076e-08
1371,MUS,1049.0,2.0953903824626885e-09,1.772508303709315e-09
1372,MUS,1052.0,1.2394018364407916e-09,1.0484204113516761e-09
1373,MUS,1053.0,2.3562430560399718e-09,1.993165768700206e-09
1374,MUS,2731.0,7.299911804400497e-10,6.175056637626775e-10
1375,MUS,2735.0,1.2601002573828315e-09,1.0659293792750266e-09
1376,MWI,960.0,1.9009968824208985e-08,1.645078633630236e-08
1377,MWI,976.0,1.848772727393598e-08,1.563892360298557e-08
1378,MWI,1016.0,2.890427918134202e-08,2.445037225065783e-08
1379,MWI,1049.0,6.17269545259428e-09,5.221534868902603e-09
1380,MWI,1052.0,5.452137476893559e-09,4.612008832168375e-09
1381,MWI,1053.0,3.958714882089413e-09,3.3487101302213184e-09
1382,MWI,2731.0,3.799416691985261e-08,3.213958454787157e-08
1383,RWA,960.0,1.3333763597254142e-08,1.15387299172134e-08
1384,RWA,976.0,1.5688025531649486e-08,1.3270632411212571e-08
1385,RWA,1016.0,1.8384156954414366e-08,1.555131260080366e-08
1386,RWA,1049.0,1.5535880613063514e-08,1.3141931748167689e-08
1387,RWA,1052.0,8.164697179179879e-09,6.906585841230973e-09
1388,RWA,1053.0,5.164333312264449e-09,4.368552874788412e-09
1389,RWA,2731.0,2.7442158772223867e-08,2.3213552330190848e-08
1390,RWA,2735.0,2.8410658672799236e-11,2.4032814521274254e-11
1391,TZA,960.0,3.236535746584865e-08,2.8008230065620813e-08
1392,TZA,976.0,6.500451024711014e-08,5.498786057046898e-08
1393,TZA,1016.0,3.534861441124604e-08,2.990168948609654e-08
1394,TZA,1049.0,6.797774311933246e-09,5.750294320088637e-09
1395,TZA,1052.0,2.9421570896037707e-09,2.4887953651914674e-09
1396,TZA,1053.0,3.3733689136635104e-09,2.8535610647959605e-09
1397,TZA,2731.0,6.376479885353292e-08,5.3939178302138586e-08
1398,TZA,2735.0,5.656660564668965e-09,4.785016627954911e-09
1399,UGA,960.0,1.8867867769009872e-08,1.6327815377282864e-08
1400,UGA,976.0,3.4784707781189105e-08,2.9424676136861863e-08
1401,UGA,1016.0,8.271213074618584e-08,6.996688530792926e-08
1402,UGA,1049.0,1.8486955670573963e-09,1.563827089722831e-09
1403,UGA,1052.0,3.6006165427829146e-09,3.04579174075191e-09
1404,UGA,1053.0,3.0951754117154072e-09,2.618234847606087e-09
1405,UGA,2731.0,5.2789826159255445e-08,4.4655356826005506e-08
1406,ZMB,960.0,4.681798481849774e-09,4.0515198739543544e-09
1407,ZMB,976.0,6.111585960153996e-08,5.169841836572007e-08
1408,ZMB,1016.0,7.933722627000691e-08,6.711202529791898e-08
1409,ZMB,1049.0,5.0558300543224425e-09,4.276769058612027e-09
1410,ZMB,1052.0,3.338093546473192e-09,2.8237213357485506e-09
1411,ZMB,1053.0,4.947764924015872e-09,4.185355858278109e-09
1412,ZMB,2731.0,2.8051773321853067e-08,2.3729230392056255e-08
1413,ZMB,2735.0,3.313570399785478e-11,2.8029770002295687e-11
1414,ZWE,960.0,1.3276387813234505e-08,1.148907824379335e-08
1415,ZWE,976.0,1.2194140077322595e-07,1.0315125393601316e-07
1416,ZWE,1016.0,5.2799154223075925e-08,4.466324751344862e-08
1417,ZWE,1049.0,1.7187404320066993e-09,1.453896950730639e-09
1418,ZWE,1052.0,3.4526744125318586e-09,2.920646251618641e-09
1419,ZWE,1053.0,1.9700295044849757e-09,1.6664644853184752e-09
1420,ZWE,2731.0,3.851826628516697e-08,3.2582924597899226e-08
1421,ZWE,2735.0,1.125520942720904e-08,9.520876079553462e-09
1422,CAF,960.0,2.5850371832698128e-08,2.23703125274e-08
1423,CAF,976.0,3.137170816684471e-08,2.6537591129879947e-08
1424,CAF,1016.0,1.0159154978288657e-07,8.59371442591181e-08
1425,CAF,1049.0,5.077608879188354e-09,4.295191949278582e-09
1426,CAF,1052.0,2.8941929188438365e-09,2.4482220707523687e-09
1427,CAF,1053.0,8.193182328736678e-09,6.93068166821596e-09
1428,CAF,2731.0,4.38244083127946e-08,3.7071434654711246e-08
1429,CAF,2735.0,1.2307441766609212e-11,1.0410968243108333e-11
1430,CMR,960.0,1.1492752932838933e-08,9.945561966060334e-09
1431,CMR,976.0,2.1018960119152907e-08,1.7780114702419592e-08
1432,CMR,1016.0,3.264850400608585e-08,2.7617643441915755e-08
1433,CMR,1049.0,5.768439055320333e-09,4.879570990957564e-09
1434,CMR,1052.0,5.961010218916098e-09,5.042468553810406e-09
1435,CMR,1053.0,6.193531713441554e-09,5.239160436758194e-09
1436,CMR,2731.0,4.988377050491088e-08,4.219709996777118e-08
1437,CMR,2735.0,6.990663619469061e-10,5.913461003569423e-10
1438,COG,960.0,5.315653165156643e-09,4.600043023033205e-09
1439,COG,976.0,4.3296031824569706e-08,3.6624476550530835e-08
1440,COG,1016.0,7.529358690884685e-08,6.369147683838167e-08
1441,COG,1049.0,4.10327970550968e-09,3.470998727172658e-09
1442,COG,1052.0,4.4389077669485325e-09,3.754909320080431e-09
1443,COG,1053.0,2.4752277699718326e-09,2.0938159364321163e-09
1444,COG,2731.0,6.932583400774344e-08,5.8643304593141586e-08
1445,COG,2735.0,3.792393228463053e-12,3.208017248070687e-12
1446,DZA,960.0,2.733895029242661e-09,2.445129657269171e-09
1447,DZA,976.0,1.3993423649036171e-08,1.2259012946744413e-08
1448,DZA,1016.0,1.3741049378788334e-08,1.2037919129820883e-08
1449,DZA,1049.0,4.661910627741915e-07,4.0840915115144015e-07
1450,DZA,1052.0,1.977971709622345e-09,1.7328125985969587e-09
1451,DZA,1053.0,3.0031457666901314e-09,2.630921764263941e-09
1452,DZA,2731.0,6.833703125409959e-09,5.98670183864394e-09
1453,DZA,2735.0,3.8494661175927826e-08,3.3723451927987776e-08
1454,EGY,946.0,4.094145650867392e-09,3.5866979946181824e-09
1455,EGY,960.0,3.726283019449889e-09,3.3326974974454015e-09
1456,EGY,976.0,8.38296603039054e-09,7.343941816965895e-09
1457,EGY,1016.0,2.1772709272700453e-08,1.9074097344156455e-08
1458,EGY,1049.0,1.0360908866339664e-07,9.076729120628412e-08
1459,EGY,1052.0,2.618709868681799e-09,2.294134658472138e-09
1460,EGY,1053.0,1.3883968411143277e-09,1.21631241055236e-09
1461,EGY,2731.0,7.759232146398431e-09,6.7975164423786635e-09
1462,EGY,2735.0,9.738838369642961e-09,8.531760965296542e-09
1463,MAR,960.0,5.529289513167947e-09,4.9452629408451e-09
1464,MAR,976.0,2.0790302090329294e-08,1.8213454325713128e-08
1465,MAR,1016.0,3.450242132773232e-08,3.022602905185635e-08
1466,MAR,1049.0,1.6398953043525298e-07,1.4366389721037072e-07
1467,MAR,1052.0,3.1376420732394467e-09,2.7487479663878883e-09
1468,MAR,1053.0,2.498918956463684e-09,2.1891911949841773e-09
