,ISO3,FBS Code2,EnergyI-BaU_low,EnergyI-HalfW_low
978,SWE,2903.0,2.744927599925157e-11,2.4701877836600333e-11
979,SWE,2905.0,2.6829209690465236e-12,2.202347933726339e-12
980,SWE,2907.0,1.9193877649572724e-11,1.3890446712261315e-11
982,SWE,2913.0,7.787287214140949e-12,7.0078576005966196e-12
983,SWE,2918.0,2.931067625938381e-10,2.2750404333729647e-10
984,SWE,2919.0,1.0893040908582737e-09,8.454976708863041e-10
986,UKR,960.0,9.793288680345975e-10,9.173618743063768e-10
987,UKR,976.0,3.29394213218844e-08,2.9133490408460523e-08
988,UKR,1016.0,9.929937987162839e-09,8.78259973903714e-09
989,UKR,1049.0,2.2448920763469635e-09,1.985509737259154e-09
990,UKR,1052.0,4.963856812888114e-09,4.390316193902527e-09
991,UKR,1053.0,4.404202028251749e-09,3.895325794984378e-09
992,UKR,2511.0,2.3170488174546425e-11,1.9020119244428624e-11
993,UKR,2514.0,3.356302224782759e-11,2.7551110729655058e-11
994,UKR,2555.0,4.4132198772249315e-11,3.9715006791523027e-11
995,UKR,2731.0,2.958122991948436e-09,2.61633156729804e-09
996,UKR,2735.0,4.172038723068737e-09,3.6899874146087615e-09
997,UKR,2805.0,5.209684179249953e-10,4.2765095654738876e-10
998,UKR,2903.0,3.737600638266296e-11,3.363504172968746e-11
999,UKR,2905.0,1.875351769668336e-11,1.539433007006131e-11
1000,UKR,2907.0,6.323169174335383e-12,4.576023983912091e-12
1002,UKR,2913.0,9.607079516923356e-12,8.645506883315124e-12
1003,UKR,2918.0,5.970732921281689e-12,4.63437236745369e-12
1004,UKR,2919.0,8.457018322439216e-12,6.564181071450208e-12
1006,USA,960.0,1.0094073391427715e-09,9.015714408921657e-10
1007,USA,976.0,5.7072467685201125e-08,5.0118732186491946e-08
1008,USA,1016.0,3.0553012873301257e-07,2.6830419846809716e-07
1009,USA,1049.0,1.0928459199862651e-09,9.596930745487006e-10
1010,USA,1052.0,2.1345689416218086e-09,1.8744920880035357e-09
1011,USA,1053.0,5.736384342059991e-10,5.037460656936674e-10
1012,USA,2511.0,3.2386670906276845e-11,2.645109319822115e-11
1013,USA,2514.0,2.6655738806277975e-11,2.177048185880843e-11
1014,USA,2555.0,1.7352238838700433e-11,1.554625948347609e-11
1015,USA,2731.0,4.83714414058604e-09,4.247784291835569e-09
1016,USA,2735.0,1.8800172064983823e-08,1.65095505241175e-08
1017,USA,2805.0,4.1793048734412647e-10,3.413354309588814e-10
1018,USA,2903.0,3.9078441064600833e-10,3.501125074679479e-10
1019,USA,2905.0,1.5139355520024826e-11,1.236473192876298e-11
1020,USA,2907.0,2.2354454796780886e-11,1.5728405375506103e-11
1022,USA,2913.0,9.686600482080512e-12,8.678442361646656e-12
1023,USA,2918.0,4.2767652195691546e-11,3.3097792067242397e-11
1024,USA,2919.0,2.0965680141988936e-11,1.6225293797113536e-11
1026,ARG,960.0,1.1250739508508518e-09,9.957616671242085e-10
1027,ARG,976.0,3.482668125049937e-08,3.0995923408011516e-08
1028,ARG,1016.0,1.9663871811971297e-07,1.750094590422909e-07
1029,ARG,1049.0,5.318901454145484e-09,4.733849341016109e-09
1030,ARG,1052.0,8.242098007900501e-09,7.335509138429464e-09
1031,ARG,1053.0,2.457388431245485e-09,2.18708819972694e-09
1032,ARG,2511.0,2.4176316033344827e-11,2.112287355919485e-11
1033,ARG,2514.0,1.5787496781872677e-11,1.3793553073998066e-11
1034,ARG,2555.0,2.274387661029926e-11,2.0420253356197665e-11
1035,ARG,2731.0,1.059319750359501e-08,9.427999645032548e-09
1036,ARG,2735.0,1.5806157815447608e-08,1.406756083069304e-08
1037,ARG,2805.0,3.013633986110704e-10,2.633015284649297e-10
1038,ARG,2903.0,4.6852468038510145e-11,4.20657957349401e-11
1039,ARG,2905.0,3.4481033339226544e-12,3.012611625403616e-12
1040,ARG,2907.0,1.4779346430006837e-11,1.1632422012952109e-11
1042,ARG,2913.0,4.622457501175695e-12,4.150205126399605e-12
1043,ARG,2918.0,2.7402015534838987e-11,1.9645090709471513e-11
1044,ARG,2919.0,3.011851060243392e-11,2.1592604093911615e-11
1046,BHS,960.0,3.396527282113001e-09,3.0061416552324565e-09
1047,BHS,976.0,1.8999384926142367e-08,1.690954919689895e-08
1048,BHS,1016.0,2.7238541387189926e-09,2.4242440343671413e-09
1049,BHS,1049.0,4.86449891918922e-10,4.329428774249969e-10
1050,BHS,1052.0,2.8272136611779704e-10,2.5162345349429377e-10
1051,BHS,1053.0,5.605260734148016e-10,4.988710556366754e-10
1052,BHS,2514.0,3.7789622908422283e-10,3.3016834551770275e-10
1053,BHS,2731.0,7.794585641970267e-10,6.937220857133278e-10
1054,BHS,2903.0,5.309425554320402e-09,4.766989236390615e-09
1055,BHS,2907.0,6.404899731553699e-11,5.041122554432324e-11
1057,BHS,2913.0,3.835447782531468e-11,3.4436000861125227e-11
1058,BHS,2918.0,1.3519141989493123e-10,9.692161890797867e-11
1059,BHS,2919.0,3.158216606720011e-11,2.2641929985147172e-11
1061,BLZ,960.0,6.1007470484957455e-09,5.399547333861034e-09
1062,BLZ,976.0,6.479744790942239e-08,5.7670058137000166e-08
1063,BLZ,1016.0,1.0196781120801198e-06,9.075187048552894e-07
1064,BLZ,1049.0,1.3417740268392504e-09,1.1941857068615247e-09
1065,BLZ,1052.0,1.7462746246666409e-09,1.5541932958296203e-09
1066,BLZ,1053.0,2.5711533737059013e-10,2.2883395770159927e-10
1067,BLZ,2514.0,4.117126106288819e-11,3.597137547774153e-11
1068,BLZ,2555.0,2.1999475532282012e-11,1.9751903853947227e-11
1069,BLZ,2731.0,3.709184118935883e-08,3.3011927272025324e-08
1070,BLZ,2805.0,1.3076445744447928e-10,1.1424904840037816e-10
1071,BLZ,2903.0,7.26016427161239e-11,6.518431152884653e-11
1072,BLZ,2905.0,1.912711967279262e-10,1.671138521860604e-10
1073,BLZ,2907.0,4.1376521734606805e-10,3.2566336036877714e-10
1075,BLZ,2913.0,4.505161294024423e-10,4.044892460982428e-10
1076,BLZ,2918.0,1.2532026579018316e-09,8.98447775147462e-10
1077,BLZ,2919.0,2.3582781078693065e-11,1.6906999884133015e-11
1079,BOL,960.0,2.3494063174098826e-09,2.07937331551137e-09
1080,BOL,976.0,2.125067418348344e-08,1.8913208083828424e-08
1081,BOL,1016.0,2.194349993871297e-08,1.9529826529029377e-08
1082,BOL,1049.0,1.4079043173378634e-09,1.2530420016804624e-09
1083,BOL,1052.0,2.5686025041854855e-09,2.286069290171549e-09
1084,BOL,1053.0,1.4472497322950955e-09,1.2880596210654078e-09
1085,BOL,2511.0,8.501219662728479e-11,7.42752484651033e-11
1086,BOL,2514.0,4.865707571520714e-11,4.2511739864541155e-11
1087,BOL,2555.0,1.8009947747124437e-11,1.6169965315482924e-11
1088,BOL,2731.0,2.69631264146192e-08,2.3997319617587318e-08
1089,BOL,2735.0,1.1766376049524718e-07,1.0472134516569817e-07
1090,BOL,2805.0,2.596732878809026e-10,2.2687683346972888e-10
1091,BOL,2903.0,1.0483314000805602e-10,9.412288484368798e-11
1092,BOL,2905.0,1.09724590646165e-11,9.586649394211698e-12
1093,BOL,2907.0,2.1517023280218742e-11,1.6935464395762445e-11
1095,BOL,2913.0,3.219875026730226e-11,2.8909171882928107e-11
1096,BOL,2918.0,7.006573072365391e-10,5.023162015004216e-10
1097,BOL,2919.0,8.441024997122176e-11,6.05155126412332e-11
1099,BRA,960.0,2.9693130062478508e-09,2.628029977121851e-09
1100,BRA,976.0,2.8534839901575025e-08,2.539615261320394e-08
1101,BRA,1016.0,1.694484696044764e-08,1.5080999960022915e-08
1102,BRA,1049.0,8.973357530470119e-10,7.986333832000346e-10
1103,BRA,1052.0,2.5704670314730092e-09,2.287728728938641e-09
1104,BRA,1053.0,5.501173603886205e-10,4.896072481146522e-10
1105,BRA,2511.0,3.761502819142733e-11,3.2864290958027485e-11
1106,BRA,2514.0,2.3224162227624072e-11,2.02909757456733e-11
1107,BRA,2555.0,2.378306753450491e-11,2.1353275563508226e-11
1108,BRA,2731.0,1.4458532594133525e-08,1.2868167530995356e-08
1109,BRA,2735.0,2.5110388102265056e-08,2.234837309834371e-08
1110,BRA,2805.0,1.2427710964883165e-10,1.0858104558998358e-10
1111,BRA,2903.0,1.4954669655049503e-10,1.3426829051476018e-10
1112,BRA,2905.0,2.1772030098244915e-11,1.9022246328097242e-11
1113,BRA,2907.0,1.9497112513205578e-11,1.534564751301467e-11
1115,BRA,2913.0,1.018388173763505e-11,9.14344765385737e-12
1116,BRA,2918.0,2.8758287716896356e-10,2.061743122980202e-10
1117,BRA,2919.0,7.619968774375689e-11,5.4629185063276936e-11
1119,BRB,960.0,1.5283148465844424e-09,1.3526553862301174e-09
1120,BRB,976.0,1.2585658992456806e-08,1.1201300501865906e-08
1121,BRB,1016.0,2.430497117726771e-08,2.1631547939518793e-08
1122,BRB,1049.0,3.5975971987026996e-10,3.2018798007710466e-10
1123,BRB,1052.0,1.1596983837591275e-09,1.032137458658288e-09
1124,BRB,1053.0,2.98223675629677e-10,2.654205877897308e-10
1125,BRB,2514.0,2.777919863604984e-09,2.4270715999730315e-09
1126,BRB,2731.0,1.4749899561045541e-08,1.3127485613159734e-08
1127,BRB,2903.0,1.647561786310656e-10,1.47923899135199e-10
1128,BRB,2907.0,1.2581914553224154e-10,9.90288308804055e-11
1130,BRB,2913.0,7.662711907737151e-11,6.879852596486915e-11
1131,BRB,2918.0,6.07302212032729e-10,4.3538793809810054e-10
1132,BRB,2919.0,2.9014332732292e-10,2.0800995374810267e-10
1134,CHL,960.0,1.1356310287004947e-09,1.0051053493164504e-09
1135,CHL,976.0,2.3307241407661846e-08,2.0743563371073792e-08
1136,CHL,1016.0,7.496706866843132e-09,6.6721072325446415e-09
1137,CHL,1049.0,2.348624611419722e-10,2.0902878470136365e-10
1138,CHL,1052.0,5.573325918759379e-10,4.960288408281054e-10
1139,CHL,1053.0,2.7519448156431683e-10,2.449244879671873e-10
1140,CHL,2511.0,4.274405866666993e-11,3.734553045127287e-11
1141,CHL,2514.0,4.040158097931684e-11,3.529890515331805e-11
1142,CHL,2731.0,5.994880665565194e-09,5.335474276560978e-09
1143,CHL,2735.0,3.683218099319461e-08,3.278082837705668e-08
1144,CHL,2805.0,3.073903006136159e-10,2.685672392861252e-10
1145,CHL,2903.0,6.6821119497707e-10,5.999435421972169e-10
1146,CHL,2905.0,1.7563220350260764e-11,1.5345004683060875e-11
1147,CHL,2907.0,5.600381589227689e-11,4.4079081837608533e-11
1149,CHL,2913.0,9.328900904232674e-12,8.37581575310816e-12
1150,CHL,2918.0,8.003422357380735e-11,5.737824577066491e-11
1151,CHL,2919.0,6.22087055720443e-11,4.459875085932423e-11
1153,COL,960.0,3.255950150683879e-09,2.8817219949554242e-09
1154,COL,976.0,1.6095011569603055e-08,1.432464214072428e-08
1155,COL,1016.0,2.8755664077147028e-08,2.5592687252362792e-08
1156,COL,1049.0,1.2364813035574187e-09,1.1004746477229852e-09
1157,COL,1052.0,4.243976916248322e-10,3.7771610362533675e-10
1158,COL,1053.0,2.8968065316210575e-10,2.5781725435198145e-10
1159,COL,2511.0,2.2640700830650396e-09,1.9781204889851095e-09
1160,COL,2514.0,3.931498189637498e-11,3.434954235516213e-11
1161,COL,2555.0,4.039471326182923e-11,3.626779608380303e-11
1162,COL,2731.0,1.2264250620977072e-08,1.091524541687452e-08
1163,COL,2735.0,5.179090890434839e-08,4.609417228371326e-08
1164,COL,2805.0,3.943357804767601e-10,3.4453159941277553e-10
1165,COL,2903.0,5.373003036191313e-11,4.824071338522895e-11
1166,COL,2905.0,3.3238269638096713e-10,2.9040312259469057e-10
1167,COL,2907.0,5.410109100408885e-12,4.25814987760861e-12
1169,COL,2913.0,3.3255470767636295e-12,2.9857932760998346e-12
1170,COL,2918.0,2.870996384074134e-11,2.058278680996759e-11
1171,COL,2919.0,9.995802617944345e-12,7.1662045769526036e-12
1173,CRI,960.0,3.143005605366488e-09,2.781758922614466e-09
1174,CRI,976.0,6.528027386836747e-08,5.8099775695650605e-08
1175,CRI,1016.0,6.66102946036188e-08,5.928350091323292e-08
1176,CRI,1049.0,3.5338445402367233e-10,3.145139610551509e-10
1177,CRI,1052.0,1.986727679578352e-10,1.768197737414445e-10
1178,CRI,1053.0,3.361734321245091e-10,2.9919606404616093e-10
1179,CRI,2514.0,5.503655728300843e-10,4.80854998345889e-10
1180,CRI,2731.0,3.837165272360527e-09,3.4150966045397493e-09
1181,CRI,2805.0,9.035387822957676e-11,7.894228147886228e-11
1182,CRI,2903.0,1.5239710299801391e-10,1.3682748580164094e-10
1183,CRI,2907.0,1.0637539055144247e-11,8.372517963139761e-12
1185,CRI,2913.0,2.8201419741748967e-12,2.5320227769359637e-12
1186,CRI,2918.0,1.7128752762445184e-10,1.2279969016531824e-10
1187,CRI,2919.0,6.214116795843423e-12,4.4550331700376454e-12
1189,ECU,960.0,1.7610511875676665e-09,1.5586417809222886e-09
1190,ECU,976.0,6.011011662518699e-09,5.3498309458763605e-09
1191,ECU,1016.0,1.4020902463909533e-08,1.247867448972929e-08
1192,ECU,1049.0,3.648590034567447e-10,3.2472636839912814e-10
1193,ECU,1052.0,8.947748956203147e-10,7.963542070682115e-10
1194,ECU,1053.0,1.0879305575545418e-09,9.6826372839394e-10
1195,ECU,2511.0,1.1985696145725447e-09,1.0471915731739422e-09
1196,ECU,2514.0,2.5393974852262004e-11,2.2186743390924036e-11
1197,ECU,2555.0,4.837040602139449e-11,4.3428653910817546e-11
1198,ECU,2731.0,9.683493526788805e-09,8.618358479793918e-09
1199,ECU,2735.0,1.4012531480999825e-07,1.2471224272372866e-07
1200,ECU,2805.0,4.3074825123069885e-10,3.76345214632419e-10
1201,ECU,2903.0,3.313749403747051e-11,2.975200909805384e-11
1202,ECU,2905.0,1.156275144539654e-10,1.0102388487999837e-10
1203,ECU,2907.0,2.1357006041688793e-11,1.6809519175062535e-11
1205,ECU,2913.0,1.3701817067521082e-12,1.2301973878646203e-12
1206,ECU,2918.0,2.8243662709699164e-10,2.0248485561009973e-10
1207,ECU,2919.0,4.265424469345226e-12,3.0579739839994492e-12
1209,GRD,960.0,4.099608676441305e-09,3.628413196415064e-09
1210,GRD,976.0,1.2602449200722506e-08,1.1216243872601261e-08
1211,GRD,1016.0,3.031719027843806e-08,2.6982453511935e-08
1212,GRD,1049.0,4.975671632319892e-10,4.4283730542539607e-10
1213,GRD,1052.0,2.950767915495503e-10,2.6261984495638664e-10
1214,GRD,1053.0,2.834552701806041e-10,2.522766318421235e-10
1215,GRD,2514.0,1.6249577493915803e-10,1.4197273493650408e-10
1216,GRD,2731.0,1.614340732951829e-08,1.4367714613143217e-08
1217,GRD,2903.0,2.6964547779645413e-11,2.4209720564800922e-11
1218,GRD,2907.0,1.0612075910810813e-11,8.35247661408106e-12
1220,GRD,2913.0,2.4735504638085423e-12,2.2208407135588163e-12
1221,GRD,2918.0,1.673767744628753e-10,1.1999598762366227e-10
1222,GRD,2919.0,9.378939965073646e-12,6.7239625544443374e-12
1224,GTM,960.0,5.653517069781848e-09,5.003720491674096e-09
1225,GTM,976.0,2.9712763554913657e-08,2.6444510654464214e-08
1226,GTM,1016.0,1.8212721996732183e-08,1.6209415189511426e-08
1227,GTM,1049.0,1.7801179167878042e-09,1.58431399791195e-09
1228,GTM,1052.0,4.120230103766978e-10,3.66702574388748e-10
1229,GTM,1053.0,3.181852936329152e-10,2.831865293182387e-10
1230,GTM,2511.0,4.842146867698886e-09,4.230588973952305e-09
1231,GTM,2514.0,3.152056949614337e-11,2.7539555781060635e-11
1232,GTM,2555.0,5.387936352941511e-11,4.837478996184443e-11
1233,GTM,2731.0,1.9274073054816066e-08,1.715402302821866e-08
1234,GTM,2735.0,3.2880727022598545e-08,2.9264014249924702e-08
1235,GTM,2805.0,3.968220434761104e-10,3.467038500938862e-10
1236,GTM,2903.0,1.999575087405982e-11,1.7952889293763185e-11
1237,GTM,2905.0,1.2590321620792919e-10,1.1000177665563562e-10
1238,GTM,2907.0,2.2361890607991893e-11,1.7600436513992157e-11
1240,GTM,2913.0,3.1320698291405942e-12,2.812082589798755e-12
1241,GTM,2918.0,8.177333768944723e-11,5.862505385718796e-11
1242,GTM,2919.0,8.419129500054642e-12,6.035853914215836e-12
1244,GUY,960.0,4.545973140582896e-09,4.0234740034157915e-09
1245,GUY,976.0,2.2076812171674592e-08,1.964847509426326e-08
1246,GUY,1016.0,4.4076864747757405e-08,3.922863375812422e-08
1247,GUY,1049.0,1.0342893305753466e-08,9.205227636146716e-09
1248,GUY,1052.0,8.320739437801337e-09,7.405500410936025e-09
1249,GUY,1053.0,2.065506005313658e-09,1.838310847909804e-09
1250,GUY,2514.0,6.522698738483212e-10,5.698888967519791e-10
1251,GUY,2731.0,2.0867181789514856e-08,1.857189790312222e-08
1252,GUY,2805.0,5.561981742056004e-10,4.859509484983559e-10
1253,GUY,2903.0,8.416909054316706e-10,7.556997354065392e-10
1254,GUY,2907.0,7.555401788185464e-11,5.946651463500858e-11
1256,GUY,2913.0,1.7219800464725132e-11,1.5460543259965865e-11
1257,GUY,2918.0,3.266209313955851e-10,2.341615278890851e-10
1258,GUY,2919.0,1.1726030479757208e-10,8.406641918145739e-11
1260,HND,960.0,2.5047063388002055e-09,2.2168236654080175e-09
1261,HND,976.0,3.6354896619117276e-08,3.235604285711773e-08
1262,HND,1016.0,3.695352627718507e-08,3.288882629685381e-08
1263,HND,1049.0,1.6230722914132252e-09,1.4445425927452884e-09
1264,HND,1052.0,4.219214294171677e-10,3.7551221766862287e-10
1265,HND,1053.0,5.700411997845893e-10,5.073395664905846e-10
1266,HND,2511.0,2.4094020552635812e-09,2.1050971908376256e-09
1267,HND,2514.0,4.18422518676662e-11,3.6557620872166394e-11
1268,HND,2555.0,5.150823352600856e-10,4.6245905944415425e-10
1269,HND,2731.0,2.2872718970627795e-08,2.0356836192549514e-08
1270,HND,2735.0,2.0845244205231657e-07,1.8552373341556683e-07
1271,HND,2805.0,1.3183183410298301e-10,1.1518161654543854e-10
1272,HND,2903.0,2.812246649110823e-11,2.524934076056145e-11
1273,HND,2905.0,6.127672783456811e-11,5.353754361853882e-11
1274,HND,2907.0,5.4437563440927337e-11,4.284632708900019e-11
1276,HND,2913.0,1.316155731988401e-12,1.1816909651736502e-12
1277,HND,2918.0,1.0084233735608683e-10,7.229602735597071e-11
1278,HND,2919.0,1.5864388712318417e-11,1.1373519400701363e-11
1280,JAM,960.0,2.3739827891945928e-09,2.1011250488066495e-09
1281,JAM,976.0,2.1563162211760342e-08,1.9191324018008986e-08
1282,JAM,1016.0,8.94953782504284e-10,7.96513417304591e-10
1283,JAM,1049.0,8.218865808463046e-10,7.314832362793466e-10
1284,JAM,1052.0,5.023795064549334e-10,4.4712031536477415e-10
1285,JAM,1053.0,2.0139911849223444e-10,1.7924623958066128e-10
1286,JAM,2514.0,8.928430188614205e-10,7.800779146669015e-10
1287,JAM,2731.0,9.587146745269432e-09,8.53260935431444e-09
1288,JAM,2735.0,2.474197554391798e-07,2.202048404802222e-07
1289,JAM,2805.0,7.097179496266878e-08,6.200813429134134e-08
1290,JAM,2903.0,3.6552397151456325e-10,3.2818029371083324e-10
1291,JAM,2907.0,6.220368539890623e-12,4.895883067277488e-12
1293,JAM,2913.0,3.3188618465974537e-12,2.9797910410333654e-12
1294,JAM,2918.0,1.165628924150041e-10,8.356642933581855e-11
1295,JAM,2919.0,3.6688371355772554e-11,2.630267771181173e-11
1297,LCA,960.0,2.443482872877737e-09,2.1626370224340384e-09
1298,LCA,976.0,8.369051676621074e-09,7.4484985491552575e-09
1299,LCA,1016.0,2.805390127302405e-08,2.4968114788201413e-08
1300,LCA,1049.0,1.1298182600616167e-09,1.0055439966258793e-09
1301,LCA,1052.0,2.13733600781796e-10,1.9022399153970686e-10
1302,LCA,1053.0,4.276635237891621e-10,3.8062271085847746e-10
1303,LCA,2731.0,1.3824811251672918e-08,1.2304152313707046e-08
1304,LCA,2903.0,4.367586458035609e-10,3.921372928474202e-10
1305,LCA,2907.0,3.5186308051891985e-11,2.7694187038361005e-11
1306,LCA,2913.0,6.8495823508371776e-12,6.149796245592399e-12
1307,LCA,2918.0,1.1047836925856031e-09,7.920430461618816e-10
1308,LCA,2919.0,5.45771150685536e-11,3.912750048695643e-11
1310,MEX,960.0,9.270746457921952e-10,8.205197481858686e-10
1311,MEX,976.0,1.3834507710496697e-08,1.231278221136709e-08
1312,MEX,1016.0,1.4252625022535037e-08,1.2684908745224469e-08
1313,MEX,1049.0,8.231021451585982e-10,7.325650946984811e-10
1314,MEX,1052.0,8.352822486013539e-10,7.434054486988468e-10
1315,MEX,1053.0,6.959143905126655e-10,6.193673463087817e-10
1316,MEX,2511.0,2.2848202700002178e-11,1.996249949832532e-11
1317,MEX,2514.0,5.963595726566115e-11,5.210400059160003e-11
1318,MEX,2555.0,2.0740635809920228e-11,1.862167322062447e-11
1319,MEX,2731.0,1.1405849505208687e-08,1.0151264058836651e-08
1320,MEX,2735.0,5.676637561915275e-08,5.052236296033639e-08
1321,MEX,2805.0,2.0430079653838273e-10,1.7849782768272357e-10
1322,MEX,2903.0,4.5010084691732e-11,4.0411639085874727e-11
1323,MEX,2905.0,6.5473628221167906e-12,5.72043800416073e-12
1324,MEX,2907.0,1.7957466011485205e-11,1.4133833584462721e-11
1326,MEX,2913.0,6.28529222347437e-12,5.6431566975246984e-12
1327,MEX,2918.0,8.396681114404655e-11,6.019760186664499e-11
1328,MEX,2919.0,5.937640802112927e-11,4.2568216199083716e-11
1330,NIC,960.0,5.401361503508664e-09,4.780546853303972e-09
1331,NIC,976.0,1.2865194508765824e-07,1.1450088532830214e-07
1332,NIC,1016.0,1.181537176895293e-07,1.0515740956006116e-07
1333,NIC,1049.0,3.0157088157604217e-09,2.683996181026719e-09
1334,NIC,1052.0,7.927875726741051e-10,7.055849710364685e-10
1335,NIC,1053.0,4.776859253290468e-10,4.2514290259488744e-10
1336,NIC,2514.0,5.5688115525108045e-11,4.865476697790964e-11
1337,NIC,2555.0,9.24135830763419e-11,8.297216927031561e-11
1338,NIC,2731.0,2.6552040939800212e-08,2.3631451454612337e-08
1339,NIC,2735.0,6.783584271728589e-08,6.037424496635781e-08
1340,NIC,2805.0,5.6193067403298436e-11,4.9095943981957015e-11
1341,NIC,2903.0,1.3929581765155172e-11,1.2506469045014618e-11
1342,NIC,2905.0,2.0283676371950318e-11,1.7721870061981404e-11
1343,NIC,2907.0,4.274587813913259e-12,3.3644119256793436e-12
1345,NIC,2913.0,3.5478737421216334e-12,3.185405985588118e-12
1346,NIC,2918.0,2.770220095860734e-10,1.9860300056831123e-10
1347,NIC,2919.0,3.437194908895144e-11,2.4641985070597672e-11
1349,PAN,960.0,2.794522801599536e-09,2.4733295812536865e-09
1350,PAN,1049.0,5.66653890455624e-10,5.043248439632021e-10
1351,PAN,1052.0,6.82508163336245e-10,6.074357359505661e-10
1352,PAN,1053.0,3.566670193195965e-10,3.174354608604993e-10
1353,PAN,2514.0,3.715690018211164e-11,3.246402401903835e-11
1354,PAN,2555.0,6.970990861979032e-10,6.258801082348888e-10
1355,PAN,2731.0,1.2240526162718622e-08,1.0894130528384681e-08
1356,PAN,2805.0,5.3603546735424995e-11,4.6833476963782245e-11
1357,PAN,2903.0,7.289399731801637e-11,6.544679778581959e-11
1359,PAN,2907.0,1.3380983225638317e-11,1.0531808329009179e-11
1361,PAN,2913.0,9.477459164410197e-12,8.509196590639047e-12
1362,PAN,2918.0,1.7496345705856566e-10,1.2543504255693228e-10
1363,PAN,2919.0,7.696022554810477e-12,5.5174430873221135e-12
1365,PER,960.0,2.238522251595557e-09,1.981233897965278e-09
1366,PER,976.0,2.731449695601759e-08,2.431004118616514e-08
1367,PER,1016.0,1.4890396499670673e-08,1.3252528602968654e-08
1368,PER,1049.0,1.3841314389972934e-09,1.2318840190713177e-09
1369,PER,1052.0,8.733412812956639e-10,7.772781813284863e-10
