,ISO3,FBS Code2,EnergyI-BaU,EnergyI-HalfW,ProteinI-BaU,ProteinI-HalfW,IronI-BaU,IronI-HalfW,ZincI-BaU,ZincI-HalfW,Vitamin AI-BaU,Vitamin AI-HalfW,Vitamin BI-BaU,Vitamin BI-HalfW,FolateI-BaU,FolateI-HalfW
1701,LCA,1049.0,1.5092637837493987e-09,1.3432524422036693e-09,3.05266931744061e-08,2.716891215467716e-08,1.0795675064936874e-07,9.608205704233305e-08,1.880394178279161e-07,1.6735603805480577e-07,1.529387300866057e-07,1.3611624747663848e-07,7.910624197622338e-07,7.040495761724317e-07,1.529387300866057e-07,1.3611624747663848e-07
1702,LCA,1052.0,1.992420105802561e-10,1.7732640257002058e-10,2.2684400128265373e-09,2.018923146523811e-09,1.6280918578843783e-08,1.4490100324293108e-08,2.208651810504684e-08,1.965711342431962e-08,1.7807254695610387e-10,1.5848547229695586e-10,3.2013042663962774e-08,2.84917707585292e-08,6.062044151697153e-10,5.395250120747434e-10
1703,LCA,1053.0,3.8491871436333745e-10,3.42579613110428e-10,3.1561567929121377e-09,2.8089955948753274e-09,6.712606906595161e-08,5.974254280744289e-08,3.74444728453485e-08,3.3325771239002204e-08,inf,inf,9.829174271359193e-08,8.748015083253978e-08,5.5043376153957264e-08,4.8988884674791205e-08
1704,LCA,2731.0,1.44173031624589e-08,1.2831473127151634e-08,2.450578392291248e-07,2.1810272304283483e-07,1.7706126134467186e-06,1.575854229603536e-06,1.1664989465081003e-06,1.0381899940860075e-06,inf,inf,1.5690975928310565e-06,1.3965048365436571e-06,6.192310979511195e-07,5.511188259913962e-07
1705,TTO,960.0,3.9719187128701475e-09,3.51539949548946e-09,7.691651877769782e-08,6.807598816908727e-08,8.076234896687215e-06,7.147979133931685e-06,6.548298334124513e-07,5.795658553007343e-07,5.267109597501716e-09,4.661725417931675e-09,5.38415662007764e-07,4.7653194423457895e-07,4.845740829701579e-08,4.288787384497141e-08
1706,TTO,976.0,1.4097224574974007e-08,1.254660155667766e-08,1.8751041649870123e-07,1.668852241818116e-07,1.1152256371406111e-06,9.92556488022113e-07,9.100176783454925e-07,8.099203612037795e-07,1.848699936609886e-09,1.6453523442959164e-09,1.4016705245403196e-07,1.2474938943915628e-07,4.7780006728006174e-08,4.2524448951170706e-08
1707,TTO,1016.0,8.641353949050219e-09,7.690848956285143e-09,4.910885148637962e-08,4.3707127543351816e-08,3.3968490439529914e-07,3.0232129222314103e-07,2.511770589628584e-07,2.2354885972233482e-07,inf,inf,8.421192460210323e-07,7.49490411168766e-07,2.000860208831513e-07,1.7807757603142343e-07
1708,TTO,1049.0,6.707241503024922e-10,5.969479044283486e-10,1.3566210599768909e-08,1.207399641851782e-08,4.7976503927519444e-08,4.2699332457933636e-08,8.356562988126801e-08,7.437383552889874e-08,6.796671389731921e-08,6.049072098207264e-08,3.51551978550197e-07,3.128830485655469e-07,6.796671389731921e-08,6.049072098207264e-08
1709,TTO,1052.0,7.17430999896144e-10,6.38517238072897e-10,8.1682029902575e-09,7.269742196968075e-09,5.86243617057992e-08,5.217598002538529e-08,7.952917520848517e-08,7.078137034458856e-08,6.412039561571788e-10,5.706747815276517e-10,1.1527262318442326e-07,1.0259322080003601e-07,2.1828219784074166e-09,1.942722660519665e-09
1710,TTO,1053.0,8.822378872389008e-10,7.851962058575643e-10,7.2339457575584296e-09,6.438248509130507e-09,1.5385368167757334e-07,1.369305590451651e-07,8.582313974132185e-08,7.638303078387459e-08,inf,inf,2.252857452464996e-07,2.0050545885640974e-07,1.2616001787516285e-07,1.1228305743763172e-07
1711,TTO,2731.0,1.7691331848822522e-08,1.5745375306582077e-08,3.0168874274908527e-07,2.6850451514600907e-07,2.043144303735995e-06,1.8184088197955369e-06,1.4284566162893923e-06,1.2713336522565852e-06,inf,inf,1.9246648145932763e-06,1.7129614719855767e-06,7.669385201807759e-07,6.8257918287394e-07
1712,TTO,2735.0,2.10041962972669e-07,1.8693841511745793e-07,1.1004621166117552e-06,9.79416879678339e-07,7.49221862036812e-06,6.668112670358969e-06,1.5267755397905795e-05,1.3588379941283002e-05,inf,inf,5.58176011009343e-06,4.96779488145656e-06,4.5421574492839665e-06,4.0425432269150265e-06
1713,VCT,960.0,2.0334370369049495e-09,1.7997205004429157e-09,3.9377668411382485e-08,3.485172927088824e-08,4.1346554007901475e-06,3.6594317660286025e-06,3.3524231798011343e-07,2.967106732761922e-07,2.696514331547868e-09,2.386585881022127e-09,2.7564369452695736e-07,2.43962118745051e-07,2.4807931850240387e-08,2.1956590105403573e-08
1714,VCT,976.0,9.348051991789598e-09,8.319813807911003e-09,1.2561294166271188e-07,1.1179615682664591e-07,7.65591578613725e-07,6.81380398030013e-07,6.11027223295509e-07,5.43817335830872e-07,1.3092604358597443e-09,1.1652484455568535e-09,9.866996956904333e-08,8.781677465719022e-08,3.3320355580524394e-08,2.965528590200751e-08
1715,VCT,1016.0,3.381662800142794e-08,3.0096970880176776e-08,2.4708163122297856e-07,2.1990390820842796e-07,1.4168942932555127e-06,1.2610431259615572e-06,1.2288413350936777e-06,1.0936750369407106e-06,inf,inf,3.4004675041851078e-06,3.026433370238009e-06,9.624845530653366e-07,8.566161465005971e-07
1716,VCT,1049.0,5.622756683274607e-10,5.004282040057023e-10,1.1372708330564793e-08,1.0121768244879387e-08,4.0219247805070135e-08,3.579533506299611e-08,7.005401605042013e-08,6.23484305123474e-08,5.697726772384936e-08,5.071005800591116e-08,2.9471001394836563e-07,2.6229341102625346e-07,5.697726772384936e-08,5.071005800591116e-08
1717,VCT,1052.0,2.297742181349554e-10,2.0450022255119953e-10,2.616059880219443e-09,2.328306596164427e-09,1.8775836110456355e-08,1.6710589614183734e-08,2.5471096251894444e-08,2.2669405185729235e-08,2.0536070745811636e-10,1.8277207390513456e-10,3.69187794622764e-08,3.285790145489616e-08,6.991002807084812e-10,6.222028047834368e-10
1718,VCT,1053.0,6.28192604923495e-10,5.590946127664318e-10,5.150891040893762e-09,4.584319218882406e-09,1.0955066254588682e-07,9.75006467353399e-08,6.110989167053864e-08,5.438811433302266e-08,inf,inf,1.604134680742934e-07,1.4276880229502213e-07,8.983154250405982e-08,7.995052962559975e-08
1719,VCT,2731.0,9.345904604947232e-09,8.31790262270175e-09,1.5880512746927476e-07,1.4133737097807925e-07,1.1551232450600935e-06,1.0280655619513845e-06,7.563299519806418e-07,6.731375032308271e-07,inf,inf,1.017195516642788e-06,9.053091822919669e-07,4.0104056055800753e-07,3.5692813820391707e-07
1720,ARG,960.0,1.0946647782711675e-09,9.68847624397582e-10,2.1198269667592593e-08,1.8761810571106924e-08,2.225818432235626e-06,1.969990213641129e-06,1.8047175841617513e-07,1.5972893061244757e-07,1.4516206842291568e-09,1.2847761975707066e-09,1.4838789609658398e-07,1.313326814530224e-07,1.3354910294908244e-08,1.1819941017650501e-08
1721,ARG,976.0,3.184153714331371e-08,2.8339129973039102e-08,4.519489693500269e-07,4.0223688090010914e-07,3.194183298211168e-06,2.8428393779577644e-06,2.2270229767530237e-06,1.9820617738111e-06,6.904776930270573e-09,6.1452865790076625e-09,4.947366999506749e-07,4.403181787120073e-07,1.552680719297752e-07,1.3818937356185577e-07
1722,ARG,1016.0,1.7980650295461398e-07,1.6002870195286546e-07,1.1611150701291027e-06,1.0333983167314726e-06,7.3120605215403385e-06,6.507771046291106e-06,5.859345171569237e-06,5.214846997701168e-06,inf,inf,1.781946331585479e-05,1.585941296379443e-05,4.629325341820045e-06,4.1201230945243565e-06
1723,ARG,1049.0,6.260858739259597e-09,5.572196114658138e-09,1.2663347242512995e-07,1.1270443439463775e-07,4.4783554276115704e-07,3.9857591031907625e-07,7.800413984018815e-07,6.942408111193838e-07,6.344336855783058e-07,5.64649206285358e-07,3.281553640520263e-06,2.920599426894544e-06,6.344336855783058e-07,5.64649206285358e-07
1724,ARG,1052.0,7.311001250624486e-09,6.506828289789563e-09,8.323830763623549e-08,7.40825170663731e-08,5.974132450510296e-07,5.317008259656615e-07,8.104443486475194e-07,7.212995914382195e-07,6.5342073677456354e-09,5.815477783999421e-09,1.1746889838689467e-06,1.0454791689838281e-06,2.2244110188070245e-08,1.9797371179572498e-08
1725,ARG,1053.0,2.109673597482842e-09,1.8776202295343506e-09,1.725761386977115e-08,1.5359364099753084e-08,3.6253920372415466e-07,3.226617348408486e-07,2.0521612563339957e-07,1.8264339534593226e-07,6.858331880715016e-07,6.103950248728282e-07,5.274527614982923e-07,4.6943563985186824e-07,2.528653454860746e-07,2.2505144331300174e-07
1726,ARG,2731.0,1.1048481759503355e-08,9.833204947929628e-09,1.883700268636653e-07,1.6765028177778275e-07,1.280792101261771e-06,1.1399114830020375e-06,8.922067105255065e-07,7.940685092745083e-07,inf,inf,1.202009758142851e-06,1.0697947970148328e-06,4.78681987791586e-07,4.260294032515647e-07
1727,ARG,2735.0,2.0348499485195006e-08,1.811026801475729e-08,1.28187101999247e-07,1.1408717261587044e-07,7.778869656840285e-07,6.923233550451181e-07,1.0625836486823509e-06,9.457048506076445e-07,inf,inf,7.708092233489481e-07,6.860241283762937e-07,7.82357349262513e-07,6.963020191620485e-07
1728,BOL,960.0,2.2865937373315217e-09,2.023780205913641e-09,4.428006785852268e-08,3.9190663118482286e-08,4.6494073698297804e-06,4.115019844002265e-06,3.769789626476946e-07,3.336502458642263e-07,3.0322221299396264e-09,2.6837085339289585e-09,3.099604926049774e-07,2.7433465740234684e-07,2.7896443595444564e-08,2.469011851214642e-08
1729,BOL,976.0,1.942918782489915e-08,1.7292075962357417e-08,2.926419185804574e-07,2.6045279563246754e-07,2.614791193344963e-06,2.327177458394816e-06,1.8162750525232097e-06,1.616494032576942e-06,4.259854854147156e-09,3.7912924817232785e-09,3.2198333735356474e-07,2.865668075428211e-07,9.880501862973862e-08,8.793696900793889e-08
1730,BOL,1016.0,2.0069382844039095e-08,1.7861852784809246e-08,2.243462634567258e-07,1.9966931528620856e-07,1.754843142066814e-06,1.5618193198870285e-06,1.3544699432765946e-06,1.2054851370500039e-06,4.55085099586779e-08,4.0502805275816615e-08,3.887855666856451e-06,3.460211313403805e-06,8.458591168312663e-07,7.528189152072669e-07
1731,BOL,1049.0,1.8335800441642457e-09,1.6318955631340389e-09,3.708638345502752e-08,3.3007069860717656e-08,1.3115490198257195e-07,1.1672852969241125e-07,2.2844603293202616e-07,2.0331813096671763e-07,1.8580277780864359e-07,1.6536541706424928e-07,9.610488783882143e-07,8.553383887374953e-07,1.8580277780864359e-07,1.6536541706424928e-07
1732,BOL,1052.0,2.30838466017121e-09,2.0544740857806994e-09,2.6281767147787793e-08,2.3390906405368244e-08,1.8862800365970462e-07,1.6787988243808003e-07,2.5589071020615425e-07,2.2774403329797324e-07,2.0631187900280195e-09,1.8361862141665006e-09,3.7089776596653724e-07,3.3010089774019244e-07,7.0233831149890015e-09,6.250846686524257e-09
1733,BOL,1053.0,1.28644600728668e-09,1.1449434881145448e-09,1.0550075837312749e-08,9.389621142765937e-09,2.2314357433995503e-07,1.9859891585656032e-07,1.2526093502068608e-07,1.1148286912527511e-07,2.4433011246469153e-06,2.1745504252196953e-06,3.278090235468672e-07,2.9175169787870755e-07,1.765916282617473e-07,1.5716744712844773e-07
1734,BOL,2731.0,2.812203004441614e-08,2.50287497411779e-08,4.800524637699144e-07,4.272491338412022e-07,3.1882731041408013e-06,2.8375792751815654e-06,2.2692056690019845e-06,2.019604584413352e-06,inf,inf,3.059057475268743e-06,2.7225767084187923e-06,1.222688997086487e-06,1.088199424829426e-06
1735,BOL,2735.0,1.5131607057964581e-07,1.3467207226415567e-07,1.5844064899146977e-06,1.4101298327944518e-06,5.661662307198224e-06,5.038908243185695e-06,1.2501586720333846e-05,1.1126475752165605e-05,inf,inf,8.084111726814228e-06,7.194900544896124e-06,5.153078159040705e-06,4.586265765154768e-06
1736,BRA,960.0,2.890481485984948e-09,2.5582590914129085e-09,5.5974401684745055e-08,4.954088884177781e-08,5.877312486204233e-06,5.201793602142062e-06,4.7653883343991234e-07,4.2176703395958227e-07,3.8330297966322134e-09,3.392474012525813e-09,3.9182083403544465e-07,3.4678624157822563e-07,3.526387412901636e-08,3.1210760915237486e-08
1737,BRA,976.0,2.6088996481440023e-08,2.321933953207218e-08,3.538728810373475e-07,3.1494866358099273e-07,2.2077116882253706e-06,1.9648746288228136e-06,1.7250759929383613e-06,1.5353264057955614e-06,3.895831614083107e-09,3.4673099469935398e-09,2.917771467302368e-07,2.596831442883717e-07,9.759548010308792e-08,8.686047356866798e-08
1738,BRA,1016.0,1.5495201092029434e-08,1.3790807765623491e-08,2.1499877476445428e-07,1.9135000281773306e-07,2.5563293221494995e-06,2.2751460957499004e-06,1.577766814098542e-06,1.4042204875550564e-06,2.432718125645123e-08,2.165131502293127e-08,5.052502599238477e-06,4.496753005500041e-06,7.980914268311146e-07,7.103054282065177e-07
1739,BRA,1049.0,1.123117788322102e-09,9.995805427055445e-10,2.271642140491403e-08,2.0217730564284895e-08,8.03359547411574e-08,7.149940823117305e-08,1.3992942608323482e-07,1.2453790076080722e-07,1.1380926921663967e-07,1.0129082832749517e-07,5.886686508179085e-07,5.239180926315723e-07,1.1380926921663967e-07,1.0129082832749517e-07
1740,BRA,1052.0,2.2965860007907733e-09,2.043973218935456e-09,2.614743528194109e-08,2.3271350361681764e-08,1.8766388463604602e-07,1.670218116044401e-07,2.545827967632896e-07,2.2657998368303149e-07,2.0525737382067533e-09,1.8268010644235637e-09,3.690020262828055e-07,3.2841367978175907e-07,6.987485066235757e-09,6.218897240590856e-09
1741,BRA,1053.0,4.786744118219861e-10,4.260226606000968e-10,3.90273529415547e-09,3.473454257363432e-09,8.320697308561361e-08,7.405462915698218e-08,4.634828815777781e-08,4.1250212143321274e-08,1.5745025138491796e-07,1.4013152437340264e-07,1.1879439412622544e-07,1.0572761484658605e-07,5.904581929122207e-08,5.255107941954032e-08
1742,BRA,2731.0,1.5079972551594143e-08,1.3421252253182347e-08,2.5687616188923595e-07,2.2862109030697718e-07,1.7771463318813034e-06,1.5816692722345362e-06,1.2184480001318e-06,1.0844249159741154e-06,inf,inf,1.6407887070884794e-06,1.460310292784947e-06,6.516925045119714e-07,5.80009642898105e-07
1743,BRA,2735.0,2.88067849534967e-08,2.5638185092265705e-08,3.1521064269752176e-07,2.805390748595196e-07,1.2634374978251945e-06,1.1244657976946317e-06,2.775592866608758e-06,2.4702917652825333e-06,3.471662467601595e-08,3.089797249707919e-08,1.4495728819735128e-06,1.2901272360925081e-06,8.315294615008526e-08,7.400654490963282e-08
1744,CHL,960.0,1.1055409809788298e-09,9.784737522907508e-10,2.1408888189840615e-08,1.8948221296092883e-08,2.247933378235513e-06,1.9895633407947316e-06,1.822648620827082e-07,1.6131594086627416e-07,1.4660434747762744e-09,1.2975412802116478e-09,1.498622258360124e-07,1.3263755660199707e-07,1.3487599967941725e-08,1.1937379777947158e-08
1745,CHL,976.0,2.130947785843369e-08,1.896554365355318e-08,2.9151921161156255e-07,2.5945358072114127e-07,1.8589376115246832e-06,1.6544639270290724e-06,1.4239245598664193e-06,1.2673000989944513e-06,3.3838515187191466e-09,3.011645058680353e-09,2.5183421344396325e-07,2.24133730552175e-07,8.343572643108603e-08,7.425822079767255e-08
1746,CHL,1016.0,6.8560077328690675e-09,6.101881745327003e-09,6.582406078589157e-08,5.858374881742528e-08,5.065783661805194e-07,4.5085732187191536e-07,3.8028485887197723e-07,3.384554581597769e-07,1.8143140258392215e-08,1.6147487088562938e-08,1.159932249655248e-06,1.0323456004950527e-06,2.540244653512201e-07,2.2608306588715213e-07
1747,CHL,1049.0,3.1233672363385416e-10,2.77981272278862e-10,6.3173895989099585e-09,5.622508867208642e-09,2.2341262114045094e-08,1.988383688771154e-08,3.891408268770901e-08,3.463373147172788e-08,3.165012132823055e-08,2.8168768924258014e-08,1.6370752882216518e-07,1.457005331110587e-07,3.165012132823055e-08,2.8168768924258014e-08
1748,CHL,1052.0,5.024736094878796e-10,4.4720406754261396e-10,5.720837878678956e-09,5.091574802713693e-09,4.1059272089581025e-08,3.654296094776788e-08,5.570056455936024e-08,4.9573785697429186e-08,4.490857884797925e-10,3.9968863536621127e-10,8.073452506930724e-08,7.185413784997247e-08,1.5288026841865274e-09,1.3606421629488042e-09
1749,CHL,1053.0,2.4470500393470144e-10,2.1778869783661646e-10,1.956981921159888e-09,1.7417238611636406e-09,4.245669913547579e-08,3.7786678124586644e-08,2.328893985070082e-08,2.0727274892314328e-08,1.9603340772318328e-08,1.7447072971135192e-08,5.560578646018579e-08,4.948943270721351e-08,2.1467782912473052e-08,1.9106435956635747e-08
1750,CHL,2731.0,6.252543030386076e-09,5.564795091474993e-09,1.062241687648027e-07,9.454005035482109e-08,7.754775869930783e-07,6.901789957583855e-07,5.060520376086647e-07,4.5038888676656284e-07,inf,inf,6.805328238826008e-07,6.056776737921425e-07,2.6816759376023706e-07,2.3867052208955086e-07
1751,CHL,2735.0,4.907011430822035e-08,4.367265125780997e-08,3.0511105138935554e-07,2.7155038723842585e-07,1.7084621248810103e-06,1.5205399787423355e-06,2.2504568925424185e-06,2.00291807802606e-06,inf,inf,2.1754417343311026e-06,1.936154205762909e-06,inf,inf
1752,COL,960.0,3.169780451902419e-09,2.8054563567284195e-09,6.138304816257266e-08,5.4327883358515206e-08,6.445220396263488e-06,5.7044280528516904e-06,5.225854191193679e-07,4.625211771755696e-07,4.2034045123053815e-09,3.7202790817485568e-09,4.2968136152944115e-07,3.802952050975682e-07,3.867132151320951e-08,3.422656755208672e-08
1753,COL,976.0,1.4715439149351361e-08,1.3096815671519342e-08,2.1930088926902508e-07,1.9517890660322537e-07,1.8226360261623556e-06,1.6221553314615874e-06,1.093958592495999e-06,9.736287101446358e-07,5.9475430827118455e-09,5.293343587107995e-09,3.804419550299171e-07,3.385952745391836e-07,1.0416286369992357e-07,9.270547836525998e-08
1754,COL,1016.0,2.6298463097692797e-08,2.3405765885683268e-08,1.7305099816999774e-07,1.54016268342545e-07,1.074535074500957e-06,9.563416803596824e-07,8.714231030426107e-07,7.755709929292558e-07,inf,inf,2.6123265400520846e-06,2.3249839044312937e-06,6.876126849111713e-07,6.119787861089468e-07
1755,COL,1049.0,1.6472597350527778e-09,1.4660695405786086e-09,3.331782889905952e-08,2.9653037142655502e-08,1.1782751987201048e-07,1.0486709184374049e-07,2.052323556198995e-07,1.8265784011644733e-07,1.6692231981868147e-07,1.48561713445299e-07,8.63391334250762e-07,7.684226778626448e-07,1.6692231981868147e-07,1.48561713445299e-07
1756,COL,1052.0,3.854607524881094e-10,3.430620297977606e-10,4.388605554479893e-09,3.905881259721875e-09,3.149765006045694e-08,2.803306872061701e-08,4.272937150061691e-08,3.802935791611213e-08,3.445055475362478e-10,3.0661168913174855e-10,6.193358257501872e-08,5.512120342651112e-08,1.1727848426765881e-09,1.043784473639995e-09
1757,COL,1053.0,2.557591538817966e-10,2.2762694750032575e-10,2.097107676899116e-09,1.8664364963166257e-09,4.460190161477387e-08,3.9695919239602345e-08,2.4879971628078384e-08,2.2143301264640587e-08,inf,inf,6.530992651676056e-08,5.8126166703505365e-08,3.657355900509692e-08,3.2550653492546585e-08
1758,COL,2731.0,1.2791384842487673e-08,1.1384397554517552e-08,2.1839312464241513e-07,1.943709914695231e-07,1.4454590975578236e-06,1.2864659470437864e-06,1.0320359282026206e-06,9.185172240443044e-07,inf,inf,1.3913902214883354e-06,1.2383443723995447e-06,5.564348383013241e-07,4.952298355815863e-07
1759,COL,2735.0,6.660854949173519e-08,5.928194775478255e-08,3.8140746402122584e-07,3.3945458245110024e-07,2.344886009370232e-06,2.0869604721786497e-06,3.6791077347814827e-06,3.2744245923655e-06,inf,inf,2.258916452265422e-06,2.0104471291967327e-06,3.1328310162901365e-06,2.7882355350692395e-06
1760,ECU,960.0,1.7143978487059362e-09,1.5173506227306562e-09,3.3199449398386e-08,2.9383614344231807e-08,3.48594237028562e-06,3.0852796685137084e-06,2.826439660089477e-07,2.501578021452018e-07,2.273440625457872e-09,2.0121388692732612e-09,2.3239615898097824e-07,2.0568531208562227e-07,2.091565375421242e-08,1.8511677597314006e-08
1761,ECU,976.0,5.495782091445668e-09,4.8912740076583874e-09,8.51667893367481e-08,7.57988755862359e-08,8.488513118565587e-07,7.554819839952086e-07,4.882604399336388e-07,4.3455427436480394e-07,2.3296652083834974e-09,2.073413881902074e-09,1.5591900583110293e-07,1.3876870804406235e-07,4.1112265858165455e-08,3.659012567128346e-08
1762,ECU,1016.0,1.2819719975986912e-08,1.1409615967417165e-08,1.2007123046502657e-07,1.0686400568088291e-07,1.0797754994174659e-06,9.610056851831454e-07,7.219377797983458e-07,6.425282951030126e-07,2.836797093509788e-08,2.524763838450392e-08,2.468402431503643e-06,2.196890715963332e-06,4.7042212058734997e-07,4.1867807943803955e-07
1763,ECU,1049.0,4.743937423160672e-10,4.2221284297245323e-10,9.595189635813471e-09,8.539767567797056e-09,3.3933105332725746e-08,3.0200636297323715e-08,5.9104792738557824e-08,5.260356608755148e-08,4.807189922136148e-08,4.278423475454193e-08,2.486477617480029e-07,2.2129777233953593e-07,4.807189922136148e-08,4.278423475454193e-08
1764,ECU,1052.0,8.034795123244963e-10,7.151008516942576e-10,9.147895415907108e-09,8.141673437571395e-09,6.565575443565885e-08,5.843395530987363e-08,8.906788655819628e-08,7.927087195056019e-08,7.181098141400185e-10,6.391213862017428e-10,1.2909839562828127e-07,1.148982285796755e-07,2.4446291545192126e-09,2.1757323785591247e-09
1765,ECU,1053.0,9.706539680894645e-10,8.638869674138731e-10,7.959999936950295e-09,7.08444042080381e-09,1.6874833035191906e-07,1.5018687210521704e-07,9.447507809084116e-08,8.408329991039932e-08,2.109445904734621e-06,1.877417581830607e-06,2.473144926389151e-07,2.201111560527211e-07,1.3467845506031403e-07,1.1986450984901004e-07
1766,ECU,2731.0,1.0099695579762945e-08,8.988780423344989e-09,1.7287242501638296e-07,1.538573373277762e-07,1.0921018291606346e-06,9.719761813344455e-07,8.135745100379369e-07,7.24085450992687e-07,inf,inf,1.0982657906852856e-06,9.774621384353758e-07,4.4254121540877773e-07,3.9386393205359233e-07
1767,ECU,2735.0,1.8042833106615623e-07,1.605821321341589e-07,9.453089291858554e-07,8.413297539091246e-07,6.435897296540211e-06,5.72798132071595e-06,1.311516797207276e-05,1.1672566186298445e-05,inf,inf,4.794792653917678e-06,4.26738984369915e-06,3.90176265930563e-06,3.472588607401187e-06
1768,GUY,960.0,4.425039309328707e-09,3.9164399072745395e-09,8.569123482441214e-08,7.584216733678547e-08,8.99758013007996e-06,7.963427989454717e-06,7.295334983523361e-07,6.45683327742943e-07,5.8679869101967646e-09,5.193539877037976e-09,5.998386778215231e-07,5.308952014944687e-07,5.398547957381023e-08,4.778056686874938e-08
1769,GUY,976.0,2.0184513985531055e-08,1.796432008618355e-08,2.681910046818722e-07,2.386913579288516e-07,1.59104766982273e-06,1.416040516683266e-06,1.3012592077552183e-06,1.1581273118572607e-06,2.629244117978419e-09,2.3400406348122914e-09,1.994663007682933e-07,1.7752602197789826e-07,6.805753385972179e-08,6.057155121043409e-08
1770,GUY,1016.0,4.031121817201137e-08,3.58771891572468e-08,2.9265561895592826e-07,2.6046498903630355e-07,1.6865160393410186e-06,1.5010078510150201e-06,1.4566551178378599e-06,1.2964304620252295e-06,inf,inf,4.050638789875629e-06,3.605089120649565e-06,1.1414530358701277e-06,1.0158990062587545e-06
1771,GUY,1049.0,1.2175895555889403e-08,1.0836608959657454e-08,2.462722764306168e-07,2.191835783276245e-07,8.709346468212656e-07,7.751362644084391e-07,1.516996787781609e-06,1.3501348551149713e-06,1.233824082996793e-06,1.0981097079119556e-06,6.381848888791331e-06,5.679877962981132e-06,1.233824082996793e-06,1.0981097079119556e-06
1772,GUY,1052.0,7.394302791621355e-09,6.580967084868442e-09,8.418672483086768e-08,7.492661319233512e-08,6.042201709724877e-07,5.377590246492498e-07,8.196785507520225e-07,7.295180782675143e-07,6.608658120011584e-09,5.8817393321011696e-09,1.18807338898582e-06,1.0573913575980808e-06,2.2497559557486248e-08,2.0022942407152917e-08
1773,GUY,1053.0,1.845966863844566e-09,1.6429198956369973e-09,1.5136081046228987e-08,1.3471189098721299e-08,3.2191861442965155e-07,2.8650920381141967e-07,1.795736438041699e-07,1.5982145612487216e-07,inf,inf,4.7138082215341693e-07,4.19531328706875e-07,2.639732615297729e-07,2.3493754507609058e-07
1774,GUY,2731.0,2.1763632440682643e-08,1.9369743541148966e-08,3.7120219468374877e-07,3.3037184084654296e-07,2.5049508700335506e-06,2.229419012105222e-06,1.757062132491658e-06,1.5637942326487948e-06,inf,inf,2.367642980711943e-06,2.1072142923928823e-06,9.439779712067952e-07,8.401451945397864e-07
1775,PER,960.0,2.1790899247401563e-09,1.9286325264502335e-09,4.219824805867017e-08,3.734812081005394e-08,4.430816279341446e-06,3.921552891435679e-06,3.592553613407743e-07,3.17963736749446e-07,2.88966272628586e-09,2.5575344372492227e-09,2.9538775317876874e-07,2.614368605111877e-07,2.658489708182991e-08,2.352931682269285e-08
1776,PER,976.0,2.497325435978751e-08,2.2226323370208128e-08,2.9999173592397887e-07,2.669941704423167e-07,1.451952476746998e-06,1.2922450875412444e-06,1.4248259821294208e-06,1.2681023693922908e-06,1.955948925657488e-09,1.740804489913681e-09,1.5381218850305794e-07,1.3689362990885197e-07,5.567558016834673e-08,4.955154946238054e-08
1777,PER,1016.0,1.361834853147731e-08,1.2120399442861765e-08,1.6247398069508287e-07,1.446026690053139e-07,1.1258880162192643e-06,1.0020460596207386e-06,9.596505432418478e-07,8.540938633466389e-07,3.371889380102508e-08,3.000998694483591e-08,2.4820791380265403e-06,2.2090630543153107e-06,5.998330344700176e-07,5.338544508532867e-07
1778,PER,1049.0,1.7949781430316295e-09,1.597539674833799e-09,3.63056131188463e-08,3.231218029126799e-08,1.2839373070155655e-07,1.1427107321164115e-07,2.2363661585451864e-07,1.9903772531165775e-07,1.8189111849387177e-07,1.618840203831583e-07,9.408161572123775e-07,8.373311640068041e-07,1.8189111849387177e-07,1.618840203831583e-07
1779,PER,1052.0,7.842627708180157e-10,6.979978540355908e-10,8.929106089185847e-09,7.946949824236995e-09,6.408547212970072e-08,5.703639607262257e-08,8.693765856076335e-08,7.73749582005503e-08,7.009348514186016e-10,6.238355820443092e-10,1.2601076183098274e-07,1.1215021879933845e-07,2.3861611963186434e-09,2.1236955984487124e-09
1780,PER,1053.0,3.481236674762815e-10,3.0983183427666313e-10,2.8544542961390596e-09,2.540478838578025e-09,6.070937180894575e-08,5.403164961954549e-08,3.3865090802870914e-08,3.014010301989631e-08,inf,inf,8.889586470922144e-08,7.911777163023458e-08,4.978168444910826e-08,4.4305952301562825e-08
1781,PER,2731.0,1.5848775482085122e-08,1.410549077071297e-08,2.738370562898634e-07,2.43716372570362e-07,1.478082967697531e-06,1.3155013573618106e-06,1.2692529426824627e-06,1.12964157318937e-06,inf,inf,1.7214964208863229e-06,1.5321405684669802e-06,7.136617240792647e-07,6.35162563428956e-07
1782,PER,2735.0,9.161593312726187e-08,8.153864635394727e-08,7.880258824953256e-07,7.0134704256397e-07,3.3547410474536316e-06,2.985736591226134e-06,7.07093759195369e-06,6.293170412839246e-06,inf,inf,4.044426895123639e-06,3.5995605027325614e-06,2.6966516490272433e-06,2.4000336802157364e-06
1783,PRY,960.0,2.1961545903396942e-09,1.9437358357513355e-09,4.2528706652339e-08,3.7640597584490274e-08,4.465514433502739e-06,3.952262954367677e-06,3.62068725092549e-07,3.2045374176429446e-07,2.912291956754812e-09,2.5775627387137273e-09,2.9770096346576306e-07,2.6348419804846194e-07,2.679308600214427e-08,2.3713577196166293e-08
