,ISO3,FBS Code2,EnergyI-BaU,EnergyI-HalfW,ProteinI-BaU,ProteinI-HalfW,IronI-BaU,IronI-HalfW,ZincI-BaU,ZincI-HalfW,Vitamin AI-BaU,Vitamin AI-HalfW,Vitamin BI-BaU,Vitamin BI-HalfW,FolateI-BaU,FolateI-HalfW
85,IRN,2511.0,9.218658115126796e-11,8.258615721905553e-11,2.5821492129743804e-09,2.313241018406393e-09,8.674861006195026e-09,7.771450312659986e-09,1.0108839677873817e-08,9.056092681962217e-09,inf,inf,inf,inf,7.532318216018235e-10,6.747893333752098e-10
86,IRN,2514.0,1.0372231054270413e-10,9.292054156501979e-11,4.018964229454817e-09,3.600424352074484e-09,1.3969978898588417e-08,1.2515128115799991e-08,1.713060755412045e-08,1.5346605016201674e-08,6.8833896996521834e-09,6.166545031133131e-09,inf,inf,3.985120352430213e-09,3.5701050180244457e-09
87,IRN,2555.0,1.7770249825828867e-10,1.5171467512696284e-10,2.0171635234526523e-09,1.7221666078873167e-09,7.358385237984109e-09,6.282269730486055e-09,2.6386128275081523e-08,2.2527330332147645e-08,2.902474138218715e-09,2.4780063604070594e-09,inf,inf,1.583167711755663e-10,1.351639832949305e-10
88,IRN,2731.0,4.3839805624288116e-09,3.916899030735766e-09,7.520430386962308e-08,6.719182732208293e-08,4.5690213586041896e-07,4.082225063747273e-07,3.526625204007114e-07,3.1508887064250295e-07,inf,inf,4.765985367126414e-07,4.258203976765791e-07,1.9331897884864375e-07,1.727222349853602e-07
89,IRN,2735.0,3.889529342183106e-08,3.475128024284601e-08,3.3236510504488876e-07,2.9695399860063945e-07,1.7024820741680613e-06,1.52109487968611e-06,8.385354400620184e-07,7.491955326090346e-07,6.737083306919755e-09,6.019295637624899e-09,1.3827073833368382e-06,1.235389877409201e-06,2.8922699942974055e-07,2.5841194722390164e-07
90,IRN,2805.0,7.050295562083926e-10,6.31606911179029e-10,3.5795328927207265e-08,3.2067559351608354e-08,3.190258694304417e-07,2.8580212304972714e-07,2.2001785059597076e-07,1.9710492105680602e-07,inf,inf,inf,inf,2.8357855483048677e-08,2.5404633538534277e-08
91,IRN,2903.0,1.0818784209343925e-10,9.236608081916876e-11,2.4408228829261893e-09,2.083868568844564e-09,7.84894569264471e-09,6.701088940899136e-09,1.669009326820118e-08,1.4249276756612752e-08,7.100225254477176e-09,6.06186394884303e-09,inf,inf,1.8668197533053859e-10,1.593809626590958e-10
92,IRN,2905.0,3.5107129581003344e-11,3.145102993166613e-11,9.97462948561096e-10,8.935859304173397e-10,3.4596728754942814e-09,3.0993782875322826e-09,4.502804377683041e-09,4.033876792239283e-09,1.2531410977521514e-08,1.1226374427184792e-08,inf,inf,6.361553791769972e-10,5.699053756451922e-10
93,IRN,2907.0,1.4393425868844728e-10,1.0997485396615577e-10,5.406311305757782e-09,4.130762903592253e-09,1.3682639365911712e-08,1.0454399667245387e-08,3.6943124928713593e-08,2.8226878063011297e-08,inf,inf,inf,inf,7.388625279340293e-10,5.64537583692933e-10
94,IRN,2908.0,4.259281687772308e-11,3.636389718029508e-11,1.348772564608647e-07,1.1515234364478988e-07,2.2796156200967915e-08,1.9462368093139783e-08,5.395090258434588e-07,4.606093745791595e-07,inf,inf,inf,inf,1.6185270413534772e-08,1.3818280928512132e-08
95,IRN,2913.0,1.5928569906713414e-10,1.3599121184675992e-10,1.102536918183768e-08,9.412981359136914e-09,1.8453909371299826e-08,1.5755146340260177e-08,3.4853328446127317e-08,2.975625809498656e-08,1.1085062570019727e-08,9.463944981393388e-09,inf,inf,1.4647650986024595e-09,1.250552824242134e-09
96,IRN,2918.0,2.699270936134265e-10,1.875546927295373e-10,7.152760300575213e-09,4.969985570487717e-09,2.034392578787122e-08,1.4135664186127126e-08,3.667707231707197e-08,2.54845000424414e-08,1.547697657434195e-10,1.0753939320889879e-10,inf,inf,3.805730154634827e-10,2.644353111089716e-10
97,IRN,2919.0,1.8291422197017578e-10,1.2709513609111916e-10,1.5048222892256402e-08,1.0456026414024084e-08,4.020642308873455e-08,2.7936815186700062e-08,1.1662011087305628e-07,8.103169181010539e-08,1.5297398513054497e-09,1.062916226477869e-09,inf,inf,1.990606668696287e-09,1.3831424518925328e-09
98,IRN,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,KAZ,960.0,2.809549389550296e-09,2.512793089153449e-09,5.440714526155504e-08,4.866043612626653e-08,5.712750553108861e-06,5.10934606214813e-06,4.6319597446993925e-07,4.142712877377322e-07,3.7257067991862625e-09,3.3321821399643568e-09,3.8085003845034296e-07,3.406230722197863e-07,3.427650255251361e-08,3.0656075687672077e-08
100,KAZ,976.0,1.6926064411249077e-08,1.4828168428190487e-08,2.46027386169863e-07,2.1553359549132034e-07,1.8874574661486558e-06,1.653517115916053e-06,1.283024790287481e-06,1.1240006669998595e-06,3.998460101231026e-09,3.50287216176781e-09,2.8735136128910955e-07,2.5173568289347514e-07,8.818810272114448e-08,7.725765474711398e-08
101,KAZ,1016.0,7.903669335439592e-08,6.924051407291908e-08,6.202884833925447e-07,5.434070131328736e-07,3.880306047054677e-06,3.3993626764419675e-06,3.310023167931534e-06,2.899763337937068e-06,inf,inf,9.40423133934377e-06,8.23862670313247e-06,2.5990498360240976e-06,2.2769113826728107e-06
102,KAZ,1049.0,4.673419765895737e-09,4.09417415298744e-09,9.452559108937859e-08,8.28096450180135e-08,3.342869667840716e-07,2.9285386882545455e-07,5.822621211127043e-07,5.100938169345819e-07,4.735732029441014e-07,4.14876314169394e-07,2.449516637436248e-06,2.145912031589574e-06,4.735732029441014e-07,4.14876314169394e-07
103,KAZ,1052.0,8.368224127898208e-09,7.331027095161873e-09,9.527516005656012e-08,8.346630888409955e-08,6.838034573082535e-07,5.990496426332273e-07,9.276403764931129e-07,8.126642679138212e-07,7.479100314309023e-09,6.5521054663009235e-09,1.3445573814870688e-06,1.1779066196159968e-06,2.546076702743497e-08,2.2305039885279737e-08
104,KAZ,1053.0,1.5877915631704868e-08,1.3909932135142087e-08,1.3019162074564046e-07,1.140550593126918e-07,2.7689536038279214e-06,2.425756478872781e-06,1.5445863205053243e-06,1.3531430317085616e-06,inf,inf,4.054539152976824e-06,3.5520005122440876e-06,2.2705419353337957e-06,1.9891202953253184e-06
105,KAZ,2511.0,4.200750076935853e-11,3.548109959632754e-11,1.1766314977299484e-09,9.938267831821274e-10,3.952953085372163e-09,3.3388113920837207e-09,4.6063872338297e-09,3.890726209115036e-09,inf,inf,inf,inf,3.432320184813442e-10,2.899065454821884e-10
106,KAZ,2514.0,7.866229741766508e-11,6.644110594620203e-11,3.047955236189727e-09,2.574416504665748e-09,1.0594737325937493e-08,8.948709715497253e-09,1.2991736679571192e-08,1.0973304638807868e-08,5.220316101354138e-09,4.4092733946115894e-09,inf,inf,3.022288269205027e-09,2.552737228459341e-09
107,KAZ,2555.0,1.4672829190887043e-10,1.2421094715288227e-10,1.6655644191725986e-09,1.4099621235832144e-09,6.075791324033874e-09,5.143382951191352e-09,2.1786927982654154e-08,1.844344349048819e-08,2.3965621011782167e-09,2.0287788034970766e-09,inf,inf,1.3072156915517545e-10,1.1066066200893147e-10
108,KAZ,2731.0,8.609866502820945e-09,7.542719178311513e-09,1.4676832749208255e-07,1.2857717110718578e-07,1.0011973596942874e-06,8.771042528669509e-07,6.95353287838531e-07,6.091679328783116e-07,inf,inf,9.367218989359378e-07,8.206201837779428e-07,3.7284772207599305e-07,3.266352228540284e-07
109,KAZ,2735.0,1.890793149458051e-08,1.6564393589569066e-08,1.3053848218130756e-07,1.1435892911162143e-07,6.881135143464714e-07,6.028254909429696e-07,9.217274464771227e-07,8.07484214237378e-07,4.000523432993098e-07,3.5046797544927263e-07,9.115775679050688e-07,7.985923593244266e-07,1.926190271969317e-06,1.687449195722121e-06
110,KAZ,2805.0,8.673298031818333e-10,7.325790529296398e-10,4.4035537687567506e-08,3.7194055105751444e-08,3.924667300915697e-07,3.3149201651104607e-07,2.706667222295691e-07,2.2861519378567666e-07,inf,inf,inf,inf,3.488593208353596e-08,2.9465957462281062e-08
111,KAZ,2903.0,3.3098093167645536e-10,2.801876480550139e-10,5.128145734142791e-09,4.341165773070523e-09,2.484750000538535e-08,2.103433134740648e-08,3.424424568956877e-08,2.8989025472191143e-08,1.856510862010247e-08,1.571605377326456e-08,inf,inf,4.3265687841666013e-10,3.6626011221966587e-10
112,KAZ,2905.0,7.99417971979085e-12,6.75218191118234e-12,2.2217929436658832e-10,1.8766090644013983e-10,7.699046534541515e-10,6.5029014315483e-10,9.722658014859128e-10,8.21211905131667e-10,3.2617473960032434e-09,2.7549933249080622e-09,inf,inf,1.0544375443592251e-10,8.906172194087421e-11
113,KAZ,2907.0,3.505403456358058e-11,2.880060933811593e-11,1.3166637678922565e-09,1.0817790100576434e-09,3.332297103025789e-09,2.737835694453602e-09,8.997201847135667e-09,7.392156103045195e-09,inf,inf,inf,inf,1.7994404409304695e-10,1.478431279356617e-10
114,KAZ,2908.0,5.910244907104081e-10,5.003241762487359e-10,1.8715775957493111e-06,1.584359926867534e-06,3.163229764190279e-07,2.677791446766715e-07,7.4863103829972445e-06,6.337439707470136e-06,inf,inf,inf,inf,2.24589306469955e-07,1.9012318697451959e-07
115,KAZ,2913.0,8.447617096231662e-12,7.151221533741452e-12,2.9896994368517405e-10,2.530891581457463e-10,1.0802881580395791e-09,9.145040371046985e-10,1.2306555458903618e-09,1.0417956140927992e-09,2.971385570675333e-09,2.5153882137414707e-09,inf,inf,3.371390640040832e-11,2.8540073572308616e-11
116,KAZ,2918.0,8.15155424291792e-11,5.826070347522317e-11,2.2868458336243817e-09,1.6344520693350332e-09,6.113963287791256e-09,4.369765465007821e-09,1.2685155393300784e-08,9.06632103378701e-09,2.0144716668954632e-11,1.4397810889402053e-11,inf,inf,9.911703515711817e-11,7.084082400174342e-11
117,KAZ,2919.0,4.254070443985382e-10,3.0404647913012594e-10,4.182824840834462e-08,2.9895442081168275e-08,1.0054896335728809e-07,7.186425023166013e-08,3.2506006784655216e-07,2.3232659269730623e-07,2.5855470172768763e-09,1.8479394678099383e-09,inf,inf,6.158553113835205e-09,4.401634658976754e-09
118,KAZ,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,KGZ,960.0,3.0689471223786532e-09,2.744792153778363e-09,5.943040279281681e-08,5.3153116289334587e-08,6.240192621649102e-06,5.581077504096142e-06,5.059615460877979e-07,4.5251978168296677e-07,4.069690749241257e-09,3.6398330734886992e-09,4.160128431652386e-07,3.720718351464935e-07,3.7441154893019564e-08,3.348646427609603e-08
120,KGZ,976.0,9.727451719177178e-09,8.521785629811741e-09,1.3565928071324274e-07,1.1884503180350887e-07,9.205562206057324e-07,8.064581556057631e-07,7.229019928822547e-07,6.333021219279166e-07,1.4849925883326365e-09,1.300935626818042e-09,1.1294590815583573e-07,9.894686140368253e-08,3.743592245350931e-08,3.2795938259362294e-08
121,KGZ,1016.0,2.7757679620433135e-08,2.4317262335004845e-08,2.159487541497606e-07,1.8918305050655572e-07,1.3875547668924982e-06,1.2155747069677025e-06,1.165525408592955e-06,1.0210647109711954e-06,inf,inf,3.3762443147114967e-06,2.95777672451668e-06,9.16826775499946e-07,8.031909554564161e-07
122,KGZ,1049.0,1.430346361979766e-09,1.2530625106205842e-09,2.8930492466209167e-08,2.5344711243940496e-08,1.0231183389219973e-07,8.96308242890959e-08,1.7820708354293347e-07,1.561192599571483e-07,1.4494176468061627e-07,1.269770010762192e-07,7.496988044030992e-07,6.567776106720976e-07,1.4494176468061627e-07,1.269770010762192e-07
123,KGZ,1052.0,4.985015005146198e-09,4.3671488136508746e-09,5.67561402802613e-08,4.972151747516687e-08,4.073469404205178e-07,3.5685844591547136e-07,5.526024548961371e-07,4.841103091623392e-07,4.455357160849413e-09,3.903139252200468e-09,8.009630979705338e-07,7.016879667301144e-07,1.516717331352992e-08,1.3287282560682445e-08
124,KGZ,1053.0,1.2636195498450139e-08,1.1070006032709753e-08,1.0361100349450253e-07,9.076896870422221e-08,2.2036292341950665e-06,1.930501068884773e-06,1.2292353204827656e-06,1.0768781169168467e-06,inf,inf,3.2267427653307426e-06,2.8268050998890464e-06,1.80697595627837e-06,1.5830108626774944e-06
125,KGZ,2511.0,7.00891532858315e-11,5.919990913077187e-11,1.9631995213932633e-09,1.658191429394113e-09,6.595468182064399e-09,5.5707780554974865e-09,7.685717431713738e-09,6.491643174896501e-09,inf,inf,inf,inf,5.726796670915499e-10,4.837065746050872e-10
126,KGZ,2514.0,9.183855338483469e-11,7.75702624471968e-11,3.558500181950386e-09,3.0056417796087643e-09,1.236939908251274e-08,1.0447655127188343e-08,1.5167905613961522e-08,1.2811377965842322e-08,6.094740360993574e-09,5.147844689677605e-09,inf,inf,3.5285338932068057e-09,2.9803311361291396e-09
127,KGZ,2731.0,5.955122506728899e-09,5.217016631556562e-09,1.0145755774656485e-07,8.888243114442367e-08,6.996800604568199e-07,6.129584249605604e-07,4.811191693485055e-07,4.214869980282836e-07,inf,inf,6.479392308501334e-07,5.676305969799249e-07,2.574743424085816e-07,2.2556176216809591e-07
128,KGZ,2735.0,1.601607652459555e-08,1.4030968717551088e-08,9.950788835127631e-08,8.71744129382887e-08,5.586208364423844e-07,4.89382744210711e-07,7.303672380989636e-07,6.398420895625389e-07,2.2262349675444125e-07,1.9503049413859377e-07,6.991588026659249e-07,6.125017743104092e-07,3.750188471360119e-06,3.2853724846886823e-06
129,KGZ,2805.0,1.972982746783097e-09,1.6664547059059881e-09,1.001710719315304e-07,8.460821793202322e-08,8.927746796159721e-07,7.5407074318593e-07,6.157067024887151e-07,5.200488111176461e-07,inf,inf,inf,inf,7.935775048172013e-08,6.702851150421862e-08
130,KGZ,2903.0,1.3066983728926256e-10,1.1061686906362122e-10,2.222769844523462e-09,1.8816572052961585e-09,8.830826295933437e-09,7.475622349926363e-09,1.7323956333371766e-08,1.4665372278304236e-08,1.2850288438694545e-07,1.0878246297239746e-07,inf,inf,1.2618004529235922e-10,1.0681609343133105e-10
131,KGZ,2905.0,3.8553005899689115e-11,3.2563304576845e-11,1.0898702901220025e-09,9.205450360689871e-10,3.797931842772231e-09,3.2078746772709523e-09,4.887801478360757e-09,4.128419160496589e-09,1.401567452683638e-08,1.1838160678178957e-08,inf,inf,6.715049708558438e-10,5.671781066238624e-10
132,KGZ,2907.0,5.060632112980573e-11,4.1578463165351005e-11,1.9008228378699205e-09,1.5617276771712226e-09,4.810724340154791e-09,3.952520560874673e-09,1.298895524051543e-08,1.0671805121713993e-08,inf,inf,inf,inf,2.5977911513300273e-10,2.1343611091546847e-10
133,KGZ,2908.0,2.866252057229058e-10,2.4263887909799597e-10,9.076465050766823e-07,7.683564676510926e-07,1.5340504431890056e-07,1.2986306597717967e-07,3.6305860203067294e-06,3.0734258706043704e-06,inf,inf,inf,inf,1.0891757817470423e-07,9.220277405723846e-08
134,KGZ,2913.0,2.382752122392345e-10,2.017088143687449e-10,6.585914568268319e-09,5.575221218418061e-09,2.695742855341702e-08,2.2820464205401504e-08,2.834965463482398e-08,2.3999035276956722e-08,4.9241261452408706e-08,4.168455615775239e-08,inf,inf,6.091088567152645e-10,5.156332635481213e-10
135,KGZ,2918.0,3.06439834435536e-10,2.1901835889218678e-10,8.54926974380269e-09,6.110325155550842e-09,2.395515976111288e-08,1.7121206802449154e-08,4.4360858617501203e-08,3.1705546608684454e-08,7.09204871202552e-11,5.0688216594048345e-11,inf,inf,4.2120777345781687e-10,3.0104518058264916e-10
136,KGZ,2919.0,6.252613573097459e-10,4.468861452328249e-10,5.4254047656358885e-08,3.877639636126972e-08,1.452728766816481e-07,1.0382927892181342e-07,3.780637777974048e-07,2.7020934899763075e-07,1.845213738861901e-09,1.3188092391293383e-09,inf,inf,6.8122590339516215e-09,4.868850672474903e-09
137,KGZ,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,LKA,946.0,1.8338465474822392e-08,1.6384634151689297e-08,3.2311890573811705e-07,2.8869291518866845e-07,6.407039188105492e-06,5.724415340900359e-06,4.438949360493186e-06,3.966011299550155e-06,3.763316560528693e-08,3.362362304845657e-08,3.5792969064546405e-06,3.197948618604388e-06,2.869621609093332e-07,2.563884109241783e-07
139,LKA,960.0,7.681210210649352e-09,6.8261095065745626e-09,1.4874724084570414e-07,1.321881483474934e-07,1.5618461110753494e-05,1.3879756306938343e-05,1.266361667057101e-06,1.1253856068507882e-06,1.0185952670643705e-08,9.052014780457574e-09,1.0412307450267738e-06,9.253170909593059e-07,9.371076456992208e-08,8.327853598020967e-08
140,LKA,976.0,1.1820265371859752e-07,1.0560901290225284e-07,1.7860764936882114e-06,1.5957829163073284e-06,1.5650161407539218e-05,1.3982749507011322e-05,8.94193295527162e-06,7.989234447244736e-06,6.265195398372674e-08,5.597683984634364e-08,3.7381984688020403e-06,3.3399203647555866e-06,9.552933506465851e-07,8.535137293453025e-07
141,LKA,1016.0,8.042599864233406e-09,7.185718815176197e-09,1.2045555003573435e-07,1.076218793543916e-07,2.103846866667437e-06,1.8796971463533891e-06,1.892374301810756e-06,1.6907554591084444e-06,inf,inf,6.230524496884063e-06,5.5667070178112635e-06,1.505234312625659e-06,1.3448624454865837e-06
142,LKA,1049.0,9.31470440376178e-09,8.322289784622454e-09,1.8840121018310927e-07,1.6832841912666423e-07,6.662753267631958e-07,5.952884928294649e-07,1.1605205214500264e-06,1.0368754242601386e-06,9.438900462478607e-07,8.43325364841742e-07,4.882190034868824e-06,4.362027874697276e-06,9.438900462478607e-07,8.43325364841742e-07
143,LKA,1052.0,8.853081206621424e-10,7.909849212020445e-10,1.0079542756778815e-08,9.005640123644538e-09,7.234232071696364e-08,6.463476784679564e-08,9.813881007626734e-08,8.768282719126108e-08,7.912441328417899e-10,7.069427733243274e-10,1.4224613852756596e-07,1.2709083769656337e-07,2.6935970479720507e-09,2.406613696423242e-09
144,LKA,1053.0,4.593226076293839e-10,4.103850943220903e-10,3.766591092809144e-09,3.3652879593125878e-09,8.004419891804087e-08,7.151606643629736e-08,4.469084837498507e-08,3.9929360586799043e-08,1.2722111060497527e-05,1.1366661820728525e-05,1.1729864092170811e-07,1.048013161532629e-07,6.542946001003009e-08,5.8458422624225095e-08
145,LKA,2514.0,3.8131564071065237e-10,3.4160496094481403e-10,1.4774968973688688e-08,1.3236285534501983e-08,5.135800992628616e-08,4.600952361244763e-08,6.297746898506258e-08,5.6418917915224526e-08,2.5305492519888744e-08,2.2670147408155837e-08,inf,inf,1.465054830098822e-08,1.3124822183669171e-08
146,LKA,2555.0,1.4016276686990598e-10,1.1966488287438664e-10,1.5910368365515344e-09,1.3583581499321305e-09,5.803923100458818e-09,4.955137470088509e-09,2.081204700141114e-08,1.7768421831395918e-08,2.2893251922084646e-09,1.954526420281648e-09,inf,inf,1.2487228321137076e-10,1.0661053201536262e-10
147,LKA,2731.0,1.2532971534245669e-08,1.1197673747788877e-08,2.1357237805448044e-07,1.9081778048077538e-07,1.466407528373643e-06,1.3101723752552843e-06,1.0124056852631592e-06,9.045411563416438e-07,inf,inf,1.3635964001656845e-06,1.218315031753857e-06,5.422195845413393e-07,4.844499958182487e-07
148,LKA,2735.0,1.4257722643767126e-08,1.2738665057613991e-08,1.846701302984968e-07,1.6499485891225953e-07,6.582096887692743e-07,5.880821904312733e-07,2.3938518241760397e-08,2.1388041658299285e-08,1.266532356779107e-10,1.1315924626078054e-10,9.136495712079874e-08,8.163067944612554e-08,6.014639911518972e-09,5.3738233790437496e-09
149,LKA,2805.0,4.086537781532847e-10,3.660960711337109e-10,2.0747919399309697e-08,1.8587205557260377e-08,1.849158318589007e-07,1.6565846971950064e-07,1.2752816547258688e-07,1.1424722548604819e-07,inf,inf,inf,inf,1.6436963076832117e-08,1.4725197527822595e-08
150,LKA,2903.0,7.85940824540825e-10,6.710021414044292e-10,1.7214466552378968e-08,1.4696963892325719e-08,2.0315191958481964e-08,1.7344228574902536e-08,8.931436124284955e-08,7.625272257250937e-08,5.491289209355131e-10,4.688224232022867e-10,inf,inf,1.3494297840544853e-09,1.1520845418667295e-09
151,LKA,2905.0,3.5296887100886377e-09,3.1621025870064613e-09,1.206434220296339e-07,1.0807946769210642e-07,4.391452026247831e-07,3.9341208116237326e-07,7.90452008687249e-07,7.081333644041481e-07,inf,inf,inf,inf,1.6086307342737576e-08,1.4411059513113317e-08
152,LKA,2907.0,1.2384150588860275e-10,9.462272324289293e-11,1.1056767478053811e-08,8.44806788749805e-09,4.069412322690786e-08,3.10928774006959e-08,5.1303529507025114e-08,3.919913311045736e-08,2.439416883279975e-10,1.8638683934308053e-10,inf,inf,7.315437740683507e-10,5.589455940239935e-10
153,LKA,2908.0,1.720481632868271e-10,1.468872495045754e-10,5.44819195919277e-07,4.6514296716124417e-07,9.208211834487633e-08,7.861571337837864e-08,2.179276783677108e-06,1.8605718686449767e-06,inf,inf,inf,inf,6.537830204899429e-08,5.5817154811738645e-08
154,LKA,2913.0,1.1800514368064866e-11,1.0074766653419916e-11,1.1294672414430517e-09,9.642900762881467e-10,1.6549925013488723e-09,1.4129607188456744e-09,3.558067733837959e-09,3.0377236989338503e-09,1.39249410728382e-05,1.1888509906918029e-05,inf,inf,1.4402858575728276e-10,1.2296535114211788e-10
155,LKA,2918.0,1.1768420531732672e-09,8.177106148159219e-10,2.930589145545474e-08,2.0362748301823625e-08,7.346866156707662e-08,5.1048570415822885e-08,1.5939312953350528e-07,1.1075186648610258e-07,4.3374376586054713e-10,3.013801898887293e-10,inf,inf,1.162759298775402e-09,8.07925429347805e-10
156,LKA,2919.0,2.917704039926389e-10,2.0273218125625894e-10,2.629309248753868e-08,1.8269351239976192e-08,5.969667249099392e-08,4.147931545567259e-08,2.3521574987299014e-07,1.634360489790492e-07,6.8140297791235e-10,4.734623873303009e-10,inf,inf,1.361309930036827e-09,9.458852841329786e-10
157,LKA,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
