,ISO3,FBS Code2,EnergyI-BaU,EnergyI-HalfW
1820,MUS,2913.0,6.704824288901942e-10,5.721602983228092e-10
1821,MUS,2918.0,8.95030174319693e-10,6.157570156198372e-10
1822,MUS,2919.0,6.963005673630201e-10,4.790363181439602e-10
1824,MWI,960.0,1.3183520716546334e-08,1.1408713211140364e-08
1825,MWI,976.0,1.764928921091393e-08,1.49296818114365e-08
1826,MWI,1016.0,2.1888550513566036e-08,1.851570851244348e-08
1827,MWI,1049.0,5.375300242955513e-09,4.547011571357636e-09
1828,MWI,1052.0,4.610019945286789e-09,3.8996545472747485e-09
1829,MWI,1053.0,3.1523248104595988e-09,2.66657800345613e-09
1830,MWI,2511.0,2.0052823710526885e-08,1.804897962518776e-08
1831,MWI,2514.0,6.503981006451223e-11,5.854049402849005e-11
1832,MWI,2555.0,1.6641307039308623e-10,1.4200961561144258e-10
1833,MWI,2731.0,2.5383430913736876e-08,2.1472057163091185e-08
1834,MWI,2805.0,8.793749101838028e-10,7.915004921963554e-10
1835,MWI,2903.0,1.01169664351766e-10,8.63337543871785e-11
1836,MWI,2905.0,1.1898704241743153e-10,1.0709687250310673e-10
1837,MWI,2907.0,7.019095863236864e-12,5.2947751088154065e-12
1839,MWI,2913.0,2.734055285815142e-11,2.3331228687862233e-11
1840,MWI,2918.0,6.33757582563065e-10,4.3600840380839127e-10
1841,MWI,2919.0,6.6330035042753e-11,4.5633304435718566e-11
1843,NAM,960.0,8.843321821894128e-09,7.652805701073728e-09
1844,NAM,976.0,2.3326874788961444e-08,1.9732399083757793e-08
1845,NAM,1016.0,7.360951055131943e-08,6.226690251906576e-08
1846,NAM,1049.0,1.585075675953879e-09,1.3408288122110508e-09
1847,NAM,1052.0,2.1465688237509974e-09,1.8158005765543456e-09
1848,NAM,1053.0,1.1440905815098166e-09,9.677958211960435e-10
1849,NAM,2511.0,2.455979421283593e-10,2.210557633903584e-10
1850,NAM,2514.0,1.4019292535978615e-10,1.2618368813993653e-10
1851,NAM,2731.0,3.4677044838230985e-08,2.9333603150180135e-08
1852,NAM,2735.0,8.324633041852203e-09,7.041876929240276e-09
1853,NAM,2903.0,1.5719115795373293e-10,1.3414003999684977e-10
1854,NAM,2905.0,4.7326588449734585e-11,4.259732409707909e-11
1855,NAM,2907.0,1.886994508280326e-11,1.423432839155808e-11
1856,NAM,2913.0,1.942860725422202e-09,1.6579521317169211e-09
1857,NAM,2918.0,9.94030709925011e-10,6.838667577248245e-10
1858,NAM,2919.0,3.7771220522807503e-10,2.598559768459302e-10
1860,NER,960.0,1.87369112275083e-08,1.6214488622067987e-08
1861,NER,976.0,1.5840575353283105e-08,1.3399675585142369e-08
1862,NER,1016.0,1.912693172555558e-08,1.6179632011187825e-08
1863,NER,1049.0,9.35697124368228e-09,7.915140474923625e-09
1864,NER,1052.0,5.559097097814315e-09,4.7024868728382096e-09
1865,NER,1053.0,5.299250907955582e-09,4.482680800868692e-09
1866,NER,2511.0,1.5383364933679965e-09,1.3846131809808957e-09
1867,NER,2514.0,4.395591126716479e-10,3.9563472871460903e-10
1868,NER,2731.0,4.041715098842322e-08,3.4189207098992204e-08
1869,NER,2735.0,2.86935858030694e-08,2.4272144954374333e-08
1870,NER,2805.0,4.943838800990889e-10,4.449809516973642e-10
1871,NER,2903.0,6.143615047498292e-12,5.2426916305256375e-12
1872,NER,2905.0,1.6332920643353382e-11,1.4700800055253075e-11
1873,NER,2907.0,3.043987757441554e-11,2.2961975336532716e-11
1875,NER,2913.0,5.681063141197768e-12,4.847970120617084e-12
1876,NER,2918.0,7.39152377468465e-11,5.0851722667812535e-11
1877,NER,2919.0,1.00573436133231e-10,6.919185594061376e-11
1879,NGA,960.0,2.002926307120548e-08,1.7332859948638187e-08
1880,NGA,976.0,3.555083850308506e-08,3.0072752541933156e-08
1881,NGA,1016.0,5.43814356307961e-08,4.6001712630718406e-08
1882,NGA,1049.0,2.666301401296319e-09,2.2554467241732043e-09
1883,NGA,1052.0,1.6440626818598903e-09,1.3907264153758004e-09
1884,NGA,1053.0,1.1071226364936721e-09,9.365243263659615e-10
1885,NGA,2511.0,6.826371701146139e-10,6.144224151497698e-10
1886,NGA,2514.0,6.185893506788841e-11,5.5677478383756015e-11
1887,NGA,2555.0,2.0533695622983675e-10,1.7522555263323953e-10
1888,NGA,2731.0,2.9042147102316124e-08,2.4566995881646597e-08
1889,NGA,2735.0,5.679719014992355e-09,4.804521964531307e-09
1890,NGA,2805.0,7.34298518318609e-10,6.609213339356638e-10
1891,NGA,2903.0,1.5247664721022616e-11,1.3011688330068423e-11
1892,NGA,2905.0,1.7401460227309286e-11,1.5662562321651614e-11
1893,NGA,2907.0,1.012922653990571e-12,7.640866801085788e-13
1895,NGA,2913.0,3.2523787267743404e-12,2.7754373603051177e-12
1896,NGA,2918.0,9.623980264350802e-11,6.621043106692133e-11
1897,NGA,2919.0,3.184658619769808e-11,2.1909606443916512e-11
1899,RWA,960.0,8.70324947329486e-09,7.531590337716788e-09
1900,RWA,976.0,1.268725570346431e-08,1.0732256038726138e-08
1901,RWA,1016.0,1.381382263059234e-08,1.1685228453666714e-08
1902,RWA,1049.0,1.3442490086495909e-08,1.1371115139337727e-08
1903,RWA,1052.0,6.3326592501422925e-09,5.356849587257611e-09
1904,RWA,1053.0,3.7001374249607945e-09,3.1299772899121796e-09
1905,RWA,2511.0,8.294339733881734e-10,7.465500670742355e-10
1906,RWA,2514.0,2.6913893962112333e-11,2.4224434960829062e-11
1907,RWA,2555.0,2.453960396854778e-10,2.0941021751469845e-10
1908,RWA,2731.0,1.8192449953327157e-08,1.5389146040266666e-08
1909,RWA,2735.0,8.641896295348482e-12,7.31025257703869e-12
1910,RWA,2805.0,3.8179915677182054e-10,3.4364662558076186e-10
1911,RWA,2903.0,4.082552535243205e-11,3.483871278103012e-11
1912,RWA,2905.0,3.564040710479327e-11,3.207892269706234e-11
1913,RWA,2907.0,1.0723889277991298e-11,8.089443872136591e-12
1915,RWA,2913.0,1.900068268979791e-10,1.621434926210756e-10
1916,RWA,2918.0,3.293931152246936e-10,2.2661372478379896e-10
1917,RWA,2919.0,1.5030222550545548e-11,1.0340394377050525e-11
1919,SEN,960.0,2.210887093201317e-08,1.913250438245096e-08
1920,SEN,976.0,2.4633157550577368e-08,2.0837394630809652e-08
1921,SEN,1016.0,4.345060988193948e-08,3.675523542608564e-08
1922,SEN,1049.0,2.8613097162715764e-09,2.4204058938243335e-09
1923,SEN,1052.0,1.91658492093834e-09,1.6212552637254273e-09
1924,SEN,1053.0,3.7076571079745355e-09,3.1363382528595487e-09
1925,SEN,2514.0,9.607153740981832e-11,8.647127438516309e-11
1926,SEN,2731.0,2.5090437160155278e-08,2.122421128887849e-08
1927,SEN,2735.0,5.7980066774452846e-08,4.904582490569306e-08
1928,SEN,2805.0,2.5270973567738364e-10,2.2745688767678483e-10
1929,SEN,2903.0,7.817215308232653e-11,6.670868691093655e-11
1930,SEN,2905.0,1.4221652044820745e-11,1.2800506886156388e-11
1931,SEN,2907.0,1.449995109256492e-11,1.0937873142047256e-11
1933,SEN,2913.0,2.9803124100663345e-12,2.543267898103247e-12
1934,SEN,2918.0,1.6125734930951233e-10,1.1094077831852398e-10
1935,SEN,2919.0,1.8614221714254123e-10,1.2806090721541495e-10
1937,SWZ,960.0,1.319463183799271e-08,1.1418328518064919e-08
1938,SWZ,976.0,1.1661237140244754e-08,9.864338328361755e-09
1939,SWZ,1016.0,2.3439309836697324e-08,1.9827508833906388e-08
1940,SWZ,1049.0,1.9603577755507474e-09,1.6582830886724732e-09
1941,SWZ,1052.0,1.8973324923787558e-09,1.6049694728894842e-09
1942,SWZ,1053.0,2.0890761071989847e-09,1.7671670052904177e-09
1943,SWZ,2511.0,1.6359740909466405e-09,1.4724940218434277e-09
1944,SWZ,2514.0,8.728124124834493e-11,7.855937735718934e-11
1945,SWZ,2731.0,1.798368186022035e-08,1.521254735885701e-08
1946,SWZ,2805.0,1.4795189282581097e-08,1.331673153701136e-08
1947,SWZ,2903.0,3.7095867783439803e-10,3.1655986589608916e-10
1948,SWZ,2905.0,6.030762108873717e-10,5.428118453476201e-10
1949,SWZ,2907.0,5.184728023464918e-11,3.9110405983200585e-11
1951,SWZ,2913.0,7.131967759780297e-11,6.086108487315543e-11
1952,SWZ,2918.0,2.943280323802163e-09,2.024898780305995e-09
1953,SWZ,2919.0,1.2647627240944363e-10,8.701232012066593e-11
1955,TGO,960.0,3.475139578414334e-09,3.007305231375143e-09
1956,TGO,976.0,5.6823705597795794e-08,4.8067649285118365e-08
1957,TGO,1016.0,9.730460197899036e-08,8.231077914664497e-08
1958,TGO,1049.0,4.3130479987465045e-09,3.6484434862634257e-09
1959,TGO,1052.0,3.1775866301822325e-09,2.6879471886924157e-09
1960,TGO,1053.0,4.26994847432691e-09,3.6119852369753537e-09
1961,TGO,2514.0,6.729446699654052e-11,6.056984698223911e-11
1962,TGO,2555.0,3.799225103236266e-10,3.2420920740029837e-10
1963,TGO,2731.0,2.432278565242801e-08,2.0574848438313916e-08
1964,TGO,2735.0,4.26887501435708e-10,3.61107718818113e-10
1965,TGO,2805.0,1.0736448751850623e-10,9.663573946810149e-11
1966,TGO,2903.0,3.200931414593392e-11,2.731534480502463e-11
1967,TGO,2905.0,1.648258630002842e-11,1.483550988100694e-11
1968,TGO,2907.0,3.987127097749612e-13,3.0076439650038804e-13
1969,TGO,2913.0,3.3951600782465117e-12,2.8972807034460776e-12
1970,TGO,2918.0,1.8810068128446506e-10,1.2940827858883945e-10
1971,TGO,2919.0,9.726031663943088e-11,6.69125176228359e-11
1973,TZA,960.0,2.10737738834952e-08,1.8236755392014893e-08
1974,TZA,976.0,5.2655496392195025e-08,4.45417261490955e-08
1975,TZA,1016.0,2.6670276371271397e-08,2.2560610531552185e-08
1976,TZA,1049.0,6.216699935818516e-09,5.258758630435634e-09
1977,TZA,1052.0,2.3248753517363283e-09,1.9666315644717986e-09
1978,TZA,1053.0,2.7859759546092124e-09,2.3566804328249064e-09
1979,TZA,2511.0,1.9849841523124285e-10,1.7866281097659074e-10
1980,TZA,2514.0,6.313236376980077e-11,5.6823655551956e-11
1981,TZA,2555.0,9.37384891708073e-10,7.999231540947979e-10
1982,TZA,2731.0,4.2226155069253483e-08,3.5719458827525544e-08
1983,TZA,2735.0,3.388155263407087e-09,2.8660689620934735e-09
1984,TZA,2805.0,7.814341433606031e-10,7.033467772689553e-10
1985,TZA,2903.0,2.077587301023686e-11,1.7729218824018864e-11
1986,TZA,2905.0,1.4757402983502257e-11,1.3282721157623882e-11
1987,TZA,2907.0,6.212005140870793e-12,4.685955404596543e-12
1989,TZA,2913.0,1.534948807221822e-12,1.3098579912138276e-12
1990,TZA,2918.0,2.21481076742126e-10,1.5237310511308755e-10
1991,TZA,2919.0,2.92681468579253e-11,2.0135708581733198e-11
1993,UGA,960.0,1.2260452440786326e-08,1.0609911323627074e-08
1994,UGA,976.0,2.7818108680650344e-08,2.3531571511743787e-08
1995,UGA,1016.0,6.188655317120669e-08,5.235035452200048e-08
1996,UGA,1049.0,1.5953151791844972e-09,1.3494904938976864e-09
1997,UGA,1052.0,1.957344627614619e-09,1.6557342415546323e-09
1998,UGA,1053.0,1.6694107788932111e-09,1.4121685833130153e-09
1999,UGA,2511.0,7.814252009505819e-10,7.033387284585431e-10
2000,UGA,2514.0,5.0704627703044783e-11,4.563780171440705e-11
2001,UGA,2555.0,2.30299694308767e-10,1.9652765847639497e-10
2002,UGA,2731.0,3.4919158653818466e-08,2.9538409257988638e-08
2003,UGA,2805.0,5.091982999099432e-10,4.583149920891283e-10
2004,UGA,2903.0,3.7525157780367884e-11,3.2022323844883357e-11
2005,UGA,2905.0,2.8151118097466963e-11,2.5338025422360105e-11
2006,UGA,2907.0,5.2809968487638985e-12,3.983659891442646e-12
2008,UGA,2913.0,8.652577249247505e-12,7.383729933661513e-12
2009,UGA,2918.0,3.65458458200702e-10,2.514257239715275e-10
2010,UGA,2919.0,1.843909228476798e-11,1.2685606320074743e-11
2012,ZMB,960.0,3.0878287737175145e-09,2.6721354395291624e-09
2013,ZMB,976.0,5.531126945713836e-08,4.6788266865220724e-08
2014,ZMB,1016.0,6.026591874498079e-08,5.0979446264615785e-08
2015,ZMB,1049.0,4.423298114984902e-09,3.7417049845279175e-09
2016,ZMB,1052.0,2.07043245556749e-09,1.7513961839652527e-09
2017,ZMB,1053.0,2.9665302670236783e-09,2.509412840448652e-09
2018,ZMB,2511.0,1.6872754408507633e-10,1.5186689163386138e-10
2019,ZMB,2514.0,6.443814044438435e-11,5.79989482157135e-11
2020,ZMB,2555.0,8.774540441980136e-11,7.487807973191663e-11
2021,ZMB,2731.0,1.8585102204713434e-08,1.572129387385286e-08
2022,ZMB,2735.0,1.7978583496871634e-11,1.520823461052784e-11
2023,ZMB,2805.0,2.0881750752101814e-09,1.8795073417270472e-09
2024,ZMB,2903.0,1.2004897943884663e-09,1.024445338601532e-09
2025,ZMB,2905.0,3.352088867227416e-10,3.0171204085659756e-10
2026,ZMB,2907.0,2.6390588293515582e-11,1.9907440035882896e-11
2028,ZMB,2913.0,7.893026331369308e-11,6.735562493265062e-11
2029,ZMB,2918.0,2.6995901558661306e-09,1.8572464096378846e-09
2030,ZMB,2919.0,2.6433651571080646e-09,1.8185651020888841e-09
2032,ZWE,960.0,8.659450261927803e-09,7.493687515541697e-09
2033,ZWE,976.0,1.053962323213732e-07,8.915555713763837e-08
2034,ZWE,1016.0,3.9795808691319154e-08,3.366360843714839e-08
2035,ZWE,1049.0,1.5328437579885065e-09,1.296645394606797e-09
2036,ZWE,1052.0,2.3983047873002884e-09,2.0287461400483258e-09
2037,ZWE,1053.0,1.352532898849886e-09,1.1441189261515295e-09
2038,ZWE,2511.0,2.875419038487153e-10,2.5880833736291787e-10
2039,ZWE,2514.0,1.2149488962453585e-10,1.09354114864458e-10
2040,ZWE,2555.0,1.5063186691436835e-10,1.2854262870587682e-10
2041,ZWE,2731.0,2.5506076161304165e-08,2.1575803806935186e-08
2042,ZWE,2735.0,6.059167291585929e-09,5.125500445066198e-09
2043,ZWE,2805.0,2.9036873653356164e-08,2.6135268953342155e-08
2044,ZWE,2903.0,4.833094945703818e-10,4.12435125337078e-10
2045,ZWE,2905.0,4.6406271501639563e-11,4.176897283420123e-11
2046,ZWE,2907.0,4.5743842374213714e-11,3.450634707144032e-11
2048,ZWE,2913.0,5.4637555798988884e-11,4.662529378633177e-11
2049,ZWE,2918.0,1.731357271110253e-09,1.1911278712372879e-09
2050,ZWE,2919.0,5.480186301145718e-10,3.77022279097921e-10
2052,AZE,960.0,4.114903434355225e-09,3.6802702066172375e-09
2053,AZE,976.0,1.6563601950277082e-08,1.4510631268363945e-08
2054,AZE,1016.0,9.068411358415621e-08,7.944429829141796e-08
2055,AZE,1049.0,3.31717243787413e-08,2.9060264937582723e-08
2056,AZE,1052.0,3.528692829909981e-09,3.091330054166562e-09
2057,AZE,1053.0,3.14546688477671e-09,2.755602934003176e-09
2058,AZE,2511.0,3.764730617306007e-11,3.179831685759625e-11
2059,AZE,2514.0,1.0316163979838932e-10,8.713416292732742e-11
2060,AZE,2555.0,0.0,0.0
2061,AZE,2731.0,6.080697473206269e-09,5.327027246431293e-09
2062,AZE,2735.0,4.0023003144775007e-07,3.506236400933829e-07
2063,AZE,2805.0,5.926278445394756e-09,5.005555481891416e-09
2064,AZE,2903.0,1.4726328324261924e-10,1.2466383718124023e-10
2065,AZE,2905.0,1.0304163739663125e-11,8.703280442966399e-12
2066,AZE,2907.0,4.8033242211122133e-11,3.9464405777784535e-11
2068,AZE,2913.0,1.2621935997125707e-10,1.0684937476678031e-10
2069,AZE,2918.0,1.2890942309594104e-10,9.213400843992065e-11
2070,AZE,2919.0,5.641644293411105e-11,4.032190125909697e-11
2072,CYP,960.0,5.914776168690197e-10,5.290032891343189e-10
2073,CYP,976.0,2.793923557827542e-09,2.4476315394039506e-09
2074,CYP,1016.0,2.8271958874516757e-09,2.476779940099923e-09
2075,CYP,1049.0,5.652068617917535e-10,4.951524666210708e-10
2076,CYP,1052.0,4.132304494422173e-10,3.620127251739478e-10
2077,CYP,1053.0,2.4638682792940336e-10,2.1584848634964935e-10
2078,CYP,2511.0,4.455286237073886e-10,3.7631006799403027e-10
2079,CYP,2731.0,4.852353622174531e-09,4.2509301060514155e-09
2080,CYP,2735.0,2.076698210122317e-09,1.8193024725670996e-09
2081,CYP,2903.0,3.893642462004618e-09,3.2961129158420744e-09
2082,CYP,2905.0,1.1937754411421085e-10,1.0083071962640781e-10
2083,CYP,2907.0,5.1382780054914476e-11,4.221640657037019e-11
2084,CYP,2913.0,4.2649316596952126e-10,3.610423007732366e-10
2085,CYP,2918.0,1.2966665014637172e-10,9.26752129677184e-11
2086,CYP,2919.0,9.202597186203765e-11,6.577270663850986e-11
2088,DZA,960.0,2.018878545857265e-09,1.8056361908919145e-09
2089,DZA,976.0,1.0302466056966635e-08,9.02552998775592e-09
2090,DZA,1016.0,9.791173625007465e-09,8.577609543112512e-09
2091,DZA,1049.0,4.4246629996828776e-07,3.876249469644936e-07
2092,DZA,1052.0,1.3832769446379533e-09,1.211827098111027e-09
2093,DZA,1053.0,1.792738352999237e-09,1.5705379348717591e-09
2094,DZA,2511.0,4.4623228600084424e-11,3.769044073729273e-11
2095,DZA,2514.0,1.7997112002952457e-08,1.5201031047502827e-08
2096,DZA,2731.0,4.6455670081001736e-09,4.069773596913241e-09
2097,DZA,2735.0,2.4842953927051767e-08,2.1763801444550646e-08
2098,DZA,2805.0,1.2523076263375548e-07,1.0577456597402288e-07
2099,DZA,2903.0,1.4535350376358335e-10,1.2304713794172672e-10
2100,DZA,2905.0,1.8953445845124174e-11,1.600878622645849e-11
2101,DZA,2907.0,2.927706790419606e-11,2.405421817408384e-11
2102,DZA,2913.0,3.4743088132286136e-11,2.941131412207514e-11
2103,DZA,2918.0,5.941367875572055e-11,4.2464082519803404e-11
2104,DZA,2919.0,2.2176525902078103e-11,1.584998346559599e-11
2106,EGY,946.0,3.797342904796663e-09,3.3266823759985777e-09
2107,EGY,960.0,2.8027378544751583e-09,2.5067010167638362e-09
2108,EGY,976.0,6.698380167774823e-09,5.8681514444553714e-09
2109,EGY,1016.0,1.6820540931990274e-08,1.4735724024957667e-08
2110,EGY,1049.0,9.835698538915707e-08,8.616615829904334e-08
2111,EGY,1052.0,2.3028585216890764e-09,2.0174314120655916e-09
2112,EGY,1053.0,1.0401766994455495e-09,9.11252310029444e-10
2113,EGY,2511.0,1.0095444536132308e-10,8.526988430527876e-11
2114,EGY,2514.0,1.5544883032277575e-10,1.3129787132773647e-10
2115,EGY,2555.0,2.4526821380669734e-10,2.0762864984720616e-10
2116,EGY,2731.0,5.277538807263323e-09,4.6234158407433994e-09
2117,EGY,2735.0,5.599207410642757e-09,4.905215325436432e-09
2118,EGY,2805.0,5.322775163335619e-10,4.4958141341493005e-10
2119,EGY,2903.0,5.5595738576725215e-11,4.7063856986544783e-11
2120,EGY,2905.0,5.2830412566505905e-11,4.462253396789961e-11
2121,EGY,2907.0,1.2470034968734026e-10,1.0245457050478491e-10
2123,EGY,2913.0,1.0876006438152276e-10,9.206943278279041e-11
2124,EGY,2918.0,4.060206804879344e-10,2.901906773333124e-10
2125,EGY,2919.0,1.2620001594422745e-10,9.019754378599558e-11
2127,GEO,946.0,1.941230962762644e-08,1.700625672600678e-08
2128,GEO,960.0,3.851621265440641e-09,3.4447969962132766e-09
2129,GEO,976.0,7.932337656123245e-09,6.949166441556345e-09
2130,GEO,1016.0,2.205535963639561e-08,1.9321714693194523e-08
2131,GEO,1049.0,5.789525253918953e-10,5.071944280639617e-10
2132,GEO,1052.0,1.0709378434409863e-09,9.382007732472146e-10
2133,GEO,1053.0,1.8775194317546127e-09,1.6448108482179288e-09
2134,GEO,2511.0,2.1349063160684396e-10,1.8032213828942275e-10
2135,GEO,2514.0,1.430197904412555e-10,1.207998413605592e-10
2137,GEO,2731.0,8.432605652085388e-09,7.387428870619885e-09
2138,GEO,2735.0,4.792579637777813e-08,4.198564790244777e-08
2139,GEO,2903.0,1.839062258409538e-10,1.556834486508172e-10
2140,GEO,2905.0,1.5267079249653687e-10,1.289514371197998e-10
2141,GEO,2907.0,1.4356292144475097e-10,1.1795217490498648e-10
2142,GEO,2913.0,8.928763736420174e-10,7.558530029735938e-10
2143,GEO,2918.0,1.4871002492695127e-09,1.0628587393121265e-09
2144,GEO,2919.0,2.1628526781792252e-10,1.545831810583475e-10
2146,ISR,960.0,3.844834325105047e-10,3.4387269207644493e-10
2147,ISR,976.0,4.115910993091888e-09,3.605765638020717e-09
2148,ISR,1016.0,2.648873690938486e-09,2.3205598348151333e-09
2149,ISR,1049.0,1.2076228357374844e-09,1.0579443851190554e-09
2150,ISR,1052.0,5.678076305651304e-10,4.974308838879212e-10
2151,ISR,1053.0,2.3535203127469697e-10,2.061813942607126e-10
2152,ISR,2511.0,1.0146040472425395e-10,8.569723642618712e-11
2153,ISR,2514.0,1.804713155475173e-10,1.5243279423784432e-10
2154,ISR,2731.0,2.2187631720404785e-09,1.943759235337478e-09
2155,ISR,2735.0,3.731640550953111e-07,3.269123480720282e-07
2156,ISR,2903.0,3.955423737842499e-10,3.3484130597904733e-10
2157,ISR,2905.0,2.4336051863502384e-10,2.0555135729001997e-10
2158,ISR,2907.0,4.198858251925112e-11,3.4498076379903917e-11
2159,ISR,2913.0,8.073545371503321e-11,6.834555929397899e-11
2160,ISR,2918.0,1.3700784070759865e-10,9.792210102976295e-11
2161,ISR,2919.0,5.754389708899826e-11,4.1127714116894744e-11
2163,JOR,960.0,8.705947743454815e-10,7.786389307000541e-10
2164,JOR,976.0,7.371841539551299e-09,6.45814084824997e-09
2165,JOR,1016.0,1.1413625160266771e-08,9.998966808857774e-09
2166,JOR,1052.0,2.788857804349451e-10,2.443193659223198e-10
2167,JOR,1053.0,5.570477280812741e-10,4.880046142941764e-10
2168,JOR,2511.0,3.113120518535998e-10,2.6294575290257925e-10
2169,JOR,2514.0,8.329446560248302e-10,7.035360770665785e-10
2170,JOR,2731.0,1.22716725028101e-09,1.0750663730567341e-09
2171,JOR,2735.0,2.8474627369922468e-08,2.4945348210453513e-08
2172,JOR,2903.0,1.7554010720700033e-09,1.4860121859144908e-09
2173,JOR,2905.0,8.17485433471868e-11,6.904786419648087e-11
2174,JOR,2907.0,9.19009208585507e-11,7.550635903720269e-11
2175,JOR,2913.0,4.132654356329405e-11,3.498445358949399e-11
2176,JOR,2918.0,1.09248695414196e-10,7.808211365472155e-11
2177,JOR,2919.0,1.3761569779864984e-10,9.83565480159658e-11
2179,KWT,960.0,1.0152582743905153e-09,9.080224697536582e-10
2180,KWT,976.0,1.6696475678903321e-09,1.4627036002499432e-09
2181,KWT,1016.0,1.2550918421546658e-08,1.0995298597557362e-08
2182,KWT,1052.0,1.022883023506967e-09,8.961020935745533e-10
2183,KWT,1053.0,2.9733950113829054e-09,2.6048584574110945e-09
2184,KWT,2511.0,1.9869836286351762e-07,1.678280372140157e-07
2185,KWT,2514.0,5.831411164102973e-10,4.925427043057896e-10
2186,KWT,2731.0,8.33251759073222e-09,7.299746194048626e-09
2187,KWT,2735.0,7.1850365162772696e-09,6.294489317626087e-09
2188,KWT,2903.0,2.934624441791467e-08,2.48426855319291e-08
2189,KWT,2905.0,9.762163753749143e-10,8.2454870696589e-10
2190,KWT,2907.0,3.1274863831019457e-10,2.569561953464217e-10
2191,KWT,2913.0,1.1584772606572659e-07,9.806940156482273e-08
2192,KWT,2918.0,7.284407033869088e-10,5.206303798588982e-10
2193,KWT,2919.0,1.1518462567802513e-10,8.232463554250768e-11
2195,LBN,960.0,1.1762592201456531e-09,1.052017825501946e-09
2196,LBN,976.0,3.078821673319406e-09,2.6972180433156222e-09
2197,LBN,1016.0,6.803350872124809e-09,5.960111586299857e-09
2198,LBN,1049.0,2.3950779799131982e-09,2.0982207571655042e-09
2199,LBN,1052.0,4.907886267264272e-10,4.2995797740809384e-10
2200,LBN,1053.0,1.6399157883312877e-09,1.4366569172018542e-09
2201,LBN,2511.0,8.551477745862381e-11,7.22289657893768e-11
2202,LBN,2514.0,2.723554846624428e-09,2.3004158542950027e-09
2203,LBN,2731.0,4.3902017178351455e-10,3.846059481052555e-10
2204,LBN,2903.0,1.9589772557217095e-10,1.658346984201738e-10
2205,LBN,2905.0,1.0045491279044865e-10,8.484796049228836e-11
2206,LBN,2907.0,4.633014595294834e-11,3.806513146863465e-11
2208,LBN,2913.0,4.373432917404455e-11,3.7022733510575255e-11
2209,LBN,2918.0,1.739590237157976e-10,1.2433181201426314e-10
2210,LBN,2919.0,7.190379524500537e-11,5.13910055515115e-11
2212,MAR,960.0,4.089964905525878e-09,3.6579657890016898e-09
2213,MAR,976.0,1.545080542829382e-08,1.3535759977947139e-08
2214,MAR,1016.0,2.4906286242754842e-08,2.1819284055355813e-08
2215,MAR,1049.0,1.5565125335284758e-07,1.36359105383119e-07
2216,MAR,1052.0,2.1133382397519352e-09,1.85140116470021e-09
2217,MAR,1053.0,1.5641211738751848e-09,1.3702566435293806e-09
2218,MAR,2511.0,6.671524795554163e-11,5.6350183037571035e-11
2219,MAR,2514.0,3.447985388560233e-10,2.9122968693111293e-10
2220,MAR,2555.0,1.6381166651854166e-10,1.3867265806922452e-10
2221,MAR,2731.0,4.951083096840656e-09,4.337422585555576e-09
2222,MAR,2735.0,1.3836483085913477e-08,1.2121524334704645e-08
2223,MAR,2805.0,5.941124603222736e-10,5.018095099694662e-10
2224,MAR,2903.0,1.3984096734917395e-10,1.1838057118530452e-10
2225,MAR,2905.0,5.1684025407891904e-11,4.365425267989678e-11
2226,MAR,2907.0,6.682512202817173e-11,5.49039292471306e-11
2228,MAR,2913.0,1.5949886348862247e-11,1.350217101691236e-11
2229,MAR,2918.0,1.4749713901615734e-10,1.0541900137792707e-10
2230,MAR,2919.0,1.4706818862787132e-10,1.051124224037489e-10
2232,OMN,960.0,8.69959414008729e-09,7.780706797665583e-09
2233,OMN,976.0,2.4305817339178712e-09,2.1293240090156184e-09
2234,OMN,1016.0,8.486734800871203e-09,7.434848998274442e-09
2235,OMN,1052.0,5.241081824285578e-10,4.5914775075997314e-10
2236,OMN,1053.0,2.0198896496260197e-09,1.7695350320838705e-09
2237,OMN,2511.0,1.072420504126958e-09,9.058062969513201e-10
2238,OMN,2514.0,3.6303983908533964e-10,3.066369684486792e-10
2239,OMN,2731.0,1.3746335073503126e-08,1.2042549690687638e-08
2240,OMN,2735.0,2.379200464250083e-08,2.0843111754249652e-08
2241,OMN,2905.0,6.840522116650324e-11,5.77775973496596e-11
2242,OMN,2907.0,3.8297519101396015e-10,3.1465476085434497e-10
2244,OMN,2918.0,1.8933251345841817e-10,1.3531953657062441e-10
2245,OMN,2919.0,9.954875790831988e-12,7.1149384436253474e-12
2247,SAU,960.0,8.925804115508305e-10,7.983023533954203e-10
2248,SAU,976.0,9.460418561033678e-09,8.287849816461539e-09
2249,SAU,1016.0,1.0505925890033353e-08,9.203772052761875e-09
2250,SAU,1052.0,7.781172930215271e-10,6.816737782317936e-10
2251,SAU,1053.0,9.494134118849217e-10,8.317386509563509e-10
2252,SAU,2511.0,8.992605756803618e-11,7.595489725501464e-11
2253,SAU,2514.0,2.1081624645399122e-09,1.7806325298966878e-09
2254,SAU,2731.0,2.5469693807198015e-09,2.231286023799917e-09
2255,SAU,2735.0,4.115373520642764e-09,3.6052947824332947e-09
2256,SAU,2903.0,2.5407618643781853e-09,2.150849257213076e-09
2257,SAU,2905.0,9.241841133982746e-12,7.80600320710976e-12
2258,SAU,2907.0,1.9263706970032233e-10,1.5827179545953204e-10
2259,SAU,2913.0,2.455044791771205e-09,2.0782865725585173e-09
